date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,24,24,24,24
2020-04-25,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,26,24,24,26
2020-04-26,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,27,23,23,27
2020-04-27,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,24,25,25,24
2020-04-28,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,20,30,30,20
2020-04-29,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,18,30,30,18
2020-04-30,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,19,29,29,19
2020-05-01,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,15,34,34,15
2020-05-02,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,18,32,32,18
2020-05-03,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,15,33,33,15
2020-05-04,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,17,29,29,17
2020-05-05,3,Niedersachsen,3453,LK Cloppenburg,3,3,0,0.0,15,33,33,15
2020-05-06,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,19,29,29,19
2020-05-07,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,18,30,30,18
2020-05-08,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,14,34,34,14
2020-05-09,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,19,30,30,19
2020-05-10,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,21,29,29,21
2020-05-11,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,15,33,33,15
2020-05-12,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,17,29,29,17
2020-05-13,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,14,34,34,14
2020-05-14,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,16,31,31,16
2020-05-15,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,16,32,32,16
2020-05-16,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,12,36,36,12
2020-05-17,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,14,34,34,14
2020-05-18,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,17,28,28,17
2020-05-19,3,Niedersachsen,3453,LK Cloppenburg,3,3,1,1.0,16,31,31,16
2020-05-20,3,Niedersachsen,3453,LK Cloppenburg,3,3,2,1.0,13,35,35,13
