dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,12,5,36,105,105,36
2020-04-25,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,12,5,38,103,103,38
2020-04-26,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,11,5,43,98,98,43
2020-04-27,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,11,4,42,99,99,42
2020-04-28,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,11,4,37,104,104,37
2020-04-29,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,11,3,40,101,101,40
2020-04-30,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,11,3,37,104,104,37
2020-05-01,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,10,3,42,99,99,42
2020-05-02,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,10,3,42,99,99,42
2020-05-03,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,9,2,44,97,97,44
2020-05-04,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,8,1,40,101,101,40
2020-05-05,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,6,1,41,98,98,41
2020-05-06,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,6,1,44,102,102,44
2020-05-07,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,5,1,47,99,99,47
2020-05-08,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,5,1,41,105,105,41
2020-05-09,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,1,46,100,100,46
2020-05-10,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,1,45,101,101,45
2020-05-11,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,2,47,99,99,47
2020-05-12,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,3,1,51,96,96,51
2020-05-13,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,3,1,53,93,93,53
2020-05-14,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,2,2,55,91,91,55
2020-05-15,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,3,2,41,105,105,41
2020-05-16,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,50,93,93,50
2020-05-17,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,63,80,80,63
2020-05-18,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,54,89,89,54
2020-05-19,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,46,97,97,46
2020-05-20,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,42,101,101,42
2020-05-21,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,39,104,104,39
2020-05-22,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,47,96,96,47
2020-05-23,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,39,104,104,39
2020-05-24,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,43,100,100,43
2020-05-25,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,34,109,109,34
2020-05-26,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,46,97,97,46
2020-05-27,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,43,100,100,43
2020-05-28,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,42,101,101,42
2020-05-29,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,33,110,110,33
2020-05-30,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,42,101,101,42
2020-05-31,05,Nordrhein-Westfalen,05770,LK Minden-Lübbecke,6,6,4,3,45,98,98,45
