date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,5,4.0,27,66,55,20
2020-04-25,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,5,4.0,25,68,58,17
2020-04-26,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,5,4.0,36,66,56,28
2020-04-27,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,5,3.0,35,59,49,27
2020-04-28,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,6,3.0,33,66,54,27
2020-04-29,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,4,3.0,21,70,57,16
2020-04-30,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,4,2.0,19,79,65,15
2020-05-01,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,5,2.0,18,69,58,17
2020-05-02,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,3,2.0,16,72,62,14
2020-05-03,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,3,1.0,18,69,58,17
2020-05-04,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,3,1.0,16,72,62,14
2020-05-05,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,3,1.0,17,76,66,15
2020-05-06,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,4,1.0,26,71,61,24
2020-05-07,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,4,1.0,24,70,59,23
2020-05-08,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,4,1.0,23,68,57,22
2020-05-09,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,3,1.0,13,75,64,12
2020-05-10,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,3,1.0,17,64,53,16
2020-05-11,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,4,0.0,23,58,47,22
2020-05-12,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,3,0.0,37,60,51,34
2020-05-13,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,2,0.0,26,65,56,23
2020-05-14,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,2,0.0,20,73,64,14
2020-05-15,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,2,0.0,18,70,61,12
2020-05-16,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,1,0.0,14,73,64,8
2020-05-17,5,Nordrhein-Westfalen,5382,LK Rhein-Sieg-Kreis,6,6,1,0.0,19,67,58,13
