dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,17,10,38,52,52,38
2020-04-25,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,18,11,31,58,58,31
2020-04-26,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,21,11,28,61,61,28
2020-04-27,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,17,10,27,62,62,27
2020-04-28,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,16,10,27,62,62,27
2020-04-29,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,17,9,34,55,55,34
2020-04-30,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,15,9,38,51,51,38
2020-05-01,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,13,8,42,47,47,42
2020-05-02,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,13,9,40,49,49,40
2020-05-03,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,12,9,38,51,51,38
2020-05-04,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,12,9,33,56,56,33
2020-05-05,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,12,9,31,57,57,31
2020-05-06,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,11,8,27,62,62,27
2020-05-07,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,10,7,36,53,53,36
2020-05-08,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,10,7,41,48,48,41
2020-05-09,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,8,6,33,56,56,33
2020-05-10,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,8,7,31,58,58,31
2020-05-11,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,8,7,30,59,59,30
2020-05-12,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,6,5,34,55,55,34
2020-05-13,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,7,6,37,54,54,37
2020-05-14,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,5,3,38,51,51,38
2020-05-15,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,4,3,34,57,57,34
2020-05-16,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,4,3,39,52,52,39
2020-05-17,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,4,4,38,53,53,38
2020-05-18,06,Hessen,06435,LK Main-Kinzig-Kreis,4,4,4,4,38,53,53,38
2020-05-19,06,Hessen,06435,LK Main-Kinzig-Kreis,4,5,6,5,35,65,65,35
2020-05-20,06,Hessen,06435,LK Main-Kinzig-Kreis,4,5,6,5,31,69,69,31
