date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,9,Bayern,9171,LK Altötting,2,3,0,0.0,8,26,24,2
2020-04-25,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,27,25,1
2020-04-26,9,Bayern,9171,LK Altötting,2,3,0,0.0,6,28,24,2
2020-04-27,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,25,21,5
2020-04-28,9,Bayern,9171,LK Altötting,2,3,0,0.0,6,28,24,2
2020-04-29,9,Bayern,9171,LK Altötting,2,3,0,0.0,14,26,21,7
2020-04-30,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,31,24,4
2020-05-01,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,29,23,3
2020-05-02,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,29,23,3
2020-05-03,9,Bayern,9171,LK Altötting,2,3,0,0.0,10,28,20,6
2020-05-04,9,Bayern,9171,LK Altötting,2,3,0,0.0,5,32,23,3
2020-05-05,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,30,21,5
2020-05-06,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,27,19,7
2020-05-07,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,29,21,5
2020-05-08,9,Bayern,9171,LK Altötting,2,3,0,0.0,4,33,24,2
2020-05-09,9,Bayern,9171,LK Altötting,2,3,0,0.0,5,30,22,2
2020-05-10,9,Bayern,9171,LK Altötting,2,3,0,0.0,10,27,20,6
2020-05-11,9,Bayern,9171,LK Altötting,2,3,0,0.0,4,33,22,4
2020-05-12,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,30,20,6
2020-05-13,9,Bayern,9171,LK Altötting,2,3,0,0.0,5,32,23,3
2020-05-14,9,Bayern,9171,LK Altötting,2,3,0,0.0,4,33,25,1
2020-05-15,9,Bayern,9171,LK Altötting,2,3,0,0.0,4,33,23,3
2020-05-16,9,Bayern,9171,LK Altötting,2,3,0,0.0,2,35,24,2
2020-05-17,9,Bayern,9171,LK Altötting,2,3,0,0.0,4,33,24,2
2020-05-18,9,Bayern,9171,LK Altötting,2,3,0,0.0,11,26,20,6
2020-05-19,9,Bayern,9171,LK Altötting,2,3,0,0.0,5,32,21,5
2020-05-20,9,Bayern,9171,LK Altötting,2,3,0,0.0,5,32,21,5
2020-05-21,9,Bayern,9171,LK Altötting,2,3,0,0.0,5,32,23,3
2020-05-22,9,Bayern,9171,LK Altötting,2,3,0,0.0,4,33,24,2
2020-05-23,9,Bayern,9171,LK Altötting,2,3,0,0.0,6,31,24,2
2020-05-24,9,Bayern,9171,LK Altötting,2,3,0,0.0,3,34,24,2
2020-05-25,9,Bayern,9171,LK Altötting,2,3,0,0.0,6,31,23,3
2020-05-26,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,28,19,7
2020-05-27,9,Bayern,9171,LK Altötting,2,3,0,0.0,8,29,20,6
2020-05-28,9,Bayern,9171,LK Altötting,2,3,0,0.0,11,26,17,9
2020-05-29,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,32,24,4
2020-05-30,9,Bayern,9171,LK Altötting,2,3,0,0.0,16,23,17,11
2020-05-31,9,Bayern,9171,LK Altötting,2,3,0,0.0,17,20,13,13
2020-06-01,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,28,21,5
2020-06-02,9,Bayern,9171,LK Altötting,2,3,0,0.0,13,24,17,9
2020-06-03,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,32,22,8
2020-06-04,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,34,26,4
2020-06-05,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,34,24,6
2020-06-06,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,34,24,6
2020-06-07,9,Bayern,9171,LK Altötting,2,3,0,0.0,6,35,25,5
2020-06-08,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,34,24,6
2020-06-09,9,Bayern,9171,LK Altötting,2,3,0,0.0,10,31,24,6
2020-06-10,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,34,26,4
2020-06-11,9,Bayern,9171,LK Altötting,2,3,0,0.0,12,29,20,10
2020-06-12,9,Bayern,9171,LK Altötting,2,3,0,0.0,13,28,20,10
2020-06-13,9,Bayern,9171,LK Altötting,2,3,0,0.0,11,30,28,2
2020-06-14,9,Bayern,9171,LK Altötting,2,3,0,0.0,17,24,22,8
2020-06-15,9,Bayern,9171,LK Altötting,2,3,0,0.0,20,21,18,12
2020-06-16,9,Bayern,9171,LK Altötting,2,3,0,0.0,18,23,17,13
2020-06-17,9,Bayern,9171,LK Altötting,2,3,0,0.0,19,22,16,14
2020-06-18,9,Bayern,9171,LK Altötting,2,3,0,0.0,23,18,13,17
2020-06-19,9,Bayern,9171,LK Altötting,2,3,0,0.0,14,27,20,10
2020-06-20,9,Bayern,9171,LK Altötting,2,3,0,0.0,13,28,20,10
2020-06-21,9,Bayern,9171,LK Altötting,2,3,0,0.0,14,27,19,11
2020-06-22,9,Bayern,9171,LK Altötting,2,3,0,0.0,14,27,18,12
2020-06-23,9,Bayern,9171,LK Altötting,2,3,0,0.0,16,25,20,10
2020-06-24,9,Bayern,9171,LK Altötting,2,3,0,0.0,14,27,20,10
2020-06-25,9,Bayern,9171,LK Altötting,2,3,0,0.0,12,29,21,9
2020-06-26,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,32,24,6
2020-06-27,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,34,23,7
2020-06-28,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,34,23,7
2020-06-29,9,Bayern,9171,LK Altötting,2,3,0,0.0,18,23,13,17
2020-06-30,9,Bayern,9171,LK Altötting,2,3,0,0.0,18,23,14,16
2020-07-01,9,Bayern,9171,LK Altötting,2,3,0,0.0,16,25,18,12
2020-07-02,9,Bayern,9171,LK Altötting,2,3,0,0.0,12,29,23,7
2020-07-03,9,Bayern,9171,LK Altötting,2,3,0,0.0,8,32,28,2
2020-07-04,9,Bayern,9171,LK Altötting,2,3,0,0.0,11,30,27,3
2020-07-05,9,Bayern,9171,LK Altötting,2,3,0,0.0,14,27,22,8
2020-07-06,9,Bayern,9171,LK Altötting,2,3,0,0.0,15,26,21,9
2020-07-07,9,Bayern,9171,LK Altötting,2,3,0,0.0,15,26,21,9
2020-07-08,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,31,25,5
2020-07-09,9,Bayern,9171,LK Altötting,2,3,0,0.0,13,27,21,9
2020-07-10,9,Bayern,9171,LK Altötting,2,3,0,0.0,14,26,20,10
2020-07-11,9,Bayern,9171,LK Altötting,2,3,0,0.0,13,27,20,10
2020-07-12,9,Bayern,9171,LK Altötting,2,3,0,0.0,17,23,16,14
2020-07-13,9,Bayern,9171,LK Altötting,2,3,0,0.0,15,26,15,15
2020-07-14,9,Bayern,9171,LK Altötting,2,3,0,0.0,11,30,21,9
2020-07-15,9,Bayern,9171,LK Altötting,2,3,0,0.0,12,29,20,10
2020-07-16,9,Bayern,9171,LK Altötting,2,3,0,0.0,9,32,21,9
2020-07-17,9,Bayern,9171,LK Altötting,2,3,0,0.0,10,31,20,10
2020-07-18,9,Bayern,9171,LK Altötting,2,3,0,0.0,12,29,19,11
2020-07-19,9,Bayern,9171,LK Altötting,2,3,0,0.0,10,31,21,9
2020-07-20,9,Bayern,9171,LK Altötting,2,3,0,0.0,7,34,24,6
2020-07-21,9,Bayern,9171,LK Altötting,2,3,0,0.0,5,36,26,4
2020-07-22,9,Bayern,9171,LK Altötting,2,3,0,0.0,4,37,28,2
2020-07-23,9,Bayern,9171,LK Altötting,2,3,0,0.0,6,35,25,5
2020-07-24,9,Bayern,9171,LK Altötting,2,3,0,0.0,8,33,23,7
2020-07-25,9,Bayern,9171,LK Altötting,2,3,0,0.0,11,36,25,11
