date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,4,4.0,67,99,99,67
2020-04-25,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,4,4.0,56,110,110,56
2020-04-26,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,5,5.0,54,112,112,54
2020-04-27,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,5,5.0,51,115,115,51
2020-04-28,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,5,5.0,50,116,116,50
2020-04-29,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,5,5.0,52,113,113,52
2020-04-30,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,5,5.0,53,112,112,53
2020-05-01,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,5,5.0,50,109,109,50
2020-05-02,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,4,4.0,60,109,109,60
2020-05-03,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,4,4.0,47,118,118,47
2020-05-04,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,4,4.0,51,114,114,51
2020-05-05,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,4,4.0,48,117,117,48
2020-05-06,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,5,5.0,51,116,116,51
2020-05-07,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,4,4.0,52,112,112,52
2020-05-08,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,4,4.0,57,107,107,57
2020-05-09,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,5,4.0,61,103,103,61
2020-05-10,5,Nordrhein-Westfalen,5711,SK Bielefeld,4,5,4,4.0,66,98,98,66
