dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,22,34,34,22
2020-04-25,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,22,34,34,22
2020-04-26,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,23,33,33,23
2020-04-27,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,22,34,34,22
2020-04-28,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,1,1,29,31,31,29
2020-04-29,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,1,1,30,30,30,30
2020-04-30,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,1,1,30,30,30,30
2020-05-01,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,1,1,40,42,42,40
2020-05-02,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,1,1,40,42,42,40
2020-05-03,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,1,1,43,39,39,43
2020-05-04,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,38,44,44,38
2020-05-05,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,38,44,44,38
2020-05-06,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,32,50,50,32
2020-05-07,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,33,49,49,33
2020-05-08,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,33,49,49,33
2020-05-09,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,32,50,50,32
2020-05-10,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,31,51,51,31
2020-05-11,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,33,49,49,33
2020-05-12,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,32,50,50,32
2020-05-13,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,1,1,0,0,0,6,6,0
2020-05-14,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,1,1,0,0,1,5,5,1
2020-05-15,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,1,1,0,0,0,6,6,0
2020-05-16,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,1,1,0,0,2,4,4,2
2020-05-17,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,1,1,0,0,3,3,3,3
2020-05-18,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,1,1,0,0,3,2,2,3
2020-05-19,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,1,1,0,0,2,4,4,2
2020-05-20,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,1,1,0,0,2,4,4,2
2020-05-21,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,1,1,0,0,3,3,3,3
2020-05-22,15,Sachsen-Anhalt,15001,SK Dessau-Roßlau,2,2,0,0,24,24,24,24
