dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,9,5,30,50,50,30
2020-04-25,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,6,4,30,50,50,30
2020-04-26,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,8,6,30,50,50,30
2020-04-27,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,5,4,30,44,44,30
2020-04-28,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,7,4,30,51,51,30
2020-04-29,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,7,4,29,52,52,29
2020-04-30,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,7,6,29,52,52,29
2020-05-01,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,4,3,29,52,52,29
2020-05-02,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,4,3,29,52,52,29
2020-05-03,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,4,3,29,49,49,29
2020-05-04,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,4,3,29,52,52,29
2020-05-05,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,2,2,29,52,52,29
2020-05-06,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,2,2,31,50,50,31
2020-05-07,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,3,2,31,50,50,31
2020-05-08,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,4,1,26,55,55,26
2020-05-09,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,4,1,26,55,55,26
2020-05-10,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,2,0,26,55,55,26
2020-05-11,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,2,0,26,55,55,26
2020-05-12,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,26,55,55,26
2020-05-13,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,26,55,55,26
2020-05-14,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,2,1,26,55,55,26
2020-05-15,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,26,55,55,26
2020-05-16,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,3,1,26,55,55,26
2020-05-17,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,3,1,30,51,51,30
2020-05-18,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,36,50,50,36
2020-05-19,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,0,0,NA,NA,NA,NA
2020-05-20,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,39,47,47,39
2020-05-21,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,28,52,52,28
2020-05-22,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,28,50,50,28
2020-05-23,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,23,54,54,23
2020-05-24,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,23,55,55,23
2020-05-25,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,23,52,52,23
2020-05-26,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,24,56,56,24
2020-05-27,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,24,58,58,24
2020-05-28,05,Nordrhein-Westfalen,05766,LK Lippe,2,2,1,1,24,56,56,24
