date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,33,31,31,33
2020-04-25,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,3,1.0,34,30,30,34
2020-04-26,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,3,1.0,33,31,31,33
2020-04-27,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,44,24,24,44
2020-04-28,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,40,29,29,40
2020-04-29,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,36,31,31,36
2020-04-30,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,39,28,28,39
2020-05-01,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,44,24,24,44
2020-05-02,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,42,25,25,42
2020-05-03,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,39,28,28,39
2020-05-04,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,37,29,29,37
2020-05-05,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,1.0,34,30,30,34
2020-05-06,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,1.0,37,25,25,37
2020-05-07,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,1.0,41,23,23,41
2020-05-08,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,1.0,35,26,26,35
2020-05-09,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,1.0,41,22,22,41
2020-05-10,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,1.0,42,21,21,42
2020-05-11,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,1.0,40,22,22,40
2020-05-12,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,1.0,47,15,15,47
2020-05-13,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,44,17,17,44
2020-05-14,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,37,25,25,37
2020-05-15,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,0.0,39,23,23,39
2020-05-16,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,0.0,49,17,17,49
2020-05-17,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,0.0,47,19,19,47
2020-05-18,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,1,0.0,44,22,22,44
2020-05-19,5,Nordrhein-Westfalen,5512,SK Bottrop,2,2,2,1.0,41,25,25,41
