dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,09,Bayern,09761,SK Augsburg,2,3,10,7,46,110,92,42
2020-04-25,09,Bayern,09761,SK Augsburg,2,3,9,5,48,109,91,44
2020-04-26,09,Bayern,09761,SK Augsburg,2,3,7,5,53,103,85,49
2020-04-27,09,Bayern,09761,SK Augsburg,2,3,7,5,54,102,84,50
2020-04-28,09,Bayern,09761,SK Augsburg,3,4,6,4,43,108,91,40
2020-04-29,09,Bayern,09761,SK Augsburg,3,4,4,2,41,117,99,37
2020-04-30,09,Bayern,09761,SK Augsburg,3,4,3,2,41,107,89,37
2020-05-01,09,Bayern,09761,SK Augsburg,3,4,5,0,25,112,93,22
2020-05-02,09,Bayern,09761,SK Augsburg,3,4,3,2,30,107,89,26
2020-05-03,09,Bayern,09761,SK Augsburg,3,4,3,2,51,112,94,47
2020-05-04,09,Bayern,09761,SK Augsburg,3,4,3,2,55,111,93,51
2020-05-05,09,Bayern,09761,SK Augsburg,3,4,2,2,43,114,96,39
2020-05-06,09,Bayern,09761,SK Augsburg,3,4,2,1,39,122,104,35
2020-05-07,09,Bayern,09761,SK Augsburg,3,4,3,2,50,115,97,46
2020-05-08,09,Bayern,09761,SK Augsburg,3,4,3,2,48,112,94,44
2020-05-09,09,Bayern,09761,SK Augsburg,2,3,3,2,38,93,76,33
2020-05-10,09,Bayern,09761,SK Augsburg,2,3,3,2,47,68,51,42
2020-05-11,09,Bayern,09761,SK Augsburg,2,3,3,3,37,106,87,34
2020-05-12,09,Bayern,09761,SK Augsburg,2,3,3,3,37,107,89,33
2020-05-13,09,Bayern,09761,SK Augsburg,2,3,1,1,34,101,84,31
2020-05-14,09,Bayern,09761,SK Augsburg,2,3,2,1,36,106,88,32
2020-05-15,09,Bayern,09761,SK Augsburg,2,3,2,0,33,107,89,29
2020-05-16,09,Bayern,09761,SK Augsburg,2,3,0,0,40,76,58,37
2020-05-17,09,Bayern,09761,SK Augsburg,2,3,0,0,44,86,68,41
2020-05-18,09,Bayern,09761,SK Augsburg,2,3,0,0,30,95,77,27
2020-05-19,09,Bayern,09761,SK Augsburg,2,3,0,0,31,112,94,28
2020-05-20,09,Bayern,09761,SK Augsburg,2,3,0,0,28,116,98,25
2020-05-21,09,Bayern,09761,SK Augsburg,2,3,1,0,35,108,90,32
2020-05-22,09,Bayern,09761,SK Augsburg,2,3,1,0,41,99,81,38
2020-05-23,09,Bayern,09761,SK Augsburg,2,3,0,0,34,109,91,31
2020-05-24,09,Bayern,09761,SK Augsburg,2,3,2,1,38,101,84,34
2020-05-25,09,Bayern,09761,SK Augsburg,2,3,3,1,33,102,85,29
2020-05-26,09,Bayern,09761,SK Augsburg,2,3,1,1,42,96,79,38
2020-05-27,09,Bayern,09761,SK Augsburg,2,3,3,1,33,104,87,29
2020-05-28,09,Bayern,09761,SK Augsburg,2,3,1,0,38,99,84,32
2020-05-29,09,Bayern,09761,SK Augsburg,2,3,1,0,40,98,83,34
2020-05-30,09,Bayern,09761,SK Augsburg,2,3,1,0,44,92,77,38
2020-05-31,09,Bayern,09761,SK Augsburg,2,3,1,0,50,87,72,44
2020-06-01,09,Bayern,09761,SK Augsburg,2,3,1,0,52,91,76,46
2020-06-02,09,Bayern,09761,SK Augsburg,2,3,1,0,38,93,78,32
2020-06-03,09,Bayern,09761,SK Augsburg,2,3,1,0,37,100,85,31
2020-06-04,09,Bayern,09761,SK Augsburg,2,3,1,0,37,100,85,31
2020-06-05,09,Bayern,09761,SK Augsburg,2,3,1,0,40,96,81,34
2020-06-06,09,Bayern,09761,SK Augsburg,2,3,0,0,31,105,86,28
2020-06-07,09,Bayern,09761,SK Augsburg,2,3,0,0,42,99,80,39
2020-06-08,09,Bayern,09761,SK Augsburg,2,3,0,0,38,101,82,35
2020-06-09,09,Bayern,09761,SK Augsburg,2,3,1,0,36,101,82,33
2020-06-10,09,Bayern,09761,SK Augsburg,2,3,0,0,39,96,77,36
2020-06-11,09,Bayern,09761,SK Augsburg,3,4,0,0,40,108,89,37
2020-06-12,09,Bayern,09761,SK Augsburg,3,4,0,0,43,104,85,40
2020-06-13,09,Bayern,09761,SK Augsburg,3,4,0,0,43,107,88,40
2020-06-14,09,Bayern,09761,SK Augsburg,3,4,0,0,45,104,85,42
2020-06-15,09,Bayern,09761,SK Augsburg,3,4,0,0,39,106,87,36
2020-06-16,09,Bayern,09761,SK Augsburg,3,4,0,0,43,108,92,37
2020-06-17,09,Bayern,09761,SK Augsburg,3,4,0,0,43,102,86,37
2020-06-18,09,Bayern,09761,SK Augsburg,3,4,0,0,38,108,92,32
2020-06-19,09,Bayern,09761,SK Augsburg,3,4,0,0,36,110,94,30
2020-06-20,09,Bayern,09761,SK Augsburg,3,4,0,0,37,107,91,31
2020-06-21,09,Bayern,09761,SK Augsburg,3,4,0,0,45,89,73,39
2020-06-22,09,Bayern,09761,SK Augsburg,3,4,0,0,48,101,85,42
2020-06-23,09,Bayern,09761,SK Augsburg,3,4,0,0,42,107,91,36
2020-06-24,09,Bayern,09761,SK Augsburg,3,4,0,0,42,105,89,36
2020-06-25,09,Bayern,09761,SK Augsburg,3,4,1,0,44,103,87,38
2020-06-26,09,Bayern,09761,SK Augsburg,3,4,0,0,45,101,85,39
2020-06-27,09,Bayern,09761,SK Augsburg,3,4,0,0,39,105,89,33
2020-06-28,09,Bayern,09761,SK Augsburg,3,4,0,0,41,104,88,35
2020-06-29,09,Bayern,09761,SK Augsburg,3,4,0,0,51,95,79,45
2020-06-30,09,Bayern,09761,SK Augsburg,3,4,0,0,46,102,86,40
2020-07-01,09,Bayern,09761,SK Augsburg,3,4,0,0,44,101,85,38
2020-07-02,09,Bayern,09761,SK Augsburg,3,4,0,0,44,104,88,38
2020-07-03,09,Bayern,09761,SK Augsburg,3,4,0,0,45,101,85,39
2020-07-04,09,Bayern,09761,SK Augsburg,3,4,0,0,41,101,85,35
2020-07-05,09,Bayern,09761,SK Augsburg,3,4,0,0,47,97,81,41
2020-07-06,09,Bayern,09761,SK Augsburg,3,4,0,0,41,100,84,35
2020-07-07,09,Bayern,09761,SK Augsburg,3,4,0,0,40,105,89,34
2020-07-08,09,Bayern,09761,SK Augsburg,3,4,0,0,47,104,88,41
2020-07-09,09,Bayern,09761,SK Augsburg,3,4,0,0,41,108,92,35
2020-07-10,09,Bayern,09761,SK Augsburg,3,4,0,0,44,103,87,38
2020-07-11,09,Bayern,09761,SK Augsburg,3,4,0,0,47,100,84,41
2020-07-12,09,Bayern,09761,SK Augsburg,3,4,1,1,54,94,78,48
2020-07-13,09,Bayern,09761,SK Augsburg,3,4,1,1,55,90,74,49
2020-07-14,09,Bayern,09761,SK Augsburg,3,4,0,0,44,100,84,38
2020-07-15,09,Bayern,09761,SK Augsburg,3,4,0,0,44,102,86,38
2020-07-16,09,Bayern,09761,SK Augsburg,3,4,3,2,45,103,87,39
2020-07-17,09,Bayern,09761,SK Augsburg,3,4,2,1,43,106,90,37
2020-07-18,09,Bayern,09761,SK Augsburg,3,4,2,1,49,99,83,43
2020-07-19,09,Bayern,09761,SK Augsburg,3,4,0,0,49,98,82,43
2020-07-20,09,Bayern,09761,SK Augsburg,3,4,2,1,51,95,79,45
2020-07-21,09,Bayern,09761,SK Augsburg,3,5,2,1,53,108,81,42
2020-07-22,09,Bayern,09761,SK Augsburg,3,5,1,1,43,105,78,32
2020-07-23,09,Bayern,09761,SK Augsburg,3,5,1,1,46,109,82,35
2020-07-24,09,Bayern,09761,SK Augsburg,3,5,0,0,56,101,76,43
2020-07-25,09,Bayern,09761,SK Augsburg,3,5,0,0,46,111,86,33
2020-07-26,09,Bayern,09761,SK Augsburg,2,4,4,1,37,110,84,25
2020-07-27,09,Bayern,09761,SK Augsburg,2,4,3,1,41,104,79,28
2020-07-28,09,Bayern,09761,SK Augsburg,2,4,2,0,41,108,80,30
2020-07-29,09,Bayern,09761,SK Augsburg,3,6,2,0,48,123,88,31
2020-07-30,09,Bayern,09761,SK Augsburg,3,6,2,0,51,119,83,35
2020-07-31,09,Bayern,09761,SK Augsburg,3,6,1,0,55,119,83,39
2020-08-01,09,Bayern,09761,SK Augsburg,3,6,1,0,52,115,77,39
2020-08-02,09,Bayern,09761,SK Augsburg,3,6,1,0,54,115,78,38
2020-08-03,09,Bayern,09761,SK Augsburg,3,6,0,0,49,119,79,33
2020-08-04,09,Bayern,09761,SK Augsburg,3,6,1,1,30,117,82,14
2020-08-05,09,Bayern,09761,SK Augsburg,3,6,1,0,42,108,78,17
2020-08-06,09,Bayern,09761,SK Augsburg,3,6,1,0,30,120,86,9
2020-08-07,09,Bayern,09761,SK Augsburg,3,6,0,0,26,124,87,8
2020-08-08,09,Bayern,09761,SK Augsburg,3,6,0,0,27,121,84,9
2020-08-09,09,Bayern,09761,SK Augsburg,3,6,0,0,31,118,82,12
2020-08-10,09,Bayern,09761,SK Augsburg,3,6,0,0,31,118,83,11
2020-08-11,09,Bayern,09761,SK Augsburg,3,6,1,1,31,125,90,11
2020-08-12,09,Bayern,09761,SK Augsburg,3,6,1,1,35,121,87,14
2020-08-13,09,Bayern,09761,SK Augsburg,3,6,1,1,34,123,89,13
2020-08-14,09,Bayern,09761,SK Augsburg,3,6,1,1,28,129,94,8
2020-08-15,09,Bayern,09761,SK Augsburg,3,6,1,1,41,112,78,20
2020-08-16,09,Bayern,09761,SK Augsburg,3,6,1,1,44,111,76,24
2020-08-17,09,Bayern,09761,SK Augsburg,3,6,1,1,43,112,78,22
2020-08-18,09,Bayern,09761,SK Augsburg,3,6,1,1,37,117,82,17
2020-08-19,09,Bayern,09761,SK Augsburg,3,6,1,1,35,119,82,17
2020-08-20,09,Bayern,09761,SK Augsburg,3,6,1,1,29,125,87,12
2020-08-21,09,Bayern,09761,SK Augsburg,3,6,2,1,31,125,88,13
2020-08-22,09,Bayern,09761,SK Augsburg,3,6,1,1,32,122,85,14
2020-08-23,09,Bayern,09761,SK Augsburg,3,6,1,0,35,119,85,14
2020-08-24,09,Bayern,09761,SK Augsburg,3,6,1,0,35,119,85,14
2020-08-25,09,Bayern,09761,SK Augsburg,3,6,0,0,34,121,87,13
2020-08-26,09,Bayern,09761,SK Augsburg,3,6,1,0,35,120,85,15
2020-08-27,09,Bayern,09761,SK Augsburg,3,6,3,0,34,122,88,13
2020-08-28,09,Bayern,09761,SK Augsburg,3,6,1,1,36,119,85,15
2020-08-29,09,Bayern,09761,SK Augsburg,3,6,1,0,36,117,82,16
2020-08-30,09,Bayern,09761,SK Augsburg,3,6,1,0,32,112,77,12
2020-08-31,09,Bayern,09761,SK Augsburg,3,6,1,0,41,112,78,20
2020-09-01,09,Bayern,09761,SK Augsburg,3,6,0,0,34,121,87,13
2020-09-02,09,Bayern,09761,SK Augsburg,3,6,0,0,39,118,84,18
2020-09-03,09,Bayern,09761,SK Augsburg,3,6,0,0,37,120,82,20
2020-09-04,09,Bayern,09761,SK Augsburg,3,6,0,0,33,124,88,14
2020-09-05,09,Bayern,09761,SK Augsburg,3,6,0,0,31,123,87,12
2020-09-06,09,Bayern,09761,SK Augsburg,3,6,0,0,42,112,75,24
2020-09-07,09,Bayern,09761,SK Augsburg,3,6,0,0,38,119,82,20
2020-09-08,09,Bayern,09761,SK Augsburg,3,6,1,0,34,121,85,15
2020-09-09,09,Bayern,09761,SK Augsburg,3,6,1,0,36,121,85,17
2020-09-10,09,Bayern,09761,SK Augsburg,3,6,0,0,33,124,87,15
2020-09-11,09,Bayern,09761,SK Augsburg,3,6,0,0,40,118,82,21
2020-09-12,09,Bayern,09761,SK Augsburg,3,6,0,0,32,124,87,14
2020-09-13,09,Bayern,09761,SK Augsburg,3,6,1,0,35,121,85,16
2020-09-14,09,Bayern,09761,SK Augsburg,3,6,1,0,36,120,83,18
2020-09-15,09,Bayern,09761,SK Augsburg,3,6,1,0,34,124,89,14
2020-09-16,09,Bayern,09761,SK Augsburg,3,6,1,0,31,126,89,13
2020-09-17,09,Bayern,09761,SK Augsburg,3,6,1,0,42,114,77,24
