date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,16,Thüringen,16054,SK Suhl,1,1,1,1.0,25,9,9,25
2020-04-25,16,Thüringen,16054,SK Suhl,1,1,1,1.0,27,7,7,27
2020-04-26,16,Thüringen,16054,SK Suhl,1,1,1,1.0,25,9,9,25
2020-04-27,16,Thüringen,16054,SK Suhl,1,1,1,1.0,26,8,8,26
2020-04-28,16,Thüringen,16054,SK Suhl,1,1,1,1.0,24,10,10,24
2020-04-29,16,Thüringen,16054,SK Suhl,1,1,1,1.0,22,12,12,22
2020-04-30,16,Thüringen,16054,SK Suhl,1,1,2,2.0,20,14,14,20
2020-05-01,16,Thüringen,16054,SK Suhl,1,1,2,2.0,24,10,10,24
2020-05-02,16,Thüringen,16054,SK Suhl,1,1,2,2.0,27,7,7,27
2020-05-03,16,Thüringen,16054,SK Suhl,1,1,2,2.0,27,7,7,27
2020-05-04,16,Thüringen,16054,SK Suhl,1,1,1,1.0,27,7,7,27
2020-05-05,16,Thüringen,16054,SK Suhl,1,1,2,2.0,27,7,7,27
2020-05-06,16,Thüringen,16054,SK Suhl,1,1,2,2.0,26,8,8,26
2020-05-07,16,Thüringen,16054,SK Suhl,1,1,2,1.0,24,10,10,24
2020-05-08,16,Thüringen,16054,SK Suhl,1,1,2,1.0,24,10,10,24
2020-05-09,16,Thüringen,16054,SK Suhl,1,1,2,1.0,20,14,14,20
2020-05-10,16,Thüringen,16054,SK Suhl,1,1,2,1.0,24,10,10,24
2020-05-11,16,Thüringen,16054,SK Suhl,1,1,2,1.0,21,13,13,21
2020-05-12,16,Thüringen,16054,SK Suhl,1,1,2,1.0,21,13,13,21
2020-05-13,16,Thüringen,16054,SK Suhl,1,1,2,1.0,20,14,14,20
2020-05-14,16,Thüringen,16054,SK Suhl,1,1,2,1.0,20,14,14,20
2020-05-15,16,Thüringen,16054,SK Suhl,1,1,2,1.0,19,15,15,19
2020-05-16,16,Thüringen,16054,SK Suhl,1,1,2,1.0,18,16,16,18
2020-05-17,16,Thüringen,16054,SK Suhl,1,1,2,1.0,19,15,15,19
2020-05-18,16,Thüringen,16054,SK Suhl,1,1,2,0.0,17,17,17,17
2020-05-19,16,Thüringen,16054,SK Suhl,1,1,2,0.0,17,17,17,17
2020-05-20,16,Thüringen,16054,SK Suhl,1,1,1,0.0,20,14,14,20
2020-05-21,16,Thüringen,16054,SK Suhl,1,1,2,0.0,20,14,14,20
2020-05-22,16,Thüringen,16054,SK Suhl,1,1,2,0.0,20,14,14,20
2020-05-23,16,Thüringen,16054,SK Suhl,1,1,1,0.0,24,10,10,24
2020-05-24,16,Thüringen,16054,SK Suhl,1,1,1,0.0,27,7,7,27
2020-05-25,16,Thüringen,16054,SK Suhl,1,1,1,0.0,24,10,10,24
2020-05-26,16,Thüringen,16054,SK Suhl,1,1,1,0.0,20,14,14,20
2020-05-27,16,Thüringen,16054,SK Suhl,1,1,1,0.0,25,9,9,25
2020-05-28,16,Thüringen,16054,SK Suhl,1,1,1,0.0,25,9,9,25
2020-05-29,16,Thüringen,16054,SK Suhl,1,1,1,0.0,14,8,8,14
2020-05-30,16,Thüringen,16054,SK Suhl,1,1,1,0.0,13,9,9,13
2020-05-31,16,Thüringen,16054,SK Suhl,1,1,1,0.0,14,8,8,14
2020-06-01,16,Thüringen,16054,SK Suhl,1,1,1,0.0,14,8,8,14
2020-06-02,16,Thüringen,16054,SK Suhl,1,1,1,0.0,13,9,9,13
2020-06-03,16,Thüringen,16054,SK Suhl,1,1,2,1.0,11,11,11,11
2020-06-04,16,Thüringen,16054,SK Suhl,1,1,2,1.0,8,14,14,8
2020-06-05,16,Thüringen,16054,SK Suhl,1,1,2,1.0,9,13,13,9
2020-06-06,16,Thüringen,16054,SK Suhl,1,1,1,1.0,10,12,12,10
2020-06-07,16,Thüringen,16054,SK Suhl,1,1,1,1.0,11,11,11,11
2020-06-08,16,Thüringen,16054,SK Suhl,1,1,1,1.0,13,9,9,13
2020-06-09,16,Thüringen,16054,SK Suhl,1,1,0,0.0,10,12,12,10
2020-06-10,16,Thüringen,16054,SK Suhl,1,1,0,0.0,9,13,13,9
2020-06-11,16,Thüringen,16054,SK Suhl,1,1,0,0.0,7,15,15,7
2020-06-12,16,Thüringen,16054,SK Suhl,1,1,0,0.0,9,13,13,9
2020-06-13,16,Thüringen,16054,SK Suhl,1,1,0,0.0,12,10,10,12
2020-06-14,16,Thüringen,16054,SK Suhl,1,1,0,0.0,14,8,8,14
2020-06-15,16,Thüringen,16054,SK Suhl,1,1,0,0.0,12,10,10,12
2020-06-16,16,Thüringen,16054,SK Suhl,1,1,0,0.0,10,12,12,10
2020-06-17,16,Thüringen,16054,SK Suhl,1,1,0,0.0,12,10,10,12
2020-06-18,16,Thüringen,16054,SK Suhl,1,1,0,0.0,12,10,10,12
2020-06-19,16,Thüringen,16054,SK Suhl,1,1,0,0.0,12,10,10,12
2020-06-20,16,Thüringen,16054,SK Suhl,1,1,0,0.0,15,7,7,15
2020-06-21,16,Thüringen,16054,SK Suhl,1,1,0,0.0,13,9,9,13
2020-06-22,16,Thüringen,16054,SK Suhl,1,1,1,1.0,11,11,11,11
2020-06-23,16,Thüringen,16054,SK Suhl,1,1,1,1.0,11,11,11,11
2020-06-24,16,Thüringen,16054,SK Suhl,1,1,1,1.0,11,11,11,11
2020-06-25,16,Thüringen,16054,SK Suhl,1,1,1,1.0,9,13,13,9
2020-06-26,16,Thüringen,16054,SK Suhl,1,1,1,1.0,10,12,12,10
2020-06-27,16,Thüringen,16054,SK Suhl,1,1,1,1.0,13,9,9,13
2020-06-28,16,Thüringen,16054,SK Suhl,1,1,1,1.0,11,11,11,11
2020-06-29,16,Thüringen,16054,SK Suhl,1,1,1,1.0,14,8,8,14
2020-06-30,16,Thüringen,16054,SK Suhl,1,1,0,0.0,14,8,8,14
2020-07-01,16,Thüringen,16054,SK Suhl,1,1,0,0.0,12,10,10,12
2020-07-02,16,Thüringen,16054,SK Suhl,1,1,0,0.0,9,13,13,9
2020-07-03,16,Thüringen,16054,SK Suhl,1,1,0,0.0,13,9,9,13
2020-07-04,16,Thüringen,16054,SK Suhl,1,1,0,0.0,11,11,11,11
2020-07-05,16,Thüringen,16054,SK Suhl,1,1,0,0.0,11,11,11,11
2020-07-06,16,Thüringen,16054,SK Suhl,1,1,0,0.0,15,7,7,15
2020-07-07,16,Thüringen,16054,SK Suhl,1,1,0,0.0,14,8,8,14
2020-07-08,16,Thüringen,16054,SK Suhl,1,1,0,0.0,11,11,11,11
2020-07-09,16,Thüringen,16054,SK Suhl,1,1,0,0.0,11,11,11,11
2020-07-10,16,Thüringen,16054,SK Suhl,1,1,0,0.0,10,12,12,10
2020-07-11,16,Thüringen,16054,SK Suhl,1,1,0,0.0,11,11,11,11
2020-07-12,16,Thüringen,16054,SK Suhl,1,1,0,0.0,14,8,8,14
2020-07-13,16,Thüringen,16054,SK Suhl,1,1,0,0.0,13,9,9,13
2020-07-14,16,Thüringen,16054,SK Suhl,1,1,0,0.0,9,13,13,9
