dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,24,24,24,24
2020-04-25,03,Niedersachsen,03103,SK Wolfsburg,1,1,1,0,29,19,19,29
2020-04-26,03,Niedersachsen,03103,SK Wolfsburg,1,1,1,0,29,19,19,29
2020-04-27,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,28,20,20,28
2020-04-28,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,29,19,19,29
2020-04-29,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,32,16,16,32
2020-04-30,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,26,22,22,26
2020-05-01,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,21,17,17,21
2020-05-02,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,21,17,17,21
2020-05-03,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,32,16,16,32
2020-05-04,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,27,21,21,27
2020-05-05,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,30,18,18,30
2020-05-06,03,Niedersachsen,03103,SK Wolfsburg,1,1,1,0,33,15,15,33
2020-05-07,03,Niedersachsen,03103,SK Wolfsburg,1,1,1,0,27,21,21,27
2020-05-08,03,Niedersachsen,03103,SK Wolfsburg,1,1,1,0,27,21,21,27
2020-05-09,03,Niedersachsen,03103,SK Wolfsburg,1,1,1,1,27,21,21,27
2020-05-10,03,Niedersachsen,03103,SK Wolfsburg,1,1,1,1,33,15,15,33
2020-05-11,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,30,18,18,30
2020-05-12,03,Niedersachsen,03103,SK Wolfsburg,1,1,2,1,29,19,19,29
2020-05-13,03,Niedersachsen,03103,SK Wolfsburg,1,1,4,1,27,21,21,27
2020-05-14,03,Niedersachsen,03103,SK Wolfsburg,1,1,3,1,23,25,25,23
2020-05-15,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,28,20,20,28
2020-05-16,03,Niedersachsen,03103,SK Wolfsburg,1,1,2,0,29,19,19,29
2020-05-17,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,29,19,19,29
2020-05-18,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,27,21,21,27
2020-05-19,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,28,20,20,28
2020-05-20,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,31,17,17,31
2020-05-21,03,Niedersachsen,03103,SK Wolfsburg,1,1,0,0,31,17,17,31
2020-05-22,03,Niedersachsen,03103,SK Wolfsburg,1,1,2,0,33,15,15,33
