dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,3,16,51,51,16
2020-04-25,05,Nordrhein-Westfalen,05916,SK Herne,4,4,5,3,20,47,47,20
2020-04-26,05,Nordrhein-Westfalen,05916,SK Herne,4,4,5,3,17,50,50,17
2020-04-27,05,Nordrhein-Westfalen,05916,SK Herne,4,4,5,3,18,49,49,18
2020-04-28,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,3,24,44,44,24
2020-04-29,05,Nordrhein-Westfalen,05916,SK Herne,4,4,7,4,22,47,47,22
2020-04-30,05,Nordrhein-Westfalen,05916,SK Herne,4,4,7,5,22,45,45,22
2020-05-01,05,Nordrhein-Westfalen,05916,SK Herne,4,4,6,5,20,46,46,20
2020-05-02,05,Nordrhein-Westfalen,05916,SK Herne,4,4,6,5,22,45,45,22
2020-05-03,05,Nordrhein-Westfalen,05916,SK Herne,4,4,6,5,21,46,46,21
2020-05-04,05,Nordrhein-Westfalen,05916,SK Herne,4,4,5,5,22,45,45,22
2020-05-05,05,Nordrhein-Westfalen,05916,SK Herne,4,4,5,5,23,44,44,23
2020-05-06,05,Nordrhein-Westfalen,05916,SK Herne,4,4,6,5,20,47,47,20
2020-05-07,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,22,45,45,22
2020-05-08,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,24,43,43,24
2020-05-09,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,23,43,43,23
2020-05-10,05,Nordrhein-Westfalen,05916,SK Herne,4,4,5,4,19,47,47,19
2020-05-11,05,Nordrhein-Westfalen,05916,SK Herne,4,4,5,4,13,53,53,13
2020-05-12,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,3,19,48,48,19
2020-05-13,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,22,44,44,22
2020-05-14,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,23,44,44,23
2020-05-15,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,21,46,46,21
2020-05-16,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,22,45,45,22
2020-05-17,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,20,47,47,20
2020-05-18,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,23,43,43,23
2020-05-19,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,23,44,44,23
2020-05-20,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,26,42,42,26
2020-05-21,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,26,44,44,26
2020-05-22,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,19,48,48,19
2020-05-23,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,19,48,48,19
2020-05-24,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,22,45,45,22
2020-05-25,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,24,43,43,24
2020-05-26,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,4,24,42,42,24
2020-05-27,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,2,17,48,48,17
2020-05-28,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,2,22,45,45,22
2020-05-29,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,2,19,48,48,19
2020-05-30,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,2,10,57,57,10
2020-05-31,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,2,21,45,45,21
2020-06-01,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,2,26,40,40,26
2020-06-02,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,2,27,39,39,27
2020-06-03,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,27,40,40,27
2020-06-04,05,Nordrhein-Westfalen,05916,SK Herne,4,4,1,1,27,40,40,27
2020-06-05,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,27,41,41,27
2020-06-06,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,25,43,43,25
2020-06-07,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,27,42,42,27
2020-06-08,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,25,41,41,25
2020-06-09,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,24,42,42,24
2020-06-10,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,24,42,42,24
2020-06-11,05,Nordrhein-Westfalen,05916,SK Herne,4,4,1,1,24,42,42,24
2020-06-12,05,Nordrhein-Westfalen,05916,SK Herne,4,4,1,1,21,45,45,21
2020-06-13,05,Nordrhein-Westfalen,05916,SK Herne,4,4,1,1,23,43,43,23
2020-06-14,05,Nordrhein-Westfalen,05916,SK Herne,4,4,1,0,23,43,43,23
2020-06-15,05,Nordrhein-Westfalen,05916,SK Herne,4,4,1,0,23,43,43,23
2020-06-16,05,Nordrhein-Westfalen,05916,SK Herne,4,4,0,0,22,45,45,22
2020-06-17,05,Nordrhein-Westfalen,05916,SK Herne,4,4,1,1,20,47,47,20
2020-06-18,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,22,45,45,22
2020-06-19,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,21,46,46,21
2020-06-20,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,18,49,49,18
2020-06-21,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,18,49,49,18
2020-06-22,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,1,19,48,48,19
2020-06-23,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,1,12,54,54,12
2020-06-24,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,2,14,53,53,14
2020-06-25,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,2,15,52,52,15
2020-06-26,05,Nordrhein-Westfalen,05916,SK Herne,4,4,3,2,20,47,47,20
2020-06-27,05,Nordrhein-Westfalen,05916,SK Herne,4,4,2,2,17,47,47,17
2020-06-28,05,Nordrhein-Westfalen,05916,SK Herne,4,4,4,3,16,49,49,16
2020-06-29,05,Nordrhein-Westfalen,05916,SK Herne,4,4,5,3,16,51,51,16
