dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,4,2,17,55,55,17
2020-04-25,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,4,2,20,51,51,20
2020-04-26,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,4,2,16,54,54,16
2020-04-27,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,4,1,14,57,57,14
2020-04-28,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,4,2,14,59,59,14
2020-04-29,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,3,2,24,53,53,24
2020-04-30,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,3,2,19,54,54,19
2020-05-01,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,4,2,25,50,50,25
2020-05-02,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,3,2,30,45,45,30
2020-05-03,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,3,2,32,43,43,32
2020-05-04,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,3,2,25,50,50,25
2020-05-05,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,3,2,18,54,54,18
2020-05-06,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,3,2,16,55,55,16
2020-05-07,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,3,1,17,55,55,17
2020-05-08,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,1,9,57,57,9
2020-05-09,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,1,18,52,52,18
2020-05-10,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,1,22,55,55,22
2020-05-11,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,4,1,17,57,57,17
2020-05-12,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,2,14,60,60,14
2020-05-13,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,2,10,64,64,10
2020-05-14,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,2,13,56,56,13
2020-05-15,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,2,10,54,54,10
2020-05-16,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,16,52,52,16
2020-05-17,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,19,51,51,19
2020-05-18,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,14,56,56,14
2020-05-19,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,8,52,52,8
2020-05-20,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,2,8,51,51,8
2020-05-21,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,2,10,50,50,10
2020-05-22,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,2,10,50,50,10
2020-05-23,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,2,5,68,68,5
2020-05-24,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,2,4,68,68,4
2020-05-25,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,10,60,60,10
2020-05-26,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,10,64,64,10
2020-05-27,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,0,12,60,60,12
2020-05-28,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,0,9,63,63,9
2020-05-29,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,0,13,56,56,13
2020-05-30,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,0,18,51,51,18
2020-05-31,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,0,14,55,55,14
2020-06-01,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,0,17,53,53,17
2020-06-02,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,0,18,57,57,18
2020-06-03,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,0,14,60,60,14
2020-06-04,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,0,8,66,66,8
2020-06-05,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,2,0,6,66,66,6
2020-06-06,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,11,61,61,11
2020-06-07,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,15,53,53,15
2020-06-08,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,12,62,62,12
2020-06-09,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,15,59,59,15
2020-06-10,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,15,60,60,15
2020-06-11,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,15,59,59,15
2020-06-12,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,12,62,62,12
2020-06-13,03,Niedersachsen,03252,LK Hameln-Pyrmont,4,4,1,1,13,58,58,13
