date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,6,Hessen,6534,LK Marburg-Biedenkopf,3,7,11,9.0,56,139,139,56
2020-04-25,6,Hessen,6534,LK Marburg-Biedenkopf,3,7,10,9.0,50,151,151,50
2020-04-26,6,Hessen,6534,LK Marburg-Biedenkopf,3,7,10,9.0,47,153,153,47
2020-04-27,6,Hessen,6534,LK Marburg-Biedenkopf,3,7,10,9.0,51,154,154,51
2020-04-28,6,Hessen,6534,LK Marburg-Biedenkopf,3,6,9,8.0,53,145,145,53
2020-04-29,6,Hessen,6534,LK Marburg-Biedenkopf,3,5,7,6.0,57,132,132,57
2020-04-30,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,8,5.0,49,134,134,49
2020-05-01,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,7,5.0,52,133,133,52
2020-05-02,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,7,5.0,61,116,116,61
2020-05-03,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,5,4.0,49,126,126,49
2020-05-04,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,5,4.0,47,130,130,47
2020-05-05,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,5,5.0,50,127,127,50
2020-05-06,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,5,5.0,43,134,134,43
2020-05-07,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,5,5.0,41,137,137,41
2020-05-08,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,3,3.0,38,140,140,38
2020-05-09,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,3,2.0,45,133,133,45
2020-05-10,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,3,2.0,46,126,126,46
2020-05-11,6,Hessen,6534,LK Marburg-Biedenkopf,3,4,3,2.0,43,132,132,43
