dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,14,Sachsen,14511,SK Chemnitz,3,3,6,1,37,139,139,37
2020-04-25,14,Sachsen,14511,SK Chemnitz,3,3,6,1,32,144,144,32
2020-04-26,14,Sachsen,14511,SK Chemnitz,3,3,6,1,43,128,128,43
2020-04-27,14,Sachsen,14511,SK Chemnitz,3,3,6,1,46,130,130,46
2020-04-28,14,Sachsen,14511,SK Chemnitz,3,3,7,2,44,134,134,44
2020-04-29,14,Sachsen,14511,SK Chemnitz,3,3,7,3,41,137,137,41
2020-04-30,14,Sachsen,14511,SK Chemnitz,3,3,7,3,35,142,142,35
2020-05-01,14,Sachsen,14511,SK Chemnitz,3,3,7,3,31,147,147,31
2020-05-02,14,Sachsen,14511,SK Chemnitz,3,3,6,3,37,136,136,37
2020-05-03,14,Sachsen,14511,SK Chemnitz,3,3,6,3,44,130,130,44
2020-05-04,14,Sachsen,14511,SK Chemnitz,3,3,6,3,47,131,131,47
2020-05-05,14,Sachsen,14511,SK Chemnitz,3,3,6,4,41,136,136,41
2020-05-06,14,Sachsen,14511,SK Chemnitz,3,3,5,4,34,143,143,34
2020-05-07,14,Sachsen,14511,SK Chemnitz,3,3,5,4,40,138,138,40
2020-05-08,14,Sachsen,14511,SK Chemnitz,3,3,5,4,34,144,144,34
2020-05-09,14,Sachsen,14511,SK Chemnitz,3,3,4,3,30,144,144,30
2020-05-10,14,Sachsen,14511,SK Chemnitz,3,3,4,3,34,140,140,34
2020-05-11,14,Sachsen,14511,SK Chemnitz,3,3,4,3,42,136,136,42
2020-05-12,14,Sachsen,14511,SK Chemnitz,3,3,4,3,48,130,130,48
2020-05-13,14,Sachsen,14511,SK Chemnitz,3,3,4,3,48,130,130,48
2020-05-14,14,Sachsen,14511,SK Chemnitz,3,3,4,3,34,144,144,34
2020-05-15,14,Sachsen,14511,SK Chemnitz,3,3,4,3,29,147,147,29
2020-05-16,14,Sachsen,14511,SK Chemnitz,3,3,3,2,27,151,151,27
2020-05-17,14,Sachsen,14511,SK Chemnitz,3,3,3,1,35,139,139,35
2020-05-18,14,Sachsen,14511,SK Chemnitz,3,3,3,1,45,133,133,45
2020-05-19,14,Sachsen,14511,SK Chemnitz,3,3,3,0,33,143,143,33
2020-05-20,14,Sachsen,14511,SK Chemnitz,3,3,1,0,34,141,141,34
2020-05-21,14,Sachsen,14511,SK Chemnitz,3,3,1,0,28,144,144,28
2020-05-22,14,Sachsen,14511,SK Chemnitz,3,3,1,0,31,141,141,31
2020-05-23,14,Sachsen,14511,SK Chemnitz,3,3,1,0,70,142,142,70
2020-05-24,14,Sachsen,14511,SK Chemnitz,3,3,1,0,32,140,140,32
2020-05-25,14,Sachsen,14511,SK Chemnitz,3,3,1,0,29,143,143,29
2020-05-26,14,Sachsen,14511,SK Chemnitz,3,3,1,0,30,146,146,30
2020-05-27,14,Sachsen,14511,SK Chemnitz,3,3,0,0,21,155,155,21
2020-05-28,14,Sachsen,14511,SK Chemnitz,3,3,0,0,26,148,148,26
2020-05-29,14,Sachsen,14511,SK Chemnitz,3,3,0,0,18,155,155,18
2020-05-30,14,Sachsen,14511,SK Chemnitz,3,3,1,0,19,157,157,19
2020-05-31,14,Sachsen,14511,SK Chemnitz,3,3,0,0,23,149,149,23
2020-06-01,14,Sachsen,14511,SK Chemnitz,3,3,0,0,34,138,138,34
2020-06-02,14,Sachsen,14511,SK Chemnitz,3,3,0,0,33,143,143,33
2020-06-03,14,Sachsen,14511,SK Chemnitz,3,3,0,0,25,151,151,25
2020-06-04,14,Sachsen,14511,SK Chemnitz,3,3,0,0,25,151,151,25
2020-06-05,14,Sachsen,14511,SK Chemnitz,3,3,0,0,13,161,161,13
2020-06-06,14,Sachsen,14511,SK Chemnitz,3,3,0,0,24,152,152,24
2020-06-07,14,Sachsen,14511,SK Chemnitz,3,3,0,0,25,147,147,25
2020-06-08,14,Sachsen,14511,SK Chemnitz,3,3,0,0,29,145,145,29
2020-06-09,14,Sachsen,14511,SK Chemnitz,3,3,0,0,23,152,152,23
2020-06-10,14,Sachsen,14511,SK Chemnitz,3,3,0,0,23,153,153,23
2020-06-11,14,Sachsen,14511,SK Chemnitz,3,3,0,0,22,153,153,22
2020-06-12,14,Sachsen,14511,SK Chemnitz,3,3,0,0,26,149,149,26
2020-06-13,14,Sachsen,14511,SK Chemnitz,3,3,0,0,26,149,149,26
2020-06-14,14,Sachsen,14511,SK Chemnitz,3,3,0,0,34,138,138,34
2020-06-15,14,Sachsen,14511,SK Chemnitz,3,3,0,0,26,150,150,26
2020-06-16,14,Sachsen,14511,SK Chemnitz,3,3,0,0,17,159,159,17
2020-06-17,14,Sachsen,14511,SK Chemnitz,3,3,0,0,15,161,161,15
2020-06-18,14,Sachsen,14511,SK Chemnitz,3,3,1,0,17,159,159,17
2020-06-19,14,Sachsen,14511,SK Chemnitz,3,3,0,0,14,162,162,14
2020-06-20,14,Sachsen,14511,SK Chemnitz,3,3,0,0,15,161,161,15
2020-06-21,14,Sachsen,14511,SK Chemnitz,3,3,0,0,33,139,139,33
