dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,1,1,37,35,33,33
2020-04-25,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,1,1,32,40,38,28
2020-04-26,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,1,0,35,37,35,31
2020-04-27,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,1,0,32,40,37,29
2020-04-28,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,1,0,40,36,34,36
2020-04-29,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,1,0,44,32,30,40
2020-04-30,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,2,0,32,34,31,29
2020-05-01,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,1,0,27,40,38,23
2020-05-02,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,1,0,32,37,35,28
2020-05-03,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,0,0,29,40,37,26
2020-05-04,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,0,0,35,34,32,31
2020-05-05,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,0,0,33,36,34,29
2020-05-06,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,10,5,26,46,45,21
2020-05-07,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,10,5,34,36,35,29
2020-05-08,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,10,5,42,27,27,36
2020-05-09,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,0,0,35,33,33,30
2020-05-10,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,0,0,39,30,28,35
2020-05-11,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,0,0,36,37,36,31
2020-05-12,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,5,0,0,36,37,35,32
2020-05-13,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,28,46,44,24
2020-05-14,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,42,41,40,37
2020-05-15,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,37,46,46,31
2020-05-16,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,30,49,47,26
2020-05-17,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,38,42,40,34
2020-05-18,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,41,43,41,37
2020-05-19,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,41,43,40,38
2020-05-20,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,29,51,48,26
2020-05-21,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,29,50,47,26
2020-05-22,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,39,44,41,36
2020-05-23,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,1,0,38,44,41,35
2020-05-24,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,1,0,39,43,40,36
2020-05-25,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,36,46,43,33
2020-05-26,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,36,46,43,33
2020-05-27,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,32,50,47,29
2020-05-28,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,37,45,42,34
2020-05-29,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,36,47,44,33
2020-05-30,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,40,42,39,37
2020-05-31,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,36,43,38,35
2020-06-01,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,34,45,40,33
2020-06-02,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,39,43,38,38
2020-06-03,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,38,45,43,34
2020-06-04,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,39,43,41,35
2020-06-05,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,36,45,43,32
2020-06-06,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,37,40,37,34
2020-06-07,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,36,40,37,33
2020-06-08,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,39,41,38,36
2020-06-09,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,34,46,43,31
2020-06-10,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,30,50,47,27
2020-06-11,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,27,51,48,24
2020-06-12,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,30,48,45,27
2020-06-13,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,26,52,50,22
2020-06-14,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,27,51,48,24
2020-06-15,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,29,49,47,25
2020-06-16,05,Nordrhein-Westfalen,05119,SK Oberhausen,4,6,0,0,34,49,47,30
