date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,9,4.0,66,81,81,66
2020-04-25,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,9,4.0,64,83,83,64
2020-04-26,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,10,4.0,71,75,75,71
2020-04-27,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,10,4.0,76,71,71,76
2020-04-28,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,9,4.0,57,90,90,57
2020-04-29,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,6,4.0,54,102,102,54
2020-04-30,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,6,4.0,62,94,94,62
2020-05-01,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,6,4.0,57,99,99,57
2020-05-02,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,6,4.0,71,85,85,71
2020-05-03,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,6,4.0,54,102,102,54
2020-05-04,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,6,4.0,61,95,95,61
2020-05-05,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,5,4.0,67,89,89,67
2020-05-06,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,5,4.0,63,101,101,63
2020-05-07,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,5,4.0,58,112,112,58
2020-05-08,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,4,4.0,54,116,116,54
2020-05-09,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,3.0,61,109,109,61
2020-05-10,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,3.0,54,116,116,54
2020-05-11,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,3.0,52,118,118,52
2020-05-12,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,4,3.0,51,119,119,51
2020-05-13,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,4,3.0,50,120,120,50
2020-05-14,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,4,3.0,58,112,112,58
2020-05-15,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,3.0,50,120,120,50
2020-05-16,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,3.0,59,111,111,59
2020-05-17,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,3.0,54,116,116,54
2020-05-18,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,3.0,47,123,123,47
2020-05-19,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,3.0,50,120,120,50
2020-05-20,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,3.0,60,110,110,60
2020-05-21,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,3.0,57,114,114,57
2020-05-22,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,4,2.0,56,115,115,56
2020-05-23,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,4,2.0,62,109,109,62
2020-05-24,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,1,1.0,71,100,100,71
2020-05-25,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,1,1.0,75,96,96,75
2020-05-26,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,74,97,97,74
2020-05-27,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,74,97,97,74
2020-05-28,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,69,96,96,69
2020-05-29,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,66,95,95,66
2020-05-30,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,63,87,87,63
2020-05-31,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,49,105,105,49
2020-06-01,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,58,109,109,58
2020-06-02,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,68,80,80,68
2020-06-03,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,70,91,91,70
2020-06-04,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,66,95,95,66
2020-06-05,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,2.0,68,93,93,68
2020-06-06,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,2.0,67,94,94,67
2020-06-07,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,2.0,73,88,88,73
2020-06-08,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,2.0,68,93,93,68
2020-06-09,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,2,1.0,61,100,100,61
2020-06-10,7,Rheinland-Pfalz,7312,SK Kaiserslautern,1,1,3,1.0,64,97,97,64
