dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,2,2,25,19,19,25
2020-04-25,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,2,1,29,15,15,29
2020-04-26,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,2,1,27,17,17,27
2020-04-27,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,2,1,27,17,17,27
2020-04-28,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,1,0,32,12,12,32
2020-04-29,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,1,0,26,18,18,26
2020-04-30,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,1,0,28,16,16,28
2020-05-01,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,1,0,24,20,20,24
2020-05-02,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,2,1,27,18,18,27
2020-05-03,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,2,0,28,17,17,28
2020-05-04,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,1,0,31,14,14,31
2020-05-05,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,1,0,28,17,17,28
2020-05-06,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,31,14,14,31
2020-05-07,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,27,18,18,27
2020-05-08,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,26,19,19,26
2020-05-09,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,29,16,16,29
2020-05-10,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,25,20,20,25
2020-05-11,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,31,14,14,31
2020-05-12,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,28,17,17,28
2020-05-13,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,31,14,14,31
2020-05-14,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,30,16,16,30
2020-05-15,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,30,16,16,30
2020-05-16,07,Rheinland-Pfalz,07137,LK Mayen-Koblenz,4,4,0,0,26,18,18,26
