dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,19,15,43,59,59,43
2020-04-25,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,18,14,36,66,66,36
2020-04-26,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,20,16,38,64,64,38
2020-04-27,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,19,12,38,64,64,38
2020-04-28,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,21,14,40,62,62,40
2020-04-29,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,18,13,39,63,63,39
2020-04-30,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,18,11,40,60,60,40
2020-05-01,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,16,12,46,56,56,46
2020-05-02,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,15,12,46,56,56,46
2020-05-03,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,14,11,47,55,55,47
2020-05-04,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,13,10,48,55,55,48
2020-05-05,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,12,9,45,53,53,45
2020-05-06,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,13,9,46,52,52,46
2020-05-07,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,13,8,38,59,59,38
2020-05-08,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,12,8,34,63,63,34
2020-05-09,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,12,7,33,62,62,33
2020-05-10,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,12,7,36,59,59,36
2020-05-11,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,11,6,39,56,56,39
2020-05-12,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,10,6,36,52,52,36
2020-05-13,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,10,7,37,51,51,37
2020-05-14,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,9,7,32,54,54,32
2020-05-15,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,7,5,35,54,54,35
2020-05-16,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,6,6,35,52,52,35
2020-05-17,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,6,6,34,55,55,34
2020-05-18,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,8,5,34,54,54,34
2020-05-19,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,6,5,27,62,62,27
2020-05-20,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,5,5,29,58,58,29
2020-05-21,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,5,5,30,59,59,30
2020-05-22,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,5,5,38,51,51,38
2020-05-23,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,5,5,35,54,54,35
2020-05-24,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,5,5,38,52,52,38
2020-05-25,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,7,5,32,57,57,32
2020-05-26,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,5,4,33,57,57,33
2020-05-27,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,6,5,4,39,50,50,39
2020-05-28,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,5,4,27,60,60,27
2020-05-29,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,5,3,25,62,62,25
2020-05-30,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,4,4,18,69,69,18
2020-05-31,05,Nordrhein-Westfalen,05566,LK Steinfurt,5,5,4,4,26,61,61,26
