dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,09,Bayern,09262,SK Passau,2,3,6,2,21,24,24,21
2020-04-25,09,Bayern,09262,SK Passau,2,3,6,2,20,25,25,20
2020-04-26,09,Bayern,09262,SK Passau,2,3,6,2,19,26,26,19
2020-04-27,09,Bayern,09262,SK Passau,2,3,6,2,16,28,28,16
2020-04-28,09,Bayern,09262,SK Passau,2,3,4,1,17,27,27,17
2020-04-29,09,Bayern,09262,SK Passau,2,3,4,1,25,22,22,25
2020-04-30,09,Bayern,09262,SK Passau,2,3,4,2,24,21,21,24
2020-05-01,09,Bayern,09262,SK Passau,2,3,4,2,23,20,20,23
2020-05-02,09,Bayern,09262,SK Passau,2,3,3,2,23,18,18,23
2020-05-03,09,Bayern,09262,SK Passau,2,3,3,2,18,23,23,18
2020-05-04,09,Bayern,09262,SK Passau,2,3,3,2,17,24,24,17
2020-05-05,09,Bayern,09262,SK Passau,2,3,3,1,16,25,25,16
2020-05-06,09,Bayern,09262,SK Passau,2,3,3,1,12,29,29,12
2020-05-07,09,Bayern,09262,SK Passau,2,3,3,1,13,28,28,13
2020-05-08,09,Bayern,09262,SK Passau,2,3,3,1,13,28,28,13
2020-05-09,09,Bayern,09262,SK Passau,2,3,2,1,16,25,25,16
2020-05-10,09,Bayern,09262,SK Passau,2,3,2,1,19,25,25,19
2020-05-11,09,Bayern,09262,SK Passau,2,3,2,1,21,23,23,21
2020-05-12,09,Bayern,09262,SK Passau,2,3,1,1,17,27,27,17
2020-05-13,09,Bayern,09262,SK Passau,2,3,1,1,13,31,31,13
2020-05-14,09,Bayern,09262,SK Passau,2,3,1,1,14,30,30,14
2020-05-15,09,Bayern,09262,SK Passau,2,3,1,1,15,29,29,15
2020-05-16,09,Bayern,09262,SK Passau,2,3,1,1,15,34,34,15
2020-05-17,09,Bayern,09262,SK Passau,2,3,1,1,17,27,27,17
