dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,09,Bayern,09477,LK Kulmbach,1,1,5,4,2,35,35,2
2020-04-25,09,Bayern,09477,LK Kulmbach,1,1,5,4,2,35,35,2
2020-04-26,09,Bayern,09477,LK Kulmbach,1,1,6,4,2,35,35,2
2020-04-27,09,Bayern,09477,LK Kulmbach,1,1,6,4,7,30,30,7
2020-04-28,09,Bayern,09477,LK Kulmbach,1,1,6,5,7,30,30,7
2020-04-29,09,Bayern,09477,LK Kulmbach,1,1,6,5,5,32,32,5
2020-04-30,09,Bayern,09477,LK Kulmbach,1,1,6,5,5,32,32,5
2020-05-01,09,Bayern,09477,LK Kulmbach,1,1,6,6,5,32,32,5
2020-05-02,09,Bayern,09477,LK Kulmbach,1,1,4,4,5,32,32,5
2020-05-03,09,Bayern,09477,LK Kulmbach,1,1,4,3,5,32,32,5
2020-05-04,09,Bayern,09477,LK Kulmbach,1,1,4,2,4,33,33,4
2020-05-05,09,Bayern,09477,LK Kulmbach,1,1,4,4,2,35,35,2
2020-05-06,09,Bayern,09477,LK Kulmbach,1,1,4,4,2,35,35,2
2020-05-07,09,Bayern,09477,LK Kulmbach,1,1,0,0,2,35,35,2
2020-05-08,09,Bayern,09477,LK Kulmbach,1,1,1,1,5,32,32,5
2020-05-09,09,Bayern,09477,LK Kulmbach,1,1,0,0,5,32,32,5
2020-05-10,09,Bayern,09477,LK Kulmbach,1,1,0,0,5,32,32,5
2020-05-11,09,Bayern,09477,LK Kulmbach,1,1,0,0,5,32,32,5
2020-05-12,09,Bayern,09477,LK Kulmbach,1,1,0,0,4,33,33,4
2020-05-13,09,Bayern,09477,LK Kulmbach,1,1,0,0,4,33,33,4
2020-05-14,09,Bayern,09477,LK Kulmbach,1,1,2,0,6,31,31,6
2020-05-15,09,Bayern,09477,LK Kulmbach,1,1,1,0,5,32,32,5
2020-05-16,09,Bayern,09477,LK Kulmbach,1,1,0,0,5,34,34,5
2020-05-17,09,Bayern,09477,LK Kulmbach,1,1,0,0,7,30,30,7
2020-05-18,09,Bayern,09477,LK Kulmbach,1,1,0,0,3,34,34,3
2020-05-19,09,Bayern,09477,LK Kulmbach,1,1,1,1,3,34,34,3
2020-05-20,09,Bayern,09477,LK Kulmbach,1,1,1,1,3,34,34,3
2020-05-21,09,Bayern,09477,LK Kulmbach,1,1,0,0,9,28,28,9
2020-05-22,09,Bayern,09477,LK Kulmbach,1,1,0,0,12,25,25,12
2020-05-23,09,Bayern,09477,LK Kulmbach,1,1,0,0,12,25,25,12
2020-05-24,09,Bayern,09477,LK Kulmbach,1,1,0,0,10,27,27,10
2020-05-25,09,Bayern,09477,LK Kulmbach,1,1,0,0,10,27,27,10
