date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,54,73,73,54
2020-04-25,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,0.0,57,71,71,57
2020-04-26,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,51,75,75,51
2020-04-27,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,58,67,67,58
2020-04-28,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,55,70,70,55
2020-04-29,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,55,72,72,55
2020-04-30,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,57,70,70,57
2020-05-01,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,52,60,60,52
2020-05-02,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,53,72,72,53
2020-05-03,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,0.0,60,66,66,60
2020-05-04,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,61,65,65,61
2020-05-05,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,56,70,70,56
2020-05-06,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,55,71,71,55
2020-05-07,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,55,71,71,55
2020-05-08,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,56,70,70,56
2020-05-09,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,52,74,74,52
2020-05-10,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,57,69,69,57
2020-05-11,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,54,72,72,54
2020-05-12,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,43,83,83,43
2020-05-13,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,32,94,94,32
2020-05-14,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,32,94,94,32
2020-05-15,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,36,90,90,36
2020-05-16,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,1.0,37,89,89,37
2020-05-17,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,1.0,48,80,80,48
2020-05-18,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,2,0.0,43,83,83,43
2020-05-19,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,2,1.0,49,77,77,49
2020-05-20,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,0.0,47,77,77,47
2020-05-21,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,0.0,43,83,83,43
2020-05-22,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,0.0,45,82,82,45
2020-05-23,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,0.0,42,86,86,42
2020-05-24,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,0.0,43,85,85,43
2020-05-25,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,0.0,46,80,80,46
2020-05-26,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,41,83,83,41
2020-05-27,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,40,84,84,40
2020-05-28,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,35,89,89,35
2020-05-29,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,37,89,89,37
2020-05-30,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,1,1.0,39,87,87,39
2020-05-31,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,45,80,80,45
2020-06-01,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,43,79,79,43
2020-06-02,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,49,77,77,49
2020-06-03,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,43,83,83,43
2020-06-04,6,Hessen,6635,LK Waldeck-Frankenberg,7,7,0,0.0,42,84,84,42
