date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,4,0.0,12,2,2,12
2020-04-25,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,3,0.0,9,5,5,9
2020-04-26,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,3,0.0,9,5,5,9
2020-04-27,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,4,0.0,10,6,6,10
2020-04-28,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,6,0.0,8,8,8,8
2020-04-29,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,6,0.0,8,6,6,8
2020-04-30,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,3,0.0,11,3,3,11
2020-05-01,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,2,0.0,11,3,3,11
2020-05-02,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,3,0.0,11,3,3,11
2020-05-03,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,3,0.0,11,3,3,11
2020-05-04,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,3,0.0,11,3,3,11
2020-05-05,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,3,0.0,8,6,6,8
2020-05-06,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,4,0.0,9,5,5,9
2020-05-07,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,1,0.0,12,2,2,12
2020-05-08,10,Saarland,10045,LK Saarpfalz-Kreis,1,1,1,0.0,11,3,3,11
2020-05-09,10,Saarland,10045,LK Saarpfalz-Kreis,2,2,12,7.0,63,76,76,63
2020-05-10,10,Saarland,10045,LK Saarpfalz-Kreis,2,2,13,5.0,62,77,77,62
2020-05-11,10,Saarland,10045,LK Saarpfalz-Kreis,2,2,16,6.0,64,75,75,64
2020-05-12,10,Saarland,10045,LK Saarpfalz-Kreis,2,2,15,10.0,90,102,102,90
2020-05-13,10,Saarland,10045,LK Saarpfalz-Kreis,2,2,13,8.0,100,134,134,100
2020-05-14,10,Saarland,10045,LK Saarpfalz-Kreis,2,2,12,5.0,101,158,158,101
2020-05-15,10,Saarland,10045,LK Saarpfalz-Kreis,2,2,11,5.0,97,163,163,97
2020-05-16,10,Saarland,10045,LK Saarpfalz-Kreis,2,2,9,3.0,98,162,162,98
2020-05-17,10,Saarland,10045,LK Saarpfalz-Kreis,2,2,9,3.0,104,156,156,104
