dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,47,67,67,47
2020-04-25,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,45,69,69,45
2020-04-26,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,47,67,67,47
2020-04-27,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,47,67,67,47
2020-04-28,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,39,75,75,39
2020-04-29,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,34,80,80,34
2020-04-30,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,31,83,83,31
2020-05-01,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,34,80,80,34
2020-05-02,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,37,77,77,37
2020-05-03,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,37,77,77,37
2020-05-04,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,41,73,73,41
2020-05-05,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,29,85,85,29
2020-05-06,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,30,84,84,30
2020-05-07,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,30,84,84,30
2020-05-08,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,35,79,79,35
2020-05-09,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,62,82,82,62
2020-05-10,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,50,64,64,50
2020-05-11,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,50,64,64,50
2020-05-12,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,0,0,39,75,75,39
2020-05-13,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,0,35,79,79,35
2020-05-14,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,40,74,74,40
2020-05-15,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,32,82,82,32
2020-05-16,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,39,75,75,39
2020-05-17,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,43,71,71,43
2020-05-18,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,36,78,78,36
2020-05-19,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,34,80,80,34
2020-05-20,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,33,81,81,33
2020-05-21,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,39,75,75,39
2020-05-22,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,35,79,79,35
2020-05-23,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,33,81,81,33
2020-05-24,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,43,71,71,43
2020-05-25,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,46,68,68,46
2020-05-26,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,31,83,83,31
2020-05-27,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,28,86,86,28
2020-05-28,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,34,80,80,34
2020-05-29,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,29,85,85,29
2020-05-30,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,32,82,82,32
2020-05-31,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,30,84,84,30
2020-06-01,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,26,88,88,26
2020-06-02,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,30,84,84,30
2020-06-03,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,22,92,92,22
2020-06-04,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,23,91,91,23
2020-06-05,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,27,87,87,27
2020-06-06,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,34,80,80,34
2020-06-07,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,34,80,80,34
2020-06-08,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,34,80,80,34
2020-06-09,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,2,2,22,92,92,22
2020-06-10,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,2,2,27,87,87,27
2020-06-11,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,2,2,28,86,86,28
2020-06-12,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,25,89,89,25
2020-06-13,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,23,91,91,23
2020-06-14,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,35,79,79,35
2020-06-15,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,37,77,77,37
2020-06-16,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,28,86,86,28
2020-06-17,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,22,92,92,22
2020-06-18,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,24,90,90,24
2020-06-19,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,22,92,92,22
2020-06-20,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,28,86,86,28
2020-06-21,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,28,86,86,28
2020-06-22,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,34,80,80,34
2020-06-23,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,28,86,86,28
2020-06-24,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,31,83,83,31
2020-06-25,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,33,81,81,33
2020-06-26,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,28,86,86,28
2020-06-27,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,26,90,90,26
2020-06-28,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,35,79,79,35
2020-06-29,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,36,78,78,36
2020-06-30,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,19,95,95,19
2020-07-01,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,21,93,93,21
2020-07-02,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,21,93,93,21
2020-07-03,13,Mecklenburg-Vorpommern,13003,SK Rostock,2,2,1,1,21,93,93,21
