date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,9,Bayern,9663,SK Würzburg,3,3,17,15.0,34,91,91,34
2020-04-25,9,Bayern,9663,SK Würzburg,3,3,17,15.0,37,88,88,37
2020-04-26,9,Bayern,9663,SK Würzburg,3,3,16,15.0,38,87,87,38
2020-04-27,9,Bayern,9663,SK Würzburg,3,3,15,14.0,42,83,83,42
2020-04-28,9,Bayern,9663,SK Würzburg,3,3,15,12.0,42,102,102,42
2020-04-29,9,Bayern,9663,SK Würzburg,3,3,15,12.0,47,100,100,47
2020-04-30,9,Bayern,9663,SK Würzburg,3,3,14,11.0,46,101,101,46
2020-05-01,9,Bayern,9663,SK Würzburg,3,3,11,9.0,59,100,100,59
2020-05-02,9,Bayern,9663,SK Würzburg,3,3,10,8.0,76,83,83,76
2020-05-03,9,Bayern,9663,SK Würzburg,3,3,10,8.0,76,83,83,76
2020-05-04,9,Bayern,9663,SK Würzburg,3,3,10,8.0,78,75,75,78
2020-05-05,9,Bayern,9663,SK Würzburg,3,3,9,8.0,69,84,84,69
2020-05-06,9,Bayern,9663,SK Würzburg,3,3,12,11.0,43,110,110,43
2020-05-07,9,Bayern,9663,SK Würzburg,3,3,13,11.0,45,108,108,45
2020-05-08,9,Bayern,9663,SK Würzburg,3,3,13,11.0,60,93,93,60
2020-05-09,9,Bayern,9663,SK Würzburg,3,3,13,10.0,47,106,106,47
2020-05-10,9,Bayern,9663,SK Würzburg,3,3,12,9.0,53,102,102,53
2020-05-11,9,Bayern,9663,SK Würzburg,3,3,12,9.0,43,110,110,43
2020-05-12,9,Bayern,9663,SK Würzburg,3,3,12,9.0,45,108,108,45
2020-05-13,9,Bayern,9663,SK Würzburg,3,3,8,8.0,47,106,106,47
2020-05-14,9,Bayern,9663,SK Würzburg,3,3,8,8.0,49,104,104,49
2020-05-15,9,Bayern,9663,SK Würzburg,3,3,7,7.0,50,114,114,50
2020-05-16,9,Bayern,9663,SK Würzburg,3,3,7,7.0,63,101,101,63
2020-05-17,9,Bayern,9663,SK Würzburg,3,3,7,7.0,65,98,98,65
2020-05-18,9,Bayern,9663,SK Würzburg,3,3,7,7.0,54,99,99,54
2020-05-19,9,Bayern,9663,SK Würzburg,3,3,7,7.0,44,109,109,44
2020-05-20,9,Bayern,9663,SK Würzburg,3,3,7,7.0,45,108,108,45
2020-05-21,9,Bayern,9663,SK Würzburg,3,3,7,7.0,44,110,110,44
2020-05-22,9,Bayern,9663,SK Würzburg,3,3,7,7.0,56,96,96,56
2020-05-23,9,Bayern,9663,SK Würzburg,3,3,7,7.0,45,108,108,45
2020-05-24,9,Bayern,9663,SK Würzburg,3,3,7,7.0,52,100,100,52
2020-05-25,9,Bayern,9663,SK Würzburg,3,3,7,7.0,54,99,99,54
2020-05-26,9,Bayern,9663,SK Würzburg,3,3,7,7.0,50,103,103,50
2020-05-27,9,Bayern,9663,SK Würzburg,3,3,7,7.0,41,112,112,41
2020-05-28,9,Bayern,9663,SK Würzburg,3,3,6,6.0,65,88,88,65
2020-05-29,9,Bayern,9663,SK Würzburg,3,3,6,6.0,49,104,104,49
2020-05-30,9,Bayern,9663,SK Würzburg,3,3,5,5.0,47,106,106,47
2020-05-31,9,Bayern,9663,SK Würzburg,3,3,5,5.0,55,95,95,55
2020-06-01,9,Bayern,9663,SK Würzburg,3,3,4,4.0,57,95,95,57
2020-06-02,9,Bayern,9663,SK Würzburg,3,3,4,4.0,57,96,96,57
2020-06-03,9,Bayern,9663,SK Würzburg,3,3,4,4.0,56,96,96,56
2020-06-04,9,Bayern,9663,SK Würzburg,3,3,4,4.0,54,103,103,54
2020-06-05,9,Bayern,9663,SK Würzburg,3,3,4,4.0,57,99,99,57
2020-06-06,9,Bayern,9663,SK Würzburg,3,3,4,4.0,44,109,109,44
2020-06-07,9,Bayern,9663,SK Würzburg,3,3,4,4.0,44,109,109,44
2020-06-08,9,Bayern,9663,SK Würzburg,3,3,4,4.0,52,91,91,52
2020-06-09,9,Bayern,9663,SK Würzburg,3,3,4,4.0,43,100,100,43
2020-06-10,9,Bayern,9663,SK Würzburg,3,3,4,4.0,40,103,103,40
2020-06-11,9,Bayern,9663,SK Würzburg,3,3,4,4.0,37,106,106,37
2020-06-12,9,Bayern,9663,SK Würzburg,3,3,4,4.0,40,103,103,40
2020-06-13,9,Bayern,9663,SK Würzburg,3,3,5,5.0,44,99,99,44
2020-06-14,9,Bayern,9663,SK Würzburg,3,3,5,5.0,51,92,92,51
2020-06-15,9,Bayern,9663,SK Würzburg,3,3,5,5.0,50,93,93,50
2020-06-16,9,Bayern,9663,SK Würzburg,3,3,4,4.0,44,99,99,44
2020-06-17,9,Bayern,9663,SK Würzburg,3,3,3,3.0,43,100,100,43
2020-06-18,9,Bayern,9663,SK Würzburg,3,3,3,3.0,36,107,107,36
2020-06-19,9,Bayern,9663,SK Würzburg,3,3,3,3.0,36,107,107,36
