dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,3,2,27,23,23,27
2020-04-25,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,3,2,21,26,26,21
2020-04-26,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,3,2,17,31,31,17
2020-04-27,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,3,2,15,33,33,15
2020-04-28,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,6,2,15,31,31,15
2020-04-29,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,2,15,33,33,15
2020-04-30,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,2,18,32,32,18
2020-05-01,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,3,1,16,32,32,16
2020-05-02,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,3,1,19,29,29,19
2020-05-03,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,3,1,17,31,31,17
2020-05-04,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,1,17,31,31,17
2020-05-05,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,1,16,29,29,16
2020-05-06,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,1,23,25,25,23
2020-05-07,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,1,13,35,35,13
2020-05-08,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,1,14,34,34,14
2020-05-09,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,1,0,14,34,34,14
2020-05-10,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,1,0,15,34,34,15
2020-05-11,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,0,19,28,28,19
2020-05-12,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,3,0,21,26,26,21
2020-05-13,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,0,19,29,29,19
2020-05-14,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,0,12,35,35,12
2020-05-15,16,Thüringen,16066,LK Schmalkalden-Meiningen,2,2,2,0,17,31,31,17
