dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,16,Thüringen,16051,SK Erfurt,2,2,4,3,31,60,60,31
2020-04-25,16,Thüringen,16051,SK Erfurt,2,2,4,3,34,57,57,34
2020-04-26,16,Thüringen,16051,SK Erfurt,2,2,4,3,33,58,58,33
2020-04-27,16,Thüringen,16051,SK Erfurt,2,2,3,2,38,53,53,38
2020-04-28,16,Thüringen,16051,SK Erfurt,2,2,3,2,29,62,62,29
2020-04-29,16,Thüringen,16051,SK Erfurt,2,2,2,2,29,62,62,29
2020-04-30,16,Thüringen,16051,SK Erfurt,2,2,2,2,26,65,65,26
2020-05-01,16,Thüringen,16051,SK Erfurt,2,2,2,2,32,59,59,32
2020-05-02,16,Thüringen,16051,SK Erfurt,2,2,3,2,39,51,51,39
2020-05-03,16,Thüringen,16051,SK Erfurt,2,2,3,2,43,48,48,43
2020-05-04,16,Thüringen,16051,SK Erfurt,2,2,2,2,39,52,52,39
2020-05-05,16,Thüringen,16051,SK Erfurt,2,2,3,3,24,67,67,24
2020-05-06,16,Thüringen,16051,SK Erfurt,2,2,2,2,23,68,68,23
2020-05-07,16,Thüringen,16051,SK Erfurt,2,2,2,2,33,58,58,33
2020-05-08,16,Thüringen,16051,SK Erfurt,2,2,2,2,28,63,63,28
2020-05-09,16,Thüringen,16051,SK Erfurt,2,2,2,2,31,60,60,31
2020-05-10,16,Thüringen,16051,SK Erfurt,2,2,1,1,33,58,58,33
2020-05-11,16,Thüringen,16051,SK Erfurt,2,2,2,0,27,64,64,27
2020-05-12,16,Thüringen,16051,SK Erfurt,2,2,2,0,24,67,67,24
2020-05-13,16,Thüringen,16051,SK Erfurt,2,2,2,0,27,64,64,27
2020-05-14,16,Thüringen,16051,SK Erfurt,2,2,2,0,20,71,71,20
2020-05-15,16,Thüringen,16051,SK Erfurt,2,2,2,0,22,69,69,22
2020-05-16,16,Thüringen,16051,SK Erfurt,2,2,2,1,23,68,68,23
2020-05-17,16,Thüringen,16051,SK Erfurt,2,2,2,1,31,60,60,31
2020-05-18,16,Thüringen,16051,SK Erfurt,2,2,1,0,35,56,56,35
2020-05-19,16,Thüringen,16051,SK Erfurt,2,2,1,0,30,61,61,30
2020-05-20,16,Thüringen,16051,SK Erfurt,2,2,2,0,28,63,63,28
2020-05-21,16,Thüringen,16051,SK Erfurt,2,2,2,0,22,69,69,22
2020-05-22,16,Thüringen,16051,SK Erfurt,2,2,2,0,29,62,62,29
2020-05-23,16,Thüringen,16051,SK Erfurt,2,2,2,0,34,57,57,34
2020-05-24,16,Thüringen,16051,SK Erfurt,2,2,2,0,41,50,50,41
2020-05-25,16,Thüringen,16051,SK Erfurt,2,2,1,0,41,50,50,41
2020-05-26,16,Thüringen,16051,SK Erfurt,2,2,1,0,34,57,57,34
2020-05-27,16,Thüringen,16051,SK Erfurt,2,2,1,0,28,63,63,28
2020-05-28,16,Thüringen,16051,SK Erfurt,2,2,1,0,22,69,69,22
2020-05-29,16,Thüringen,16051,SK Erfurt,2,2,1,0,25,66,66,25
2020-05-30,16,Thüringen,16051,SK Erfurt,2,2,1,0,26,65,65,26
2020-05-31,16,Thüringen,16051,SK Erfurt,2,2,1,0,28,63,63,28
2020-06-01,16,Thüringen,16051,SK Erfurt,2,2,1,0,30,61,61,30
2020-06-02,16,Thüringen,16051,SK Erfurt,2,2,1,0,38,53,53,38
2020-06-03,16,Thüringen,16051,SK Erfurt,2,2,1,0,36,55,55,36
2020-06-04,16,Thüringen,16051,SK Erfurt,2,2,1,0,22,69,69,22
2020-06-05,16,Thüringen,16051,SK Erfurt,2,2,3,0,26,65,65,26
2020-06-06,16,Thüringen,16051,SK Erfurt,2,2,3,0,24,67,67,24
2020-06-07,16,Thüringen,16051,SK Erfurt,2,2,2,0,31,60,60,31
2020-06-08,16,Thüringen,16051,SK Erfurt,2,2,2,0,42,49,49,42
2020-06-09,16,Thüringen,16051,SK Erfurt,2,2,2,0,28,63,63,28
2020-06-10,16,Thüringen,16051,SK Erfurt,2,2,0,0,26,65,65,26
2020-06-11,16,Thüringen,16051,SK Erfurt,2,2,0,0,34,57,57,34
2020-06-12,16,Thüringen,16051,SK Erfurt,2,2,0,0,36,55,55,36
2020-06-13,16,Thüringen,16051,SK Erfurt,2,2,0,0,39,52,52,39
2020-06-14,16,Thüringen,16051,SK Erfurt,2,2,0,0,38,53,53,38
2020-06-15,16,Thüringen,16051,SK Erfurt,2,2,0,0,35,55,55,35
2020-06-16,16,Thüringen,16051,SK Erfurt,2,2,0,0,30,60,60,30
2020-06-17,16,Thüringen,16051,SK Erfurt,2,2,0,0,24,66,66,24
2020-06-18,16,Thüringen,16051,SK Erfurt,2,2,0,0,24,66,66,24
2020-06-19,16,Thüringen,16051,SK Erfurt,2,2,0,0,19,71,71,19
2020-06-20,16,Thüringen,16051,SK Erfurt,2,2,0,0,24,66,66,24
2020-06-21,16,Thüringen,16051,SK Erfurt,2,2,0,0,23,67,67,23
2020-06-22,16,Thüringen,16051,SK Erfurt,2,2,0,0,33,62,62,33
2020-06-23,16,Thüringen,16051,SK Erfurt,2,2,0,0,23,67,67,23
2020-06-24,16,Thüringen,16051,SK Erfurt,2,2,0,0,24,66,66,24
2020-06-25,16,Thüringen,16051,SK Erfurt,2,2,0,0,29,61,61,29
2020-06-26,16,Thüringen,16051,SK Erfurt,2,2,0,0,31,59,59,31
2020-06-27,16,Thüringen,16051,SK Erfurt,2,2,0,0,32,56,56,32
2020-06-28,16,Thüringen,16051,SK Erfurt,2,2,0,0,32,58,58,32
2020-06-29,16,Thüringen,16051,SK Erfurt,2,2,0,0,40,50,50,40
2020-06-30,16,Thüringen,16051,SK Erfurt,2,2,0,0,21,69,69,21
2020-07-01,16,Thüringen,16051,SK Erfurt,2,2,0,0,19,71,71,19
2020-07-02,16,Thüringen,16051,SK Erfurt,2,2,0,0,22,68,68,22
2020-07-03,16,Thüringen,16051,SK Erfurt,2,2,0,0,25,65,65,25
2020-07-04,16,Thüringen,16051,SK Erfurt,2,2,0,0,24,66,66,24
2020-07-05,16,Thüringen,16051,SK Erfurt,2,2,0,0,26,64,64,26
2020-07-06,16,Thüringen,16051,SK Erfurt,2,2,0,0,27,63,63,27
2020-07-07,16,Thüringen,16051,SK Erfurt,2,2,0,0,32,58,58,32
2020-07-08,16,Thüringen,16051,SK Erfurt,2,2,0,0,32,58,58,32
2020-07-09,16,Thüringen,16051,SK Erfurt,2,2,0,0,29,61,61,29
2020-07-10,16,Thüringen,16051,SK Erfurt,2,2,0,0,30,60,60,30
2020-07-11,16,Thüringen,16051,SK Erfurt,2,2,0,0,29,61,61,29
2020-07-12,16,Thüringen,16051,SK Erfurt,2,2,0,0,27,63,63,27
2020-07-13,16,Thüringen,16051,SK Erfurt,2,2,0,0,27,63,63,27
2020-07-14,16,Thüringen,16051,SK Erfurt,2,2,0,0,23,67,67,23
2020-07-15,16,Thüringen,16051,SK Erfurt,2,2,0,0,26,64,64,26
2020-07-16,16,Thüringen,16051,SK Erfurt,2,2,0,0,22,68,68,22
2020-07-17,16,Thüringen,16051,SK Erfurt,2,2,0,0,26,64,64,26
2020-07-18,16,Thüringen,16051,SK Erfurt,2,2,0,0,29,60,60,29
2020-07-19,16,Thüringen,16051,SK Erfurt,2,2,0,0,33,56,56,33
2020-07-20,16,Thüringen,16051,SK Erfurt,2,2,0,0,28,62,62,28
2020-07-21,16,Thüringen,16051,SK Erfurt,2,2,0,0,20,70,70,20
2020-07-22,16,Thüringen,16051,SK Erfurt,2,2,0,0,24,66,66,24
2020-07-23,16,Thüringen,16051,SK Erfurt,2,2,0,0,28,62,62,28
2020-07-24,16,Thüringen,16051,SK Erfurt,2,2,0,0,21,69,69,21
2020-07-25,16,Thüringen,16051,SK Erfurt,2,3,0,0,22,76,71,19
2020-07-26,16,Thüringen,16051,SK Erfurt,2,3,0,0,26,72,67,23
2020-07-27,16,Thüringen,16051,SK Erfurt,2,3,0,0,28,70,65,25
2020-07-28,16,Thüringen,16051,SK Erfurt,2,3,0,0,24,74,68,22
2020-07-29,16,Thüringen,16051,SK Erfurt,2,3,0,0,17,81,73,17
2020-07-30,16,Thüringen,16051,SK Erfurt,2,3,0,0,25,73,68,22
2020-07-31,16,Thüringen,16051,SK Erfurt,2,3,0,0,26,72,66,24
2020-08-01,16,Thüringen,16051,SK Erfurt,2,3,0,0,28,70,64,26
2020-08-02,16,Thüringen,16051,SK Erfurt,2,3,0,0,33,65,57,33
2020-08-03,16,Thüringen,16051,SK Erfurt,2,3,0,0,31,67,61,29
2020-08-04,16,Thüringen,16051,SK Erfurt,2,3,0,0,14,72,65,13
2020-08-05,16,Thüringen,16051,SK Erfurt,2,3,0,0,15,71,64,14
2020-08-06,16,Thüringen,16051,SK Erfurt,2,3,0,0,19,67,59,19
2020-08-07,16,Thüringen,16051,SK Erfurt,2,3,0,0,19,67,59,19
2020-08-08,16,Thüringen,16051,SK Erfurt,2,3,0,0,19,67,59,19
2020-08-09,16,Thüringen,16051,SK Erfurt,2,3,0,0,21,65,58,20
2020-08-10,16,Thüringen,16051,SK Erfurt,2,3,0,0,20,66,60,18
2020-08-11,16,Thüringen,16051,SK Erfurt,2,3,0,0,24,62,58,20
