date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,5,Nordrhein-Westfalen,5974,LK Soest,7,7,2,1.0,40,57,57,40
2020-04-25,5,Nordrhein-Westfalen,5974,LK Soest,7,7,2,1.0,36,58,58,36
2020-04-26,5,Nordrhein-Westfalen,5974,LK Soest,7,7,2,1.0,47,49,49,47
2020-04-27,5,Nordrhein-Westfalen,5974,LK Soest,7,7,2,1.0,34,59,59,34
2020-04-28,5,Nordrhein-Westfalen,5974,LK Soest,7,7,1,1.0,40,55,55,40
2020-04-29,5,Nordrhein-Westfalen,5974,LK Soest,7,7,1,1.0,43,53,53,43
2020-04-30,5,Nordrhein-Westfalen,5974,LK Soest,7,7,1,1.0,47,51,51,47
2020-05-01,5,Nordrhein-Westfalen,5974,LK Soest,7,8,2,0.0,37,70,61,35
2020-05-02,5,Nordrhein-Westfalen,5974,LK Soest,7,8,2,0.0,43,63,53,43
2020-05-03,5,Nordrhein-Westfalen,5974,LK Soest,7,8,2,1.0,45,60,50,45
2020-05-04,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,1.0,42,62,52,42
2020-05-05,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,1.0,27,74,64,27
2020-05-06,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,1.0,35,70,57,35
2020-05-07,5,Nordrhein-Westfalen,5974,LK Soest,7,8,3,1.0,23,79,66,23
2020-05-08,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,1.0,42,73,59,42
2020-05-09,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,1.0,28,76,62,28
2020-05-10,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,1.0,32,70,61,30
2020-05-11,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,1.0,34,69,60,32
2020-05-12,5,Nordrhein-Westfalen,5974,LK Soest,7,8,2,1.0,50,59,52,41
2020-05-13,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,1.0,33,63,54,30
2020-05-14,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,1.0,37,66,58,33
2020-05-15,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,53,54,46,50
2020-05-16,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,39,58,50,36
2020-05-17,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,34,60,52,31
2020-05-18,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,31,63,54,30
2020-05-19,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,33,59,50,32
2020-05-20,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,35,59,50,34
2020-05-21,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,34,61,53,30
2020-05-22,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,25,68,61,22
2020-05-23,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,26,70,63,23
2020-05-24,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,22,71,64,19
2020-05-25,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,32,63,56,29
2020-05-26,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,29,63,56,26
2020-05-27,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,25,68,60,22
2020-05-28,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,30,66,58,25
2020-05-29,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,32,46,38,27
2020-05-30,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,23,52,45,17
2020-05-31,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,27,50,42,22
2020-06-01,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,25,52,45,19
2020-06-02,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,25,52,45,19
2020-06-03,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,26,49,42,20
2020-06-04,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,20,54,46,16
2020-06-05,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,0.0,34,64,56,30
2020-06-06,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,0.0,27,71,63,23
2020-06-07,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,0.0,28,69,61,24
2020-06-08,5,Nordrhein-Westfalen,5974,LK Soest,7,8,2,0.0,26,70,62,22
2020-06-09,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,0.0,22,73,65,18
2020-06-10,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,0.0,30,66,58,26
2020-06-11,5,Nordrhein-Westfalen,5974,LK Soest,7,8,1,0.0,36,66,58,32
2020-06-12,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,28,49,40,25
2020-06-13,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,27,47,38,24
2020-06-14,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,26,44,36,23
2020-06-15,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,23,50,43,18
2020-06-16,5,Nordrhein-Westfalen,5974,LK Soest,6,7,0,0.0,24,51,43,20
2020-06-17,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,36,56,48,32
2020-06-18,5,Nordrhein-Westfalen,5974,LK Soest,7,8,0,0.0,39,55,46,36
