dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,19,43,43,19
2020-04-25,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,15,47,47,15
2020-04-26,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,1,1,13,49,49,13
2020-04-27,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,9,53,53,9
2020-04-28,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,1,1,18,44,44,18
2020-04-29,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,1,1,17,45,45,17
2020-04-30,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,1,1,20,42,42,20
2020-05-01,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,12,40,40,12
2020-05-02,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,13,39,39,13
2020-05-03,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,11,41,41,11
2020-05-04,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,8,44,44,8
2020-05-05,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,7,45,45,7
2020-05-06,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,5,47,47,5
2020-05-07,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,5,47,47,5
2020-05-08,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,4,48,48,4
2020-05-09,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,3,49,49,3
2020-05-10,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,7,45,45,7
2020-05-11,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,6,46,46,6
2020-05-12,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,1,51,51,1
2020-05-13,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,2,50,50,2
2020-05-14,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,3,49,49,3
2020-05-15,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,2,50,50,2
2020-05-16,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,0,52,52,0
2020-05-17,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,6,46,46,6
2020-05-18,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,4,48,48,4
2020-05-19,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,4,48,48,4
2020-05-20,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,3,49,49,3
2020-05-21,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,1,51,51,1
2020-05-22,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,7,45,45,7
2020-05-23,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,5,47,47,5
2020-05-24,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,5,47,47,5
2020-05-25,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,7,45,45,7
2020-05-26,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,5,47,47,5
2020-05-27,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,5,47,47,5
2020-05-28,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,5,47,47,5
2020-05-29,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,9,43,43,9
2020-05-30,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,15,36,36,15
2020-05-31,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,12,40,40,12
2020-06-01,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,21,31,31,21
2020-06-02,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,17,35,35,17
2020-06-03,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,10,42,42,10
2020-06-04,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,12,40,40,12
2020-06-05,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,12,40,40,12
2020-06-06,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,5,47,47,5
2020-06-07,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,5,47,47,5
2020-06-08,13,Mecklenburg-Vorpommern,13004,SK Schwerin,1,1,0,0,7,45,45,7
