dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,23,44,44,23
2020-04-25,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,27,37,37,27
2020-04-26,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,29,39,39,29
2020-04-27,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,28,39,39,28
2020-04-28,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,23,46,46,23
2020-04-29,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,23,42,42,23
2020-04-30,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,25,45,45,25
2020-05-01,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,34,35,35,34
2020-05-02,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,31,33,33,31
2020-05-03,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,28,36,36,28
2020-05-04,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,33,30,30,33
2020-05-05,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,26,38,38,26
2020-05-06,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,26,38,38,26
2020-05-07,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,23,45,45,23
2020-05-08,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,21,45,45,21
2020-05-09,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,19,49,49,19
2020-05-10,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,28,40,40,28
2020-05-11,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,26,42,42,26
2020-05-12,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,27,41,41,27
2020-05-13,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,26,40,40,26
2020-05-14,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,31,35,35,31
2020-05-15,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,35,33,33,35
2020-05-16,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,35,32,32,35
2020-05-17,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,38,30,30,38
2020-05-18,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,34,34,34,34
2020-05-19,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,35,34,34,35
2020-05-20,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,27,41,41,27
2020-05-21,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,23,45,45,23
2020-05-22,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,27,37,37,27
2020-05-23,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,25,38,38,25
2020-05-24,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,27,35,35,27
2020-05-25,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,24,40,40,24
2020-05-26,13,Mecklenburg-Vorpommern,13073,LK Vorpommern-Rügen,4,4,0,0,19,48,48,19
