dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,24,19,19,24
2020-04-25,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,20,23,23,20
2020-04-26,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,24,19,19,24
2020-04-27,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,23,20,20,23
2020-04-28,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,27,16,16,27
2020-04-29,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,20,23,23,20
2020-04-30,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,24,24,19
2020-05-01,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,22,19,19,22
2020-05-02,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,22,19,19,22
2020-05-03,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,23,18,18,23
2020-05-04,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,24,19,19,24
2020-05-05,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,24,19,19,24
2020-05-06,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,21,17,17,21
2020-05-07,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,18,20,20,18
2020-05-08,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,19,19,19
2020-05-09,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,19,19,19
2020-05-10,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,19,19,19
2020-05-11,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,18,20,20,18
2020-05-12,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,17,21,21,17
2020-05-13,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,21,17,17,21
2020-05-14,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,22,16,16,22
2020-05-15,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,19,19,19
2020-05-16,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,19,19,19
2020-05-17,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,23,15,15,23
2020-05-18,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,21,17,17,21
2020-05-19,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,17,21,21,17
2020-05-20,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,12,26,26,12
2020-05-21,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,16,22,22,16
2020-05-22,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,15,23,23,15
2020-05-23,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,12,26,26,12
2020-05-24,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,16,22,22,16
2020-05-25,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,16,22,22,16
2020-05-26,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,15,23,23,15
2020-05-27,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,8,30,30,8
2020-05-28,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,17,21,21,17
2020-05-29,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,18,20,20,18
2020-05-30,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,19,19,19
2020-05-31,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,20,18,18,20
2020-06-01,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,15,23,23,15
2020-06-02,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,17,21,21,17
2020-06-03,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,14,24,24,14
2020-06-04,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,14,24,24,14
2020-06-05,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,13,25,25,13
2020-06-06,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,13,25,25,13
2020-06-07,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,13,25,25,13
2020-06-08,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,25,15,15,25
2020-06-09,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,21,17,17,21
2020-06-10,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,17,21,21,17
2020-06-11,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,16,22,22,16
2020-06-12,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,17,21,21,17
2020-06-13,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,15,23,23,15
2020-06-14,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,19,19,19
2020-06-15,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,19,19,19
2020-06-16,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,12,26,26,12
2020-06-17,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,13,25,25,13
2020-06-18,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,19,19,19
2020-06-19,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,13,25,25,13
2020-06-20,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,19,19,19
2020-06-21,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,20,18,18,20
2020-06-22,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,16,22,22,16
2020-06-23,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,16,22,22,16
2020-06-24,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,10,28,28,10
2020-06-25,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,11,27,27,11
2020-06-26,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,9,29,29,9
2020-06-27,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,14,24,24,14
2020-06-28,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,17,21,21,17
2020-06-29,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,15,23,23,15
2020-06-30,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,11,27,27,11
2020-07-01,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,14,24,24,14
2020-07-02,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,14,24,24,14
2020-07-03,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,11,27,27,11
2020-07-04,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,10,28,28,10
2020-07-05,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,9,29,29,9
2020-07-06,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,14,24,24,14
2020-07-07,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,8,30,30,8
2020-07-08,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,10,28,28,10
2020-07-09,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,11,27,27,11
2020-07-10,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,11,27,27,11
2020-07-11,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,9,29,29,9
2020-07-12,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,12,26,26,12
2020-07-13,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,14,24,24,14
2020-07-14,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,14,29,29,14
2020-07-15,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,15,28,28,15
2020-07-16,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,15,28,28,15
2020-07-17,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,24,24,19
2020-07-18,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,17,26,26,17
2020-07-19,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,21,22,22,21
2020-07-20,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,22,21,21,22
2020-07-21,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,20,23,23,20
2020-07-22,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,16,27,27,16
2020-07-23,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,16,27,27,16
2020-07-24,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,22,21,21,22
2020-07-25,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,24,24,19
2020-07-26,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,20,23,23,20
2020-07-27,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,24,24,19
2020-07-28,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,24,24,19
2020-07-29,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,23,20,20,23
2020-07-30,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,25,18,18,25
2020-07-31,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,25,18,18,25
2020-08-01,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,18,25,25,18
2020-08-02,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,23,20,20,23
2020-08-03,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,22,21,21,22
2020-08-04,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,18,25,25,18
2020-08-05,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,23,20,20,23
2020-08-06,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,22,21,21,22
2020-08-07,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,22,21,21,22
2020-08-08,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,18,25,25,18
2020-08-09,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,20,23,23,20
2020-08-10,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,19,24,24,19
2020-08-11,03,Niedersachsen,03355,LK Lüneburg,2,2,0,0,17,26,26,17
2020-08-12,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,18,41,28,15
2020-08-13,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,17,42,30,13
2020-08-14,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,16,43,29,14
2020-08-15,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,21,38,26,17
2020-08-16,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,21,38,25,18
2020-08-17,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,23,36,23,20
2020-08-18,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,16,43,27,16
2020-08-19,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,17,42,28,15
2020-08-20,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,17,42,27,16
2020-08-21,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,18,41,26,17
2020-08-22,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,20,39,24,19
2020-08-23,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,23,36,22,21
2020-08-24,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,23,36,22,21
2020-08-25,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,17,42,27,16
2020-08-26,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,21,38,25,18
2020-08-27,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,22,37,22,21
2020-08-28,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,18,41,26,17
2020-08-29,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,23,36,22,21
2020-08-30,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,24,35,22,21
2020-08-31,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,21,38,24,19
2020-09-01,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,21,38,22,21
2020-09-02,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,23,36,21,22
2020-09-03,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,23,36,21,22
2020-09-04,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,23,36,20,23
2020-09-05,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,19,40,24,19
2020-09-06,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,20,39,24,19
2020-09-07,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,25,34,19,24
2020-09-08,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,16,38,23,15
2020-09-09,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,15,39,24,14
2020-09-10,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,16,38,25,13
2020-09-11,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,12,42,29,9
2020-09-12,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,18,36,23,15
2020-09-13,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,19,35,21,17
2020-09-14,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,13,41,25,13
2020-09-15,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,18,36,24,14
2020-09-16,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,18,36,24,14
2020-09-17,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,20,34,24,14
2020-09-18,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,21,33,23,15
2020-09-19,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,18,36,23,15
2020-09-20,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,19,35,22,16
2020-09-21,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,20,34,24,14
2020-09-22,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,13,41,30,8
2020-09-23,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,15,39,28,10
2020-09-24,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,11,43,30,8
2020-09-25,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,13,41,28,10
2020-09-26,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,14,40,28,10
2020-09-27,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,16,38,28,10
2020-09-28,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,22,32,20,18
2020-09-29,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,15,39,26,12
2020-09-30,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,16,38,26,12
2020-10-01,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,17,37,26,12
2020-10-02,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,21,33,22,16
2020-10-03,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,16,38,25,13
2020-10-04,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,12,42,29,9
2020-10-05,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,19,35,26,12
2020-10-06,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,17,37,28,10
2020-10-07,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,11,43,28,10
2020-10-08,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,21,33,20,18
2020-10-09,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,15,39,26,12
2020-10-10,03,Niedersachsen,03355,LK Lüneburg,2,4,1,1,20,35,22,16
2020-10-11,03,Niedersachsen,03355,LK Lüneburg,2,4,1,1,19,36,22,16
2020-10-12,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,21,33,19,19
2020-10-13,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,15,39,26,12
2020-10-14,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,18,36,21,17
2020-10-15,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,17,37,24,14
2020-10-16,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,15,39,26,12
2020-10-17,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,13,41,25,13
2020-10-18,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,10,44,28,10
2020-10-19,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,18,36,23,15
2020-10-20,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,13,41,27,11
2020-10-21,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,16,38,25,13
2020-10-22,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,15,39,27,11
2020-10-23,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,12,36,25,7
2020-10-24,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,15,33,22,10
2020-10-25,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,14,34,22,10
2020-10-26,03,Niedersachsen,03355,LK Lüneburg,2,4,0,0,13,35,23,9
2020-10-27,03,Niedersachsen,03355,LK Lüneburg,2,4,1,0,14,34,23,9
2020-10-28,03,Niedersachsen,03355,LK Lüneburg,2,4,1,1,11,37,25,7
2020-10-29,03,Niedersachsen,03355,LK Lüneburg,2,4,1,1,8,40,27,5
2020-10-30,03,Niedersachsen,03355,LK Lüneburg,2,4,1,1,9,39,25,7
2020-10-31,03,Niedersachsen,03355,LK Lüneburg,2,4,1,1,13,35,22,10
2020-11-01,03,Niedersachsen,03355,LK Lüneburg,2,4,1,1,12,36,22,10
2020-11-02,03,Niedersachsen,03355,LK Lüneburg,2,4,2,1,9,39,25,7
2020-11-03,03,Niedersachsen,03355,LK Lüneburg,2,4,2,1,7,37,23,5
2020-11-04,03,Niedersachsen,03355,LK Lüneburg,2,4,2,1,14,30,18,10
2020-11-05,03,Niedersachsen,03355,LK Lüneburg,2,4,2,1,10,34,21,7
2020-11-06,03,Niedersachsen,03355,LK Lüneburg,2,4,2,1,4,40,26,2
2020-11-07,03,Niedersachsen,03355,LK Lüneburg,2,4,2,1,4,40,26,2
2020-11-08,03,Niedersachsen,03355,LK Lüneburg,2,4,3,1,4,41,26,3
2020-11-09,03,Niedersachsen,03355,LK Lüneburg,2,4,4,2,4,38,24,2
