date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,10,9.0,89,209,209,89
2020-04-25,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,8,6.0,88,209,209,88
2020-04-26,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,8,7.0,91,199,199,91
2020-04-27,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,8,8.0,82,218,218,82
2020-04-28,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,11,9.0,85,217,217,85
2020-04-29,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,11,8.0,83,218,218,83
2020-04-30,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,10,7.0,82,219,219,82
2020-05-01,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,9,8.0,86,206,206,86
2020-05-02,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,11,7.0,75,226,226,75
2020-05-03,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,9,5.0,68,233,233,68
2020-05-04,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,10,6.0,67,234,234,67
2020-05-05,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,9,7.0,75,226,226,75
2020-05-06,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,10,7.0,70,231,231,70
2020-05-07,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,8,6.0,75,226,226,75
2020-05-08,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,9,6.0,72,228,228,72
2020-05-09,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,7,7.0,64,247,247,64
2020-05-10,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,8,7.0,71,240,240,71
2020-05-11,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,8,7.0,69,232,232,69
2020-05-12,5,Nordrhein-Westfalen,5913,SK Dortmund,9,9,8,8.0,69,231,231,69
