dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,07,Rheinland-Pfalz,07211,SK Trier,3,4,4,4,52,71,71,52
2020-04-25,07,Rheinland-Pfalz,07211,SK Trier,3,4,4,3,53,66,66,53
2020-04-26,07,Rheinland-Pfalz,07211,SK Trier,3,4,4,2,69,49,49,69
2020-04-27,07,Rheinland-Pfalz,07211,SK Trier,3,4,3,1,60,63,63,60
2020-04-28,07,Rheinland-Pfalz,07211,SK Trier,3,4,2,2,53,70,70,53
2020-04-29,07,Rheinland-Pfalz,07211,SK Trier,3,4,1,1,56,67,67,56
2020-04-30,07,Rheinland-Pfalz,07211,SK Trier,3,4,1,1,55,68,68,55
2020-05-01,07,Rheinland-Pfalz,07211,SK Trier,3,4,1,1,44,79,79,44
2020-05-02,07,Rheinland-Pfalz,07211,SK Trier,3,4,1,1,48,75,75,48
2020-05-03,07,Rheinland-Pfalz,07211,SK Trier,3,4,1,1,53,70,70,53
2020-05-04,07,Rheinland-Pfalz,07211,SK Trier,3,4,1,0,60,63,63,60
2020-05-05,07,Rheinland-Pfalz,07211,SK Trier,3,4,3,1,54,69,69,54
2020-05-06,07,Rheinland-Pfalz,07211,SK Trier,3,4,3,1,37,78,78,37
2020-05-07,07,Rheinland-Pfalz,07211,SK Trier,3,4,3,1,48,68,68,48
2020-05-08,07,Rheinland-Pfalz,07211,SK Trier,3,4,2,1,41,74,74,41
2020-05-09,07,Rheinland-Pfalz,07211,SK Trier,3,4,2,1,41,74,74,41
2020-05-10,07,Rheinland-Pfalz,07211,SK Trier,3,4,2,1,47,68,68,47
2020-05-11,07,Rheinland-Pfalz,07211,SK Trier,3,4,2,1,49,66,66,49
2020-05-12,07,Rheinland-Pfalz,07211,SK Trier,3,4,2,1,44,66,66,44
2020-05-13,07,Rheinland-Pfalz,07211,SK Trier,3,4,2,0,37,78,78,37
2020-05-14,07,Rheinland-Pfalz,07211,SK Trier,3,4,2,0,39,76,76,39
2020-05-15,07,Rheinland-Pfalz,07211,SK Trier,3,4,1,0,42,73,73,42
2020-05-16,07,Rheinland-Pfalz,07211,SK Trier,3,4,2,0,36,80,80,36
2020-05-17,07,Rheinland-Pfalz,07211,SK Trier,3,4,1,0,39,77,77,39
2020-05-18,07,Rheinland-Pfalz,07211,SK Trier,3,4,1,0,42,84,84,42
2020-05-19,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,49,66,66,49
2020-05-20,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,35,80,80,35
2020-05-21,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,36,78,78,36
2020-05-22,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,43,72,72,43
2020-05-23,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,45,70,70,45
2020-05-24,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,44,73,73,44
2020-05-25,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,40,77,77,40
2020-05-26,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,40,75,75,40
2020-05-27,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,46,69,69,46
2020-05-28,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,40,72,72,40
2020-05-29,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,53,62,62,53
2020-05-30,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,40,75,75,40
2020-05-31,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,48,67,67,48
2020-06-01,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,46,69,69,46
2020-06-02,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,56,59,59,56
2020-06-03,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,49,66,66,49
2020-06-04,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,50,64,64,50
2020-06-05,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,54,65,65,54
2020-06-06,07,Rheinland-Pfalz,07211,SK Trier,3,4,0,0,54,61,61,54
