date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,11,11.0,103,174,155,96
2020-04-25,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,10,10.0,93,173,154,86
2020-04-26,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,10,10.0,95,163,149,87
2020-04-27,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,12,11.0,98,172,154,90
2020-04-28,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,14,10.0,85,182,163,78
2020-04-29,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,14,9.0,71,198,173,69
2020-04-30,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,10,7.0,76,184,163,70
2020-05-01,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,13,10.0,89,171,150,83
2020-05-02,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,13,9.0,91,165,144,85
2020-05-03,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,13,11.0,83,175,156,75
2020-05-04,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,15,11.0,85,174,154,78
2020-05-05,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,13,9.0,84,177,156,78
2020-05-06,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,16,11.0,89,173,153,82
2020-05-07,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,15,11.0,83,184,161,79
2020-05-08,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,16,11.0,85,181,154,85
2020-05-09,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,15,10.0,87,174,152,83
2020-05-10,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,15,10.0,88,174,152,84
2020-05-11,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,16,10.0,81,185,162,78
2020-05-12,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,14,9.0,74,193,169,72
2020-05-13,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,13,9.0,76,184,160,74
2020-05-14,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,13,8.0,73,186,161,72
2020-05-15,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,12,8.0,82,178,154,80
2020-05-16,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,10,9.0,82,176,151,81
2020-05-17,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,10,8.0,86,169,147,84
2020-05-18,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,9,6.0,83,177,158,76
2020-05-19,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,10,6.0,92,171,154,83
2020-05-20,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,12,7.0,82,177,156,77
2020-05-21,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,11,7.0,84,176,153,81
2020-05-22,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,9,6.0,100,157,132,97
2020-05-23,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,9,7.0,92,171,146,90
2020-05-24,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,8,6.0,85,173,153,79
2020-05-25,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,8,5.0,79,171,151,73
2020-05-26,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,7,5.0,92,163,145,84
2020-05-27,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,8,5.0,84,170,149,79
2020-05-28,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,7,6.0,76,179,159,70
2020-05-29,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,7,6.0,83,172,152,77
2020-05-30,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,7,6.0,71,182,159,68
2020-05-31,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,7,6.0,91,161,139,87
2020-06-01,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,7,3.0,98,156,134,94
2020-06-02,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,7,3.0,94,156,132,92
2020-06-03,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,3.0,97,163,140,94
2020-06-04,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,3.0,78,182,157,76
2020-06-05,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,79,181,157,77
2020-06-06,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,76,181,158,74
2020-06-07,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,79,180,157,75
2020-06-08,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,7,5.0,77,172,148,74
2020-06-09,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,5,4.0,67,194,169,65
2020-06-10,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,5,4.0,82,180,156,79
2020-06-11,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,4,4.0,81,180,157,77
2020-06-12,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,4,4.0,97,166,143,93
2020-06-13,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,4,4.0,89,167,145,87
2020-06-14,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,4,4.0,88,167,144,87
2020-06-15,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,4,4.0,77,177,152,77
2020-06-16,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,4,4.0,85,174,151,82
2020-06-17,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,5,2.0,87,172,150,83
2020-06-18,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,5,3.0,89,168,145,84
2020-06-19,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,77,180,155,74
2020-06-20,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,79,181,156,76
2020-06-21,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,92,165,148,83
2020-06-22,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,90,169,150,83
2020-06-23,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,5,4.0,92,167,151,82
2020-06-24,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,5,4.0,85,172,154,77
2020-06-25,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,76,182,161,70
2020-06-26,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,87,171,149,82
2020-06-27,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,7,5.0,91,164,144,84
2020-06-28,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,100,146,125,95
2020-06-29,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,87,161,140,82
2020-06-30,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,7,4.0,80,174,153,77
2020-07-01,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,6,4.0,76,184,165,69
2020-07-02,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,5,3.0,83,177,156,78
2020-07-03,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,3,3.0,88,173,152,83
2020-07-04,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,3,3.0,80,174,154,74
2020-07-05,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,3,3.0,85,168,150,77
2020-07-06,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,2,2.0,81,177,156,76
2020-07-07,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,3,2.0,86,175,160,75
2020-07-08,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,3,2.0,80,180,163,71
2020-07-09,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,2,2.0,89,170,152,81
2020-07-10,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,2,2.0,76,184,167,67
2020-07-11,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,2,1.0,85,175,160,74
2020-07-12,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,2,1.0,90,168,151,81
2020-07-13,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,2,1.0,94,162,148,82
2020-07-14,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,2,2.0,89,186,170,79
2020-07-15,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,2,2.0,85,177,160,76
2020-07-16,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,2,1.0,74,191,174,65
2020-07-17,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,2,1.0,93,176,159,84
2020-07-18,5,Nordrhein-Westfalen,5112,SK Duisburg,9,12,1,1.0,86,166,148,78
2020-07-19,5,Nordrhein-Westfalen,5112,SK Duisburg,9,12,1,1.0,87,160,146,75
2020-07-20,5,Nordrhein-Westfalen,5112,SK Duisburg,9,12,1,1.0,80,168,152,70
2020-07-21,5,Nordrhein-Westfalen,5112,SK Duisburg,9,12,1,1.0,71,179,163,61
2020-07-22,5,Nordrhein-Westfalen,5112,SK Duisburg,9,11,1,1.0,71,158,156,69
2020-07-23,5,Nordrhein-Westfalen,5112,SK Duisburg,9,12,1,1.0,78,144,126,70
2020-07-24,5,Nordrhein-Westfalen,5112,SK Duisburg,9,12,1,1.0,78,144,127,69
2020-07-25,5,Nordrhein-Westfalen,5112,SK Duisburg,9,12,1,1.0,78,149,134,67
2020-07-26,5,Nordrhein-Westfalen,5112,SK Duisburg,9,12,1,1.0,79,144,128,69
2020-07-27,5,Nordrhein-Westfalen,5112,SK Duisburg,9,12,1,1.0,80,146,130,70
2020-07-28,5,Nordrhein-Westfalen,5112,SK Duisburg,9,13,1,1.0,85,167,153,73
2020-07-29,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,1,1.0,93,168,148,77
2020-07-30,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,1,1.0,90,171,145,80
2020-07-31,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,2,1.0,90,177,152,79
2020-08-01,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,2,1.0,78,185,160,67
2020-08-02,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,3,3.0,81,179,152,72
2020-08-03,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,4,3.0,93,167,142,82
2020-08-04,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,4,3.0,66,166,140,56
2020-08-05,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,4,3.0,73,160,136,60
2020-08-06,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,3,2.0,78,158,135,64
2020-08-07,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,5,3.0,83,171,148,69
2020-08-08,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,6,3.0,80,170,145,68
2020-08-09,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,6,3.0,74,176,147,66
2020-08-10,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,6,3.0,74,184,152,67
2020-08-11,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,7,4.0,75,183,151,68
2020-08-12,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,7,4.0,75,183,153,66
2020-08-13,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,7,4.0,71,187,156,63
2020-08-14,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,7,4.0,71,187,157,62
2020-08-15,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,7,3.0,74,178,149,64
2020-08-16,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,8,5.0,82,168,144,69
2020-08-17,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,8,5.0,97,164,141,82
2020-08-18,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,8,5.0,78,183,160,63
2020-08-19,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,8,5.0,72,189,161,62
2020-08-20,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,7,5.0,71,189,160,61
2020-08-21,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,9,7.0,81,178,150,71
2020-08-22,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,8,6.0,84,175,148,72
2020-08-23,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,9,7.0,82,173,148,68
2020-08-24,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,9,6.0,89,166,143,73
2020-08-25,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,9,6.0,84,177,154,68
2020-08-26,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,9,6.0,87,174,149,73
2020-08-27,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,8,6.0,93,166,142,78
2020-08-28,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,8,7.0,78,176,150,65
2020-08-29,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,9,7.0,82,168,145,66
2020-08-30,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,10,6.0,86,164,142,69
2020-08-31,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,8,6.0,81,169,142,69
2020-09-01,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,7,5.0,81,171,145,68
2020-09-02,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,8,6.0,80,173,146,68
2020-09-03,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,7,6.0,87,166,142,72
2020-09-04,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,6,5.0,79,174,149,65
2020-09-05,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,5,4.0,75,175,150,61
2020-09-06,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,5,3.0,85,165,140,71
2020-09-07,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,5,3.0,87,166,141,73
2020-09-08,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,4,2.0,84,173,144,74
2020-09-09,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,3,1.0,81,178,148,72
2020-09-10,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,3,1.0,90,168,141,78
2020-09-11,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,3,1.0,83,175,148,71
2020-09-12,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,3,1.0,80,175,147,69
2020-09-13,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,3,1.0,82,170,141,72
2020-09-14,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,4,1.0,87,173,145,76
2020-09-15,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,4,1.0,82,182,154,71
2020-09-16,5,Nordrhein-Westfalen,5112,SK Duisburg,9,15,4,0.0,84,180,156,69
2020-09-17,5,Nordrhein-Westfalen,5112,SK Duisburg,9,16,4,0.0,90,182,158,75
2020-09-18,5,Nordrhein-Westfalen,5112,SK Duisburg,9,16,4,0.0,74,189,163,61
2020-09-19,5,Nordrhein-Westfalen,5112,SK Duisburg,9,16,4,0.0,81,180,153,69
2020-09-20,5,Nordrhein-Westfalen,5112,SK Duisburg,9,16,4,0.0,94,167,141,81
2020-09-21,5,Nordrhein-Westfalen,5112,SK Duisburg,9,16,4,0.0,78,182,156,66
2020-09-22,5,Nordrhein-Westfalen,5112,SK Duisburg,9,16,4,1.0,84,175,149,72
2020-09-23,5,Nordrhein-Westfalen,5112,SK Duisburg,9,16,4,1.0,85,177,155,69
2020-09-24,5,Nordrhein-Westfalen,5112,SK Duisburg,9,16,3,1.0,86,179,152,75
