dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,2,22,22,2
2020-04-25,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,0,24,24,0
2020-04-26,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,0,25,25,0
2020-04-27,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,0,24,24,0
2020-04-28,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,0,24,24,0
2020-04-29,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,3,21,21,3
2020-04-30,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,3,24,24,3
2020-05-01,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,3,24,24,3
2020-05-02,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,5,19,19,5
2020-05-03,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,4,20,20,4
2020-05-04,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,3,28,28,3
2020-05-05,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,5,26,26,5
2020-05-06,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,1,30,30,1
2020-05-07,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,0,31,31,0
2020-05-08,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,3,28,28,3
2020-05-09,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,4,27,27,4
2020-05-10,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,5,26,26,5
2020-05-11,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,1,30,30,1
2020-05-12,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,1,30,30,1
2020-05-13,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,3,28,28,3
2020-05-14,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,6,25,25,6
2020-05-15,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,3,28,28,3
2020-05-16,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,3,28,28,3
2020-05-17,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,4,27,27,4
2020-05-18,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,1,30,30,1
2020-05-19,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,1,30,30,1
2020-05-20,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,5,26,26,5
2020-05-21,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,2,29,29,2
2020-05-22,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,7,24,24,7
2020-05-23,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,6,25,25,6
2020-05-24,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,4,27,27,4
2020-05-25,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,7,24,24,7
2020-05-26,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,3,28,28,3
2020-05-27,09,Bayern,09763,SK Kempten (Allgäu),1,1,2,1,3,28,28,3
2020-05-28,09,Bayern,09763,SK Kempten (Allgäu),1,1,1,1,5,26,26,5
2020-05-29,09,Bayern,09763,SK Kempten (Allgäu),1,1,0,0,6,25,25,6
2020-05-30,09,Bayern,09763,SK Kempten (Allgäu),1,1,0,0,5,26,26,5
2020-05-31,09,Bayern,09763,SK Kempten (Allgäu),1,1,0,0,6,25,25,6
2020-06-01,09,Bayern,09763,SK Kempten (Allgäu),1,1,0,0,7,24,24,7
2020-06-02,09,Bayern,09763,SK Kempten (Allgäu),1,1,0,0,7,24,24,7
2020-06-03,09,Bayern,09763,SK Kempten (Allgäu),1,1,0,0,10,21,21,10
