date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,2,1.0,27,27,27,27
2020-04-25,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,2,1.0,28,26,26,28
2020-04-26,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,2,1.0,27,27,27,27
2020-04-27,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,1,1.0,31,23,23,31
2020-04-28,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,1,1.0,28,26,26,28
2020-04-29,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,2,1.0,24,28,28,24
2020-04-30,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,2,1.0,21,33,33,21
2020-05-01,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,3,2.0,23,31,31,23
2020-05-02,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,2,1.0,19,33,33,19
2020-05-03,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,1,1.0,21,32,32,21
2020-05-04,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,1,1.0,24,30,30,24
2020-05-05,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,1,1.0,25,29,29,25
2020-05-06,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,1,1.0,25,29,29,25
2020-05-07,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,1,0.0,22,32,32,22
2020-05-08,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,1,0.0,23,31,31,23
2020-05-09,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,2,1.0,22,32,32,22
2020-05-10,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,1,0.0,20,34,34,20
2020-05-11,5,Nordrhein-Westfalen,5754,LK Gütersloh,3,3,1,0.0,22,32,32,22
