dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,01,Schleswig-Holstein,01003,SK Lübeck,2,2,4,4,109,108,108,109
2020-04-25,01,Schleswig-Holstein,01003,SK Lübeck,2,2,5,5,113,104,104,113
2020-04-26,01,Schleswig-Holstein,01003,SK Lübeck,2,2,5,5,117,100,100,117
2020-04-27,01,Schleswig-Holstein,01003,SK Lübeck,2,2,5,5,117,100,100,117
2020-04-28,01,Schleswig-Holstein,01003,SK Lübeck,2,2,5,5,115,102,102,115
2020-04-29,01,Schleswig-Holstein,01003,SK Lübeck,2,2,5,5,110,107,107,110
2020-04-30,01,Schleswig-Holstein,01003,SK Lübeck,2,2,5,5,110,107,107,110
2020-05-01,01,Schleswig-Holstein,01003,SK Lübeck,2,2,4,4,115,102,102,115
2020-05-02,01,Schleswig-Holstein,01003,SK Lübeck,2,2,4,2,113,104,104,113
2020-05-03,01,Schleswig-Holstein,01003,SK Lübeck,2,2,4,2,103,114,114,103
2020-05-04,01,Schleswig-Holstein,01003,SK Lübeck,2,2,4,2,103,114,114,103
2020-05-05,01,Schleswig-Holstein,01003,SK Lübeck,2,2,4,2,109,108,108,109
2020-05-06,01,Schleswig-Holstein,01003,SK Lübeck,2,2,3,2,113,104,104,113
2020-05-07,01,Schleswig-Holstein,01003,SK Lübeck,2,2,3,2,109,108,108,109
2020-05-08,01,Schleswig-Holstein,01003,SK Lübeck,2,2,2,2,119,98,98,119
2020-05-09,01,Schleswig-Holstein,01003,SK Lübeck,2,2,2,2,113,104,104,113
2020-05-10,01,Schleswig-Holstein,01003,SK Lübeck,2,2,2,2,113,104,104,113
2020-05-11,01,Schleswig-Holstein,01003,SK Lübeck,2,2,2,2,111,106,106,111
2020-05-12,01,Schleswig-Holstein,01003,SK Lübeck,2,2,2,2,111,106,106,111
2020-05-13,01,Schleswig-Holstein,01003,SK Lübeck,2,2,2,2,112,105,105,112
2020-05-14,01,Schleswig-Holstein,01003,SK Lübeck,2,2,2,2,112,105,105,112
2020-05-15,01,Schleswig-Holstein,01003,SK Lübeck,2,2,2,2,107,110,110,107
2020-05-16,01,Schleswig-Holstein,01003,SK Lübeck,2,2,2,2,105,112,112,105
2020-05-17,01,Schleswig-Holstein,01003,SK Lübeck,2,2,1,1,107,110,110,107
2020-05-18,01,Schleswig-Holstein,01003,SK Lübeck,2,2,1,1,113,104,104,113
2020-05-19,01,Schleswig-Holstein,01003,SK Lübeck,2,2,1,1,113,104,104,113
2020-05-20,01,Schleswig-Holstein,01003,SK Lübeck,2,2,1,1,130,107,107,130
2020-05-21,01,Schleswig-Holstein,01003,SK Lübeck,2,2,1,1,123,114,114,123
2020-05-22,01,Schleswig-Holstein,01003,SK Lübeck,2,2,1,1,131,106,106,131
2020-05-23,01,Schleswig-Holstein,01003,SK Lübeck,2,2,1,1,129,108,108,129
2020-05-24,01,Schleswig-Holstein,01003,SK Lübeck,2,2,1,1,125,112,112,125
2020-05-25,01,Schleswig-Holstein,01003,SK Lübeck,2,2,1,1,126,111,111,126
2020-05-26,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,128,109,109,128
2020-05-27,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,129,108,108,129
2020-05-28,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,124,113,113,124
2020-05-29,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,119,118,118,119
2020-05-30,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,125,112,112,125
2020-05-31,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,120,117,117,120
2020-06-01,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,130,107,107,130
2020-06-02,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,121,116,116,121
2020-06-03,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,120,117,117,120
2020-06-04,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,125,112,112,125
2020-06-05,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,120,117,117,120
2020-06-06,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,126,111,111,126
2020-06-07,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,129,108,108,129
2020-06-08,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,131,106,106,131
2020-06-09,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,127,110,110,127
2020-06-10,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,128,109,109,128
2020-06-11,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,125,112,112,125
2020-06-12,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,124,113,113,124
2020-06-13,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,116,121,121,116
2020-06-14,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,112,125,125,112
2020-06-15,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,114,123,123,114
2020-06-16,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,119,118,118,119
2020-06-17,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,119,118,118,119
2020-06-18,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,117,120,120,117
2020-06-19,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,123,114,114,123
2020-06-20,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,124,113,113,124
2020-06-21,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,123,114,114,123
2020-06-22,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,120,117,117,120
2020-06-23,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,115,122,122,115
2020-06-24,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,119,118,118,119
2020-06-25,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,124,113,113,124
2020-06-26,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,121,116,116,121
2020-06-27,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,124,113,113,124
2020-06-28,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,118,119,119,118
2020-06-29,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,116,121,121,116
2020-06-30,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,118,119,119,118
2020-07-01,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,114,123,123,114
2020-07-02,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,125,112,112,125
2020-07-03,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,125,112,112,125
2020-07-04,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,123,114,114,123
2020-07-05,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,127,110,110,127
2020-07-06,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,124,113,113,124
2020-07-07,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,120,117,117,120
2020-07-08,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,131,106,106,131
2020-07-09,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,123,114,114,123
2020-07-10,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,129,108,108,129
2020-07-11,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,130,107,107,130
2020-07-12,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,134,103,103,134
2020-07-13,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,133,104,104,133
2020-07-14,01,Schleswig-Holstein,01003,SK Lübeck,2,2,1,0,125,112,112,125
2020-07-15,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,125,112,112,125
2020-07-16,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,130,107,107,130
2020-07-17,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,132,105,105,132
2020-07-18,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,123,114,114,123
2020-07-19,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,125,112,112,125
2020-07-20,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,122,115,115,122
2020-07-21,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,125,112,112,125
2020-07-22,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,124,113,113,124
2020-07-23,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,121,116,116,121
2020-07-24,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,122,115,115,122
2020-07-25,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,128,107,107,128
2020-07-26,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,132,105,105,132
2020-07-27,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,125,112,112,125
2020-07-28,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,131,106,106,131
2020-07-29,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,122,115,115,122
2020-07-30,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,133,104,104,133
2020-07-31,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,119,118,118,119
2020-08-01,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,126,111,111,126
2020-08-02,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,124,113,113,124
2020-08-03,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,127,110,110,127
2020-08-04,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,103,114,114,103
2020-08-05,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,105,112,112,105
2020-08-06,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,106,111,111,106
2020-08-07,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,97,120,120,97
2020-08-08,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,103,114,114,103
2020-08-09,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,108,109,109,108
2020-08-10,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,102,115,115,102
2020-08-11,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,97,120,120,97
2020-08-12,01,Schleswig-Holstein,01003,SK Lübeck,2,2,0,0,96,121,121,96
