date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,9,Bayern,9563,SK Fürth,1,1,7,6.0,23,21,21,23
2020-04-25,9,Bayern,9563,SK Fürth,1,1,7,6.0,24,20,20,24
2020-04-26,9,Bayern,9563,SK Fürth,1,1,10,6.0,19,23,23,19
2020-04-27,9,Bayern,9563,SK Fürth,1,1,7,5.0,20,22,22,20
2020-04-28,9,Bayern,9563,SK Fürth,1,1,5,5.0,24,20,20,24
2020-04-29,9,Bayern,9563,SK Fürth,1,1,5,5.0,24,20,20,24
2020-04-30,9,Bayern,9563,SK Fürth,1,1,5,5.0,20,20,20,20
2020-05-01,9,Bayern,9563,SK Fürth,1,1,5,5.0,19,21,21,19
2020-05-02,9,Bayern,9563,SK Fürth,1,1,5,5.0,29,15,15,29
2020-05-03,9,Bayern,9563,SK Fürth,1,1,4,4.0,29,15,15,29
2020-05-04,9,Bayern,9563,SK Fürth,1,1,4,4.0,29,15,15,29
2020-05-05,9,Bayern,9563,SK Fürth,1,1,4,4.0,28,16,16,28
2020-05-06,9,Bayern,9563,SK Fürth,1,1,4,4.0,28,16,16,28
2020-05-07,9,Bayern,9563,SK Fürth,1,1,5,4.0,19,25,25,19
2020-05-08,9,Bayern,9563,SK Fürth,1,1,5,4.0,19,25,25,19
2020-05-09,9,Bayern,9563,SK Fürth,1,1,5,4.0,19,25,25,19
2020-05-10,9,Bayern,9563,SK Fürth,1,1,5,4.0,19,25,25,19
2020-05-11,9,Bayern,9563,SK Fürth,1,1,5,4.0,15,29,29,15
2020-05-12,9,Bayern,9563,SK Fürth,1,1,5,4.0,17,27,27,17
2020-05-13,9,Bayern,9563,SK Fürth,1,1,4,4.0,19,25,25,19
2020-05-14,9,Bayern,9563,SK Fürth,1,1,3,2.0,19,25,25,19
2020-05-15,9,Bayern,9563,SK Fürth,1,1,2,2.0,18,26,26,18
2020-05-16,9,Bayern,9563,SK Fürth,1,1,2,2.0,19,25,25,19
2020-05-17,9,Bayern,9563,SK Fürth,1,1,2,2.0,21,23,23,21
2020-05-18,9,Bayern,9563,SK Fürth,1,1,2,2.0,21,23,23,21
2020-05-19,9,Bayern,9563,SK Fürth,1,1,2,2.0,19,27,27,19
2020-05-20,9,Bayern,9563,SK Fürth,1,1,2,2.0,20,26,26,20
2020-05-21,9,Bayern,9563,SK Fürth,1,1,2,2.0,26,20,20,26
2020-05-22,9,Bayern,9563,SK Fürth,1,1,1,0.0,25,21,21,25
2020-05-23,9,Bayern,9563,SK Fürth,1,1,1,0.0,18,28,28,18
2020-05-24,9,Bayern,9563,SK Fürth,1,1,1,0.0,17,29,29,17
2020-05-25,9,Bayern,9563,SK Fürth,1,1,1,0.0,14,32,32,14
2020-05-26,9,Bayern,9563,SK Fürth,1,1,1,0.0,13,33,33,13
2020-05-27,9,Bayern,9563,SK Fürth,1,1,1,1.0,14,31,31,14
2020-05-28,9,Bayern,9563,SK Fürth,1,1,1,1.0,15,30,30,15
2020-05-29,9,Bayern,9563,SK Fürth,1,1,1,1.0,18,28,28,18
2020-05-30,9,Bayern,9563,SK Fürth,1,1,1,1.0,18,28,28,18
2020-05-31,9,Bayern,9563,SK Fürth,1,1,1,1.0,18,28,28,18
2020-06-01,9,Bayern,9563,SK Fürth,1,1,1,1.0,19,27,27,19
2020-06-02,9,Bayern,9563,SK Fürth,1,1,1,1.0,19,27,27,19
2020-06-03,9,Bayern,9563,SK Fürth,1,1,1,1.0,19,27,27,19
2020-06-04,9,Bayern,9563,SK Fürth,1,1,1,1.0,13,33,33,13
2020-06-05,9,Bayern,9563,SK Fürth,1,1,1,0.0,14,32,32,14
2020-06-06,9,Bayern,9563,SK Fürth,1,1,1,0.0,14,32,32,14
2020-06-07,9,Bayern,9563,SK Fürth,1,1,1,0.0,14,32,32,14
2020-06-08,9,Bayern,9563,SK Fürth,1,1,1,0.0,16,30,30,16
2020-06-09,9,Bayern,9563,SK Fürth,1,1,1,0.0,11,35,35,11
2020-06-10,9,Bayern,9563,SK Fürth,1,1,1,0.0,13,33,33,13
2020-06-11,9,Bayern,9563,SK Fürth,1,1,1,0.0,13,33,33,13
2020-06-12,9,Bayern,9563,SK Fürth,1,1,0,0.0,15,29,29,15
2020-06-13,9,Bayern,9563,SK Fürth,1,1,0,0.0,10,29,29,10
2020-06-14,9,Bayern,9563,SK Fürth,1,1,0,0.0,10,28,28,10
2020-06-15,9,Bayern,9563,SK Fürth,1,1,0,0.0,9,29,29,9
2020-06-16,9,Bayern,9563,SK Fürth,1,1,0,0.0,9,29,29,9
2020-06-17,9,Bayern,9563,SK Fürth,1,1,0,0.0,6,32,32,6
2020-06-18,9,Bayern,9563,SK Fürth,1,1,0,0.0,7,31,31,7
2020-06-19,9,Bayern,9563,SK Fürth,1,1,0,0.0,5,33,33,5
2020-06-20,9,Bayern,9563,SK Fürth,1,1,0,0.0,11,27,27,11
2020-06-21,9,Bayern,9563,SK Fürth,1,1,0,0.0,11,27,27,11
2020-06-22,9,Bayern,9563,SK Fürth,1,1,0,0.0,7,31,31,7
2020-06-23,9,Bayern,9563,SK Fürth,1,1,0,0.0,7,31,31,7
2020-06-24,9,Bayern,9563,SK Fürth,1,1,0,0.0,8,30,30,8
2020-06-25,9,Bayern,9563,SK Fürth,1,1,0,0.0,8,30,30,8
2020-06-26,9,Bayern,9563,SK Fürth,1,1,0,0.0,8,30,30,8
2020-06-27,9,Bayern,9563,SK Fürth,1,1,0,0.0,7,31,31,7
2020-06-28,9,Bayern,9563,SK Fürth,1,1,0,0.0,7,31,31,7
2020-06-29,9,Bayern,9563,SK Fürth,1,1,0,0.0,6,32,32,6
2020-06-30,9,Bayern,9563,SK Fürth,1,1,0,0.0,2,36,36,2
2020-07-01,9,Bayern,9563,SK Fürth,1,1,1,0.0,3,35,35,3
2020-07-02,9,Bayern,9563,SK Fürth,1,1,0,0.0,8,30,30,8
2020-07-03,9,Bayern,9563,SK Fürth,1,1,0,0.0,3,35,35,3
2020-07-04,9,Bayern,9563,SK Fürth,1,1,0,0.0,3,35,35,3
2020-07-05,9,Bayern,9563,SK Fürth,1,1,0,0.0,7,31,31,7
2020-07-06,9,Bayern,9563,SK Fürth,1,1,0,0.0,8,30,30,8
2020-07-07,9,Bayern,9563,SK Fürth,1,1,0,0.0,5,33,33,5
2020-07-08,9,Bayern,9563,SK Fürth,1,1,0,0.0,6,32,32,6
2020-07-09,9,Bayern,9563,SK Fürth,1,1,0,0.0,5,33,33,5
2020-07-10,9,Bayern,9563,SK Fürth,1,1,0,0.0,13,25,25,13
2020-07-11,9,Bayern,9563,SK Fürth,1,1,0,0.0,12,26,26,12
2020-07-12,9,Bayern,9563,SK Fürth,1,1,0,0.0,12,26,26,12
2020-07-13,9,Bayern,9563,SK Fürth,1,1,0,0.0,20,18,18,20
2020-07-14,9,Bayern,9563,SK Fürth,1,1,0,0.0,24,14,14,24
2020-07-15,9,Bayern,9563,SK Fürth,1,1,0,0.0,19,19,19,19
2020-07-16,9,Bayern,9563,SK Fürth,1,1,0,0.0,17,21,21,17
2020-07-17,9,Bayern,9563,SK Fürth,1,1,0,0.0,10,28,28,10
2020-07-18,9,Bayern,9563,SK Fürth,1,1,0,0.0,10,28,28,10
2020-07-19,9,Bayern,9563,SK Fürth,1,1,0,0.0,8,26,26,8
2020-07-20,9,Bayern,9563,SK Fürth,1,1,0,0.0,5,33,33,5
2020-07-21,9,Bayern,9563,SK Fürth,1,1,0,0.0,8,30,30,8
2020-07-22,9,Bayern,9563,SK Fürth,1,1,0,0.0,8,30,30,8
2020-07-23,9,Bayern,9563,SK Fürth,1,1,0,0.0,4,34,34,4
2020-07-24,9,Bayern,9563,SK Fürth,1,1,0,0.0,1,37,37,1
2020-07-25,9,Bayern,9563,SK Fürth,1,1,0,0.0,1,37,37,1
2020-07-26,9,Bayern,9563,SK Fürth,1,1,0,0.0,2,36,36,2
2020-07-27,9,Bayern,9563,SK Fürth,1,1,0,0.0,2,36,36,2
2020-07-28,9,Bayern,9563,SK Fürth,1,1,0,0.0,2,36,36,2
2020-07-29,9,Bayern,9563,SK Fürth,1,1,0,0.0,2,36,36,2
2020-07-30,9,Bayern,9563,SK Fürth,1,3,0,0.0,10,40,36,2
2020-07-31,9,Bayern,9563,SK Fürth,1,3,0,0.0,8,44,36,2
2020-08-01,9,Bayern,9563,SK Fürth,1,3,0,0.0,8,44,36,2
2020-08-02,9,Bayern,9563,SK Fürth,1,3,0,0.0,7,41,32,4
2020-08-03,9,Bayern,9563,SK Fürth,1,3,0,0.0,11,39,30,8
2020-08-04,9,Bayern,9563,SK Fürth,1,3,0,0.0,7,43,34,4
2020-08-05,9,Bayern,9563,SK Fürth,1,3,0,0.0,6,41,35,3
2020-08-06,9,Bayern,9563,SK Fürth,1,3,0,0.0,7,40,34,4
2020-08-07,9,Bayern,9563,SK Fürth,1,3,0,0.0,9,38,32,6
2020-08-08,9,Bayern,9563,SK Fürth,1,3,0,0.0,13,34,30,8
2020-08-09,9,Bayern,9563,SK Fürth,1,3,0,0.0,8,39,35,3
2020-08-10,9,Bayern,9563,SK Fürth,1,3,0,0.0,9,38,35,3
2020-08-11,9,Bayern,9563,SK Fürth,1,3,0,0.0,10,37,34,4
2020-08-12,9,Bayern,9563,SK Fürth,1,3,0,0.0,11,36,33,5
2020-08-13,9,Bayern,9563,SK Fürth,1,3,0,0.0,14,33,30,8
2020-08-14,9,Bayern,9563,SK Fürth,1,3,0,0.0,12,35,32,6
2020-08-15,9,Bayern,9563,SK Fürth,1,3,0,0.0,16,31,28,10
2020-08-16,9,Bayern,9563,SK Fürth,1,3,0,0.0,16,31,28,10
2020-08-17,9,Bayern,9563,SK Fürth,1,3,0,0.0,9,38,34,4
2020-08-18,9,Bayern,9563,SK Fürth,1,3,0,0.0,9,38,33,5
2020-08-19,9,Bayern,9563,SK Fürth,1,3,0,0.0,7,40,35,3
2020-08-20,9,Bayern,9563,SK Fürth,1,3,0,0.0,8,39,34,4
2020-08-21,9,Bayern,9563,SK Fürth,1,3,0,0.0,8,39,35,3
2020-08-22,9,Bayern,9563,SK Fürth,1,3,0,0.0,13,34,30,8
2020-08-23,9,Bayern,9563,SK Fürth,1,3,0,0.0,9,38,34,4
2020-08-24,9,Bayern,9563,SK Fürth,1,3,0,0.0,10,37,33,5
2020-08-25,9,Bayern,9563,SK Fürth,1,3,0,0.0,15,32,29,9
2020-08-26,9,Bayern,9563,SK Fürth,1,3,0,0.0,15,32,29,9
2020-08-27,9,Bayern,9563,SK Fürth,1,3,0,0.0,15,32,28,10
2020-08-28,9,Bayern,9563,SK Fürth,1,3,0,0.0,12,35,30,8
2020-08-29,9,Bayern,9563,SK Fürth,1,3,0,0.0,13,35,28,10
2020-08-30,9,Bayern,9563,SK Fürth,1,3,0,0.0,15,33,29,9
2020-08-31,9,Bayern,9563,SK Fürth,1,3,0,0.0,13,35,31,7
2020-09-01,9,Bayern,9563,SK Fürth,1,3,0,0.0,13,35,31,7
2020-09-02,9,Bayern,9563,SK Fürth,1,3,0,0.0,12,36,32,6
2020-09-03,9,Bayern,9563,SK Fürth,1,3,0,0.0,12,36,31,7
2020-09-04,9,Bayern,9563,SK Fürth,1,3,0,0.0,11,37,31,7
2020-09-05,9,Bayern,9563,SK Fürth,1,3,0,0.0,14,34,28,10
2020-09-06,9,Bayern,9563,SK Fürth,1,3,0,0.0,11,37,31,7
2020-09-07,9,Bayern,9563,SK Fürth,1,3,0,0.0,6,42,37,1
2020-09-08,9,Bayern,9563,SK Fürth,1,3,0,0.0,5,43,38,0
2020-09-09,9,Bayern,9563,SK Fürth,1,3,0,0.0,9,39,33,5
2020-09-10,9,Bayern,9563,SK Fürth,1,3,0,0.0,8,40,34,4
2020-09-11,9,Bayern,9563,SK Fürth,1,3,0,0.0,9,39,34,4
2020-09-12,9,Bayern,9563,SK Fürth,1,3,0,0.0,12,36,31,7
2020-09-13,9,Bayern,9563,SK Fürth,1,3,0,0.0,13,35,30,8
2020-09-14,9,Bayern,9563,SK Fürth,1,3,0,0.0,14,34,30,8
2020-09-15,9,Bayern,9563,SK Fürth,1,3,0,0.0,10,38,34,4
2020-09-16,9,Bayern,9563,SK Fürth,1,3,0,0.0,10,38,34,4
2020-09-17,9,Bayern,9563,SK Fürth,1,3,0,0.0,11,37,33,5
2020-09-18,9,Bayern,9563,SK Fürth,1,3,0,0.0,11,37,34,4
2020-09-19,9,Bayern,9563,SK Fürth,1,3,0,0.0,10,38,34,4
2020-09-20,9,Bayern,9563,SK Fürth,1,3,0,0.0,11,37,33,5
2020-09-21,9,Bayern,9563,SK Fürth,1,3,0,0.0,11,37,34,4
2020-09-22,9,Bayern,9563,SK Fürth,1,3,0,0.0,13,35,32,6
2020-09-23,9,Bayern,9563,SK Fürth,1,3,0,0.0,15,33,30,8
2020-09-24,9,Bayern,9563,SK Fürth,1,3,0,0.0,13,35,31,7
2020-09-25,9,Bayern,9563,SK Fürth,1,3,0,0.0,13,35,31,7
2020-09-26,9,Bayern,9563,SK Fürth,1,3,0,0.0,14,42,38,8
2020-09-27,9,Bayern,9563,SK Fürth,1,3,0,0.0,14,42,38,8
2020-09-28,9,Bayern,9563,SK Fürth,1,3,0,0.0,15,41,37,9
2020-09-29,9,Bayern,9563,SK Fürth,1,3,0,0.0,17,39,37,9
2020-09-30,9,Bayern,9563,SK Fürth,1,3,0,0.0,18,38,36,10
2020-10-01,9,Bayern,9563,SK Fürth,1,3,0,0.0,22,34,32,14
2020-10-02,9,Bayern,9563,SK Fürth,1,3,0,0.0,22,34,32,14
2020-10-03,9,Bayern,9563,SK Fürth,1,3,0,0.0,24,32,30,16
2020-10-04,9,Bayern,9563,SK Fürth,1,3,0,0.0,23,33,31,15
2020-10-05,9,Bayern,9563,SK Fürth,1,3,0,0.0,21,35,34,12
2020-10-06,9,Bayern,9563,SK Fürth,1,3,0,0.0,25,31,30,16
2020-10-07,9,Bayern,9563,SK Fürth,1,3,0,0.0,24,32,31,15
2020-10-08,9,Bayern,9563,SK Fürth,1,3,0,0.0,21,35,32,14
2020-10-09,9,Bayern,9563,SK Fürth,1,3,1,1.0,16,40,37,9
