date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,7.0,39,51,51,39
2020-04-25,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,8,6.0,39,52,52,39
2020-04-26,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,8,6.0,40,52,52,40
2020-04-27,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,8,6.0,35,55,55,35
2020-04-28,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,8,7.0,35,55,55,35
2020-04-29,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,6.0,39,51,51,39
2020-04-30,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,6.0,31,59,59,31
2020-05-01,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,8,7.0,35,55,55,35
2020-05-02,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,8,7.0,36,54,54,36
2020-05-03,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,9,8.0,36,54,54,36
2020-05-04,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,10,9.0,36,54,54,36
2020-05-05,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,7.0,37,53,53,37
2020-05-06,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,9,9.0,32,58,58,32
2020-05-07,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,7.0,34,56,56,34
2020-05-08,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,8,8.0,39,51,51,39
2020-05-09,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,8,8.0,39,51,51,39
2020-05-10,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,8,8.0,39,51,51,39
2020-05-11,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,6,6.0,38,52,52,38
2020-05-12,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,5.0,34,56,56,34
2020-05-13,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,6.0,38,52,52,38
2020-05-14,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,6,6.0,44,46,46,44
2020-05-15,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,6,6.0,43,47,47,43
2020-05-16,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,6.0,35,55,55,35
2020-05-17,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,6,6.0,37,53,53,37
2020-05-18,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,6,6.0,37,53,53,37
2020-05-19,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,6,6.0,41,49,49,41
2020-05-20,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,6,6.0,40,50,50,40
2020-05-21,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,6,6.0,42,48,48,42
2020-05-22,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,6,6.0,45,45,45,45
2020-05-23,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,7.0,39,51,51,39
2020-05-24,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,7.0,39,52,52,39
2020-05-25,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,7,7.0,45,46,46,45
2020-05-26,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,5,5.0,35,56,56,35
2020-05-27,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,5,5.0,39,52,52,39
2020-05-28,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,4,4.0,35,56,56,35
2020-05-29,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,4,4.0,42,49,49,42
2020-05-30,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,3,3.0,38,50,50,38
2020-05-31,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,3,3.0,37,52,52,37
2020-06-01,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,4,3.0,38,51,51,38
2020-06-02,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,4,4.0,39,51,51,39
2020-06-03,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,4,4.0,37,53,53,37
2020-06-04,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,4,3.0,36,54,54,36
2020-06-05,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,4,4.0,39,51,51,39
2020-06-06,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,4,3.0,38,59,59,38
2020-06-07,5,Nordrhein-Westfalen,5122,SK Solingen,3,3,4,3.0,36,61,61,36
