date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,12,11.0,40,85,76,35
2020-04-25,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,12,11.0,40,85,74,37
2020-04-26,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,12,11.0,37,88,77,34
2020-04-27,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,12,10.0,48,77,66,45
2020-04-28,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,11,10.0,43,79,74,34
2020-04-29,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,11,9.0,52,71,66,43
2020-04-30,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,10,9.0,52,71,67,42
2020-05-01,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,8,8.0,49,76,72,39
2020-05-02,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,8,8.0,48,77,73,38
2020-05-03,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,9,9.0,48,76,72,38
2020-05-04,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,9,9.0,57,70,66,47
2020-05-05,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,10,8.0,51,76,72,41
2020-05-06,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,7,7.0,42,83,74,37
2020-05-07,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,7,7.0,32,86,78,26
2020-05-08,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,7,6.0,32,90,82,26
2020-05-09,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,7,6.0,44,78,70,38
2020-05-10,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,7,6.0,38,84,75,33
2020-05-11,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,6,5.0,43,79,70,38
2020-05-12,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,6,4.0,32,90,81,27
2020-05-13,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,5,3.0,35,86,76,31
2020-05-14,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,5,3.0,35,85,77,29
2020-05-15,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,4,3.0,32,89,80,27
2020-05-16,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,4,3.0,36,84,75,31
2020-05-17,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,3,2.0,40,80,71,35
2020-05-18,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,3,2.0,40,80,72,34
2020-05-19,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,3,2.0,42,78,69,37
2020-05-20,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,3,2.0,43,77,67,39
2020-05-21,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,3,2.0,35,85,76,30
2020-05-22,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,3,2.0,35,81,71,31
2020-05-23,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,3,2.0,34,88,78,30
2020-05-24,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,3,2.0,39,81,70,36
2020-05-25,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,3,2.0,41,79,70,36
2020-05-26,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,2,1.0,43,78,70,37
2020-05-27,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,2,1.0,35,89,78,32
2020-05-28,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,2,1.0,33,90,80,29
2020-05-29,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,1,0.0,38,83,75,32
2020-05-30,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,1,0.0,42,78,71,35
2020-05-31,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,1,0.0,41,79,72,34
2020-06-01,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,1,0.0,46,74,66,40
2020-06-02,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,1,0.0,44,76,69,37
2020-06-03,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,1,0.0,37,83,77,29
2020-06-04,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,1,0.0,35,86,80,27
2020-06-05,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,0,0.0,39,82,74,33
2020-06-06,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,0,0.0,43,75,68,36
2020-06-07,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,0,0.0,52,66,59,45
2020-06-08,5,Nordrhein-Westfalen,5162,LK Rhein-Kreis Neuss,6,7,0,0.0,40,77,69,34
