dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,12,Brandenburg,12065,LK Oberhavel,5,5,2,1,39,20,20,39
2020-04-25,12,Brandenburg,12065,LK Oberhavel,5,5,1,0,42,17,17,42
2020-04-26,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,40,19,19,40
2020-04-27,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,40,19,19,40
2020-04-28,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,36,23,23,36
2020-04-29,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,37,22,22,37
2020-04-30,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,36,23,23,36
2020-05-01,12,Brandenburg,12065,LK Oberhavel,5,5,2,2,34,25,25,34
2020-05-02,12,Brandenburg,12065,LK Oberhavel,5,5,2,2,37,22,22,37
2020-05-03,12,Brandenburg,12065,LK Oberhavel,5,5,2,2,38,21,21,38
2020-05-04,12,Brandenburg,12065,LK Oberhavel,5,5,2,2,39,20,20,39
2020-05-05,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,38,21,21,38
2020-05-06,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,29,30,30,29
2020-05-07,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,34,25,25,34
2020-05-08,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,38,21,21,38
2020-05-09,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,34,25,25,34
2020-05-10,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,37,22,22,37
2020-05-11,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,37,22,22,37
2020-05-12,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,30,29,29,30
2020-05-13,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,26,33,33,26
2020-05-14,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,25,34,34,25
2020-05-15,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,28,31,31,28
2020-05-16,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,29,30,30,29
2020-05-17,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,31,28,28,31
2020-05-18,12,Brandenburg,12065,LK Oberhavel,5,5,1,1,30,29,29,30
2020-05-19,12,Brandenburg,12065,LK Oberhavel,5,5,0,0,35,24,24,35
2020-05-20,12,Brandenburg,12065,LK Oberhavel,5,5,0,0,35,24,24,35
2020-05-21,12,Brandenburg,12065,LK Oberhavel,5,5,0,0,29,30,30,29
2020-05-22,12,Brandenburg,12065,LK Oberhavel,5,5,0,0,36,23,23,36
2020-05-23,12,Brandenburg,12065,LK Oberhavel,5,5,0,0,33,26,26,33
2020-05-24,12,Brandenburg,12065,LK Oberhavel,5,5,0,0,33,26,26,33
2020-05-25,12,Brandenburg,12065,LK Oberhavel,5,5,0,0,35,24,24,35
2020-05-26,12,Brandenburg,12065,LK Oberhavel,5,5,0,0,35,24,24,35
2020-05-27,12,Brandenburg,12065,LK Oberhavel,5,5,0,0,34,25,25,34
2020-05-28,12,Brandenburg,12065,LK Oberhavel,5,5,1,0,30,29,29,30
2020-05-29,12,Brandenburg,12065,LK Oberhavel,5,5,0,0,30,29,29,30
2020-05-30,12,Brandenburg,12065,LK Oberhavel,5,5,1,0,30,29,29,30
