dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,06,Hessen,06533,LK Limburg-Weilburg,3,3,4,3,30,36,36,30
2020-04-25,06,Hessen,06533,LK Limburg-Weilburg,3,3,3,2,34,32,32,34
2020-04-26,06,Hessen,06533,LK Limburg-Weilburg,3,3,3,2,38,28,28,38
2020-04-27,06,Hessen,06533,LK Limburg-Weilburg,3,3,3,2,37,29,29,37
2020-04-28,06,Hessen,06533,LK Limburg-Weilburg,3,3,3,2,31,35,35,31
2020-04-29,06,Hessen,06533,LK Limburg-Weilburg,3,3,2,2,34,32,32,34
2020-04-30,06,Hessen,06533,LK Limburg-Weilburg,3,3,2,2,34,32,32,34
2020-05-01,06,Hessen,06533,LK Limburg-Weilburg,3,3,2,2,30,36,36,30
2020-05-02,06,Hessen,06533,LK Limburg-Weilburg,3,3,3,2,28,38,38,28
2020-05-03,06,Hessen,06533,LK Limburg-Weilburg,3,3,2,2,27,39,39,27
2020-05-04,06,Hessen,06533,LK Limburg-Weilburg,3,3,2,2,31,35,35,31
2020-05-05,06,Hessen,06533,LK Limburg-Weilburg,3,3,2,1,31,35,35,31
2020-05-06,06,Hessen,06533,LK Limburg-Weilburg,3,3,2,1,29,37,37,29
2020-05-07,06,Hessen,06533,LK Limburg-Weilburg,3,3,2,1,31,35,35,31
2020-05-08,06,Hessen,06533,LK Limburg-Weilburg,3,3,2,2,24,42,42,24
2020-05-09,06,Hessen,06533,LK Limburg-Weilburg,3,3,2,2,23,43,43,23
2020-05-10,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,28,38,38,28
2020-05-11,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,39,36,36,39
2020-05-12,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,29,33,33,29
2020-05-13,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,25,37,37,25
2020-05-14,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,24,35,35,24
2020-05-15,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,21,38,38,21
2020-05-16,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,15,43,43,15
2020-05-17,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,18,40,40,18
2020-05-18,06,Hessen,06533,LK Limburg-Weilburg,3,3,1,1,19,41,41,19
2020-05-19,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,18,42,42,18
2020-05-20,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,20,40,40,20
2020-05-21,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,23,37,37,23
2020-05-22,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,19,41,41,19
2020-05-23,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,16,44,44,16
2020-05-24,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,17,44,44,17
2020-05-25,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,23,37,37,23
2020-05-26,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,20,40,40,20
2020-05-27,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,17,43,43,17
2020-05-28,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,22,38,38,22
2020-05-29,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,23,39,39,23
2020-05-30,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,21,41,41,21
2020-05-31,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,22,41,41,22
2020-06-01,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,21,42,42,21
2020-06-02,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,23,41,41,23
2020-06-03,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,22,42,42,22
2020-06-04,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,19,43,43,19
2020-06-05,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,22,40,40,22
2020-06-06,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,16,46,46,16
2020-06-07,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,19,43,43,19
2020-06-08,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,16,46,46,16
2020-06-09,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,19,43,43,19
2020-06-10,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,20,42,42,20
2020-06-11,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,20,42,42,20
2020-06-12,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,24,38,38,24
2020-06-13,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,25,37,37,25
2020-06-14,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,26,36,36,26
2020-06-15,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,25,37,37,25
2020-06-16,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,24,38,38,24
2020-06-17,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,20,42,42,20
2020-06-18,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,24,38,38,24
2020-06-19,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,20,41,41,20
2020-06-20,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,23,39,39,23
2020-06-21,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,25,37,37,25
2020-06-22,06,Hessen,06533,LK Limburg-Weilburg,3,3,0,0,24,38,38,24
