date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,16,21,21,16
2020-04-25,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,17,20,20,17
2020-04-26,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,20,17,17,20
2020-04-27,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,20,17,17,20
2020-04-28,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,18,19,19,18
2020-04-29,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,13,24,24,13
2020-04-30,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,12,25,25,12
2020-05-01,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,13,24,24,13
2020-05-02,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,15,22,22,15
2020-05-03,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,15,22,22,15
2020-05-04,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,16,21,21,16
2020-05-05,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,11,26,26,11
2020-05-06,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,18,19,19,18
2020-05-07,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,18,19,19,18
2020-05-08,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,15,22,22,15
2020-05-09,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,14,23,23,14
2020-05-10,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,21,15,15,21
2020-05-11,7,Rheinland-Pfalz,7315,SK Mainz,1,1,0,0.0,17,20,20,17
2020-05-12,7,Rheinland-Pfalz,7315,SK Mainz,2,2,7,3.0,44,97,97,44
2020-05-13,7,Rheinland-Pfalz,7315,SK Mainz,2,2,7,3.0,41,98,98,41
2020-05-14,7,Rheinland-Pfalz,7315,SK Mainz,2,2,6,3.0,46,90,90,46
2020-05-15,7,Rheinland-Pfalz,7315,SK Mainz,2,2,6,3.0,47,92,92,47
2020-05-16,7,Rheinland-Pfalz,7315,SK Mainz,2,2,6,2.0,43,96,96,43
2020-05-17,7,Rheinland-Pfalz,7315,SK Mainz,2,2,4,1.0,40,97,97,40
