date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,12,12.0,18,29,29,18
2020-04-25,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,12,12.0,20,27,27,20
2020-04-26,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,11,11.0,20,27,27,20
2020-04-27,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,9,9.0,24,23,23,24
2020-04-28,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,9,9.0,23,24,24,23
2020-04-29,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,8,7.0,21,26,26,21
2020-04-30,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,8,6.0,25,22,22,25
2020-05-01,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,8,7.0,24,23,23,24
2020-05-02,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,8,7.0,22,25,25,22
2020-05-03,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,7,6.0,26,22,22,26
2020-05-04,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,8,6.0,21,27,27,21
2020-05-05,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,7,6.0,25,23,23,25
2020-05-06,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,7,6.0,19,29,29,19
2020-05-07,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,7,5.0,18,30,30,18
2020-05-08,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,7,4.0,19,29,29,19
2020-05-09,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,7,4.0,19,29,29,19
2020-05-10,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,7,4.0,25,22,22,25
2020-05-11,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,7,4.0,26,22,22,26
2020-05-12,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,5.0,20,27,27,20
2020-05-13,5,Nordrhein-Westfalen,5966,LK Olpe,3,3,5,4.0,22,25,25,22
