date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,9,Bayern,9187,LK Rosenheim,5,5,31,26.0,20,57,57,20
2020-04-25,9,Bayern,9187,LK Rosenheim,5,5,31,25.0,23,54,54,23
2020-04-26,9,Bayern,9187,LK Rosenheim,5,5,31,23.0,25,52,52,25
2020-04-27,9,Bayern,9187,LK Rosenheim,5,5,30,22.0,25,52,52,25
2020-04-28,9,Bayern,9187,LK Rosenheim,5,5,32,22.0,20,57,57,20
2020-04-29,9,Bayern,9187,LK Rosenheim,5,5,30,23.0,20,56,56,20
2020-04-30,9,Bayern,9187,LK Rosenheim,5,5,27,22.0,24,52,52,24
2020-05-01,9,Bayern,9187,LK Rosenheim,5,5,24,20.0,28,48,48,28
2020-05-02,9,Bayern,9187,LK Rosenheim,5,5,24,20.0,34,47,47,34
2020-05-03,9,Bayern,9187,LK Rosenheim,5,5,24,20.0,28,48,48,28
2020-05-04,9,Bayern,9187,LK Rosenheim,5,5,22,17.0,26,50,50,26
2020-05-05,9,Bayern,9187,LK Rosenheim,5,5,21,16.0,17,51,51,17
2020-05-06,9,Bayern,9187,LK Rosenheim,5,5,22,13.0,20,48,48,20
2020-05-07,9,Bayern,9187,LK Rosenheim,5,5,22,13.0,18,50,50,18
2020-05-08,9,Bayern,9187,LK Rosenheim,5,5,19,12.0,12,50,50,12
2020-05-09,9,Bayern,9187,LK Rosenheim,5,5,18,12.0,20,42,42,20
2020-05-10,9,Bayern,9187,LK Rosenheim,5,5,19,12.0,20,42,42,20
2020-05-11,9,Bayern,9187,LK Rosenheim,5,5,18,11.0,22,41,41,22
2020-05-12,9,Bayern,9187,LK Rosenheim,5,5,14,10.0,20,42,42,20
2020-05-13,9,Bayern,9187,LK Rosenheim,5,5,14,10.0,16,46,46,16
2020-05-14,9,Bayern,9187,LK Rosenheim,5,5,15,9.0,14,50,50,14
2020-05-15,9,Bayern,9187,LK Rosenheim,5,5,17,11.0,14,52,52,14
2020-05-16,9,Bayern,9187,LK Rosenheim,5,5,15,12.0,13,54,54,13
2020-05-17,9,Bayern,9187,LK Rosenheim,5,5,13,10.0,19,48,48,19
2020-05-18,9,Bayern,9187,LK Rosenheim,5,5,12,10.0,18,50,50,18
2020-05-19,9,Bayern,9187,LK Rosenheim,5,5,11,8.0,25,46,46,25
2020-05-20,9,Bayern,9187,LK Rosenheim,5,5,11,7.0,17,46,46,17
2020-05-21,9,Bayern,9187,LK Rosenheim,5,5,11,7.0,17,47,47,17
2020-05-22,9,Bayern,9187,LK Rosenheim,5,5,11,7.0,17,47,47,17
2020-05-23,9,Bayern,9187,LK Rosenheim,5,5,9,5.0,23,44,44,23
2020-05-24,9,Bayern,9187,LK Rosenheim,5,5,9,5.0,21,46,46,21
2020-05-25,9,Bayern,9187,LK Rosenheim,5,5,9,5.0,22,45,45,22
2020-05-26,9,Bayern,9187,LK Rosenheim,5,5,8,4.0,20,47,47,20
2020-05-27,9,Bayern,9187,LK Rosenheim,5,5,8,4.0,23,45,45,23
2020-05-28,9,Bayern,9187,LK Rosenheim,5,5,8,5.0,19,44,44,19
2020-05-29,9,Bayern,9187,LK Rosenheim,5,5,8,5.0,21,46,46,21
2020-05-30,9,Bayern,9187,LK Rosenheim,5,5,8,5.0,18,49,49,18
2020-05-31,9,Bayern,9187,LK Rosenheim,5,5,8,5.0,20,44,44,20
2020-06-01,9,Bayern,9187,LK Rosenheim,5,5,9,5.0,20,44,44,20
2020-06-02,9,Bayern,9187,LK Rosenheim,5,5,9,5.0,22,43,43,22
2020-06-03,9,Bayern,9187,LK Rosenheim,5,5,8,3.0,18,47,47,18
2020-06-04,9,Bayern,9187,LK Rosenheim,5,5,7,3.0,16,50,50,16
2020-06-05,9,Bayern,9187,LK Rosenheim,5,5,6,2.0,16,48,48,16
2020-06-06,9,Bayern,9187,LK Rosenheim,5,5,6,2.0,22,43,43,22
2020-06-07,9,Bayern,9187,LK Rosenheim,5,5,6,2.0,26,41,41,26
2020-06-08,9,Bayern,9187,LK Rosenheim,5,5,6,2.0,26,41,41,26
2020-06-09,9,Bayern,9187,LK Rosenheim,5,5,2,1.0,24,45,45,24
2020-06-10,9,Bayern,9187,LK Rosenheim,5,5,2,1.0,20,49,49,20
2020-06-11,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,20,48,48,20
2020-06-12,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,22,45,45,22
2020-06-13,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,20,46,46,20
2020-06-14,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,16,49,49,16
2020-06-15,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,18,47,47,18
2020-06-16,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,20,45,45,20
2020-06-17,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,20,49,49,20
2020-06-18,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,18,49,49,18
2020-06-19,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,16,51,51,16
2020-06-20,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,17,49,49,17
2020-06-21,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,22,44,44,22
2020-06-22,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,21,44,44,21
2020-06-23,9,Bayern,9187,LK Rosenheim,5,5,1,1.0,17,48,48,17
2020-06-24,9,Bayern,9187,LK Rosenheim,5,5,1,0.0,21,46,46,21
2020-06-25,9,Bayern,9187,LK Rosenheim,5,5,1,0.0,19,49,49,19
2020-06-26,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,19,50,50,19
2020-06-27,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,17,49,49,17
2020-06-28,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,18,48,48,18
2020-06-29,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,18,48,48,18
2020-06-30,9,Bayern,9187,LK Rosenheim,5,5,1,0.0,18,49,49,18
2020-07-01,9,Bayern,9187,LK Rosenheim,5,5,1,0.0,20,46,46,20
2020-07-02,9,Bayern,9187,LK Rosenheim,5,5,1,0.0,18,49,49,18
2020-07-03,9,Bayern,9187,LK Rosenheim,5,5,1,0.0,19,48,48,19
2020-07-04,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,16,51,51,16
2020-07-05,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,18,46,46,18
2020-07-06,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,20,49,49,20
2020-07-07,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,16,51,51,16
2020-07-08,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,15,51,51,15
2020-07-09,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,14,52,52,14
2020-07-10,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,12,54,54,12
2020-07-11,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,11,55,55,11
2020-07-12,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,13,53,53,13
2020-07-13,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,13,53,53,13
2020-07-14,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,16,50,50,16
2020-07-15,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,18,48,48,18
2020-07-16,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,14,52,52,14
2020-07-17,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,13,53,53,13
2020-07-18,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,11,55,55,11
2020-07-19,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,15,51,51,15
2020-07-20,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,15,51,51,15
2020-07-21,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,13,53,53,13
2020-07-22,9,Bayern,9187,LK Rosenheim,5,5,1,0.0,10,56,56,10
2020-07-23,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,17,52,52,17
2020-07-24,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,14,55,55,14
2020-07-25,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,18,51,51,18
2020-07-26,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,20,49,49,20
2020-07-27,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,20,49,49,20
2020-07-28,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,16,52,52,16
2020-07-29,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,18,51,51,18
2020-07-30,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,20,49,49,20
2020-07-31,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,17,49,49,17
2020-08-01,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,19,51,51,19
2020-08-02,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,22,44,44,22
2020-08-03,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,21,45,45,21
2020-08-04,9,Bayern,9187,LK Rosenheim,5,5,0,0.0,20,48,48,20
