dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,05,Nordrhein-Westfalen,05358,LK Düren,5,5,10,5,29,59,59,29
2020-04-25,05,Nordrhein-Westfalen,05358,LK Düren,5,5,10,4,25,59,59,25
2020-04-26,05,Nordrhein-Westfalen,05358,LK Düren,5,5,10,4,22,62,62,22
2020-04-27,05,Nordrhein-Westfalen,05358,LK Düren,5,5,7,4,25,59,59,25
2020-04-28,05,Nordrhein-Westfalen,05358,LK Düren,5,5,7,4,32,54,54,32
2020-04-29,05,Nordrhein-Westfalen,05358,LK Düren,5,6,6,3,23,54,53,22
2020-04-30,05,Nordrhein-Westfalen,05358,LK Düren,5,6,6,3,21,56,55,20
2020-05-01,05,Nordrhein-Westfalen,05358,LK Düren,5,6,4,3,18,58,57,17
2020-05-02,05,Nordrhein-Westfalen,05358,LK Düren,5,6,5,4,20,56,55,19
2020-05-03,05,Nordrhein-Westfalen,05358,LK Düren,5,6,5,4,22,54,53,21
2020-05-04,05,Nordrhein-Westfalen,05358,LK Düren,5,6,6,5,32,46,45,31
2020-05-05,05,Nordrhein-Westfalen,05358,LK Düren,5,6,6,4,31,47,46,30
2020-05-06,05,Nordrhein-Westfalen,05358,LK Düren,5,6,4,4,36,44,42,34
2020-05-07,05,Nordrhein-Westfalen,05358,LK Düren,5,6,4,3,35,45,43,33
2020-05-08,05,Nordrhein-Westfalen,05358,LK Düren,5,6,3,3,34,46,44,32
2020-05-09,05,Nordrhein-Westfalen,05358,LK Düren,5,6,3,3,32,48,47,31
2020-05-10,05,Nordrhein-Westfalen,05358,LK Düren,5,6,4,3,31,47,46,30
2020-05-11,05,Nordrhein-Westfalen,05358,LK Düren,5,6,3,3,31,48,47,30
2020-05-12,05,Nordrhein-Westfalen,05358,LK Düren,5,6,3,3,36,44,43,35
2020-05-13,05,Nordrhein-Westfalen,05358,LK Düren,5,6,3,2,26,53,52,25
2020-05-14,05,Nordrhein-Westfalen,05358,LK Düren,5,6,4,2,34,45,44,33
2020-05-15,05,Nordrhein-Westfalen,05358,LK Düren,5,6,4,2,29,50,49,28
2020-05-16,05,Nordrhein-Westfalen,05358,LK Düren,5,6,4,1,34,43,42,33
2020-05-17,05,Nordrhein-Westfalen,05358,LK Düren,5,6,2,1,33,44,43,32
2020-05-18,05,Nordrhein-Westfalen,05358,LK Düren,5,6,1,1,38,41,40,37
2020-05-19,05,Nordrhein-Westfalen,05358,LK Düren,5,6,1,1,28,52,51,27
2020-05-20,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,24,52,51,23
2020-05-21,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,28,49,47,28
2020-05-22,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,29,47,45,29
2020-05-23,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,30,45,44,29
2020-05-24,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,28,46,45,27
2020-05-25,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,28,48,47,27
2020-05-26,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,26,52,50,26
2020-05-27,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,35,45,43,35
2020-05-28,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,34,47,46,33
2020-05-29,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,42,36,35,41
2020-05-30,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,33,44,43,32
2020-05-31,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,37,42,41,36
2020-06-01,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,39,40,39,38
2020-06-02,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,35,43,41,35
2020-06-03,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,32,44,43,31
2020-06-04,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,37,39,38,36
2020-06-05,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,32,47,46,31
2020-06-06,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,41,40,38,41
2020-06-07,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,37,40,38,37
2020-06-08,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,34,43,42,33
2020-06-09,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,27,50,48,27
2020-06-10,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,30,49,47,30
2020-06-11,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,34,43,41,34
2020-06-12,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,36,43,41,36
2020-06-13,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,37,40,40,35
2020-06-14,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,39,38,38,37
2020-06-15,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,35,42,41,34
2020-06-16,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,36,41,41,34
2020-06-17,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,42,35,35,40
2020-06-18,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,36,41,41,34
2020-06-19,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,37,40,39,36
2020-06-20,05,Nordrhein-Westfalen,05358,LK Düren,5,6,0,0,35,41,40,34
