dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,09,Bayern,09562,SK Erlangen,3,3,13,13,50,118,118,50
2020-04-25,09,Bayern,09562,SK Erlangen,3,3,13,13,51,117,117,51
2020-04-26,09,Bayern,09562,SK Erlangen,3,3,13,13,53,115,115,53
2020-04-27,09,Bayern,09562,SK Erlangen,3,3,13,13,51,117,117,51
2020-04-28,09,Bayern,09562,SK Erlangen,3,3,12,10,49,119,119,49
2020-04-29,09,Bayern,09562,SK Erlangen,3,3,12,10,49,119,119,49
2020-04-30,09,Bayern,09562,SK Erlangen,3,3,12,10,52,116,116,52
2020-05-01,09,Bayern,09562,SK Erlangen,3,3,12,10,45,119,119,45
2020-05-02,09,Bayern,09562,SK Erlangen,3,3,12,10,44,120,120,44
2020-05-03,09,Bayern,09562,SK Erlangen,3,3,12,10,45,119,119,45
2020-05-04,09,Bayern,09562,SK Erlangen,3,3,12,10,42,122,122,42
2020-05-05,09,Bayern,09562,SK Erlangen,3,3,12,10,42,122,122,42
2020-05-06,09,Bayern,09562,SK Erlangen,3,3,12,10,43,121,121,43
2020-05-07,09,Bayern,09562,SK Erlangen,3,3,12,10,43,121,121,43
2020-05-08,09,Bayern,09562,SK Erlangen,2,2,0,0,5,21,21,5
2020-05-09,09,Bayern,09562,SK Erlangen,2,2,0,0,0,26,26,0
2020-05-10,09,Bayern,09562,SK Erlangen,2,2,0,0,0,26,26,0
2020-05-11,09,Bayern,09562,SK Erlangen,2,2,0,0,5,21,21,5
2020-05-12,09,Bayern,09562,SK Erlangen,2,2,0,0,6,20,20,6
2020-05-13,09,Bayern,09562,SK Erlangen,2,2,0,0,0,26,26,0
2020-05-14,09,Bayern,09562,SK Erlangen,2,2,0,0,3,23,23,3
2020-05-15,09,Bayern,09562,SK Erlangen,2,2,0,0,3,23,23,3
2020-05-16,09,Bayern,09562,SK Erlangen,2,2,0,0,1,25,25,1
2020-05-17,09,Bayern,09562,SK Erlangen,2,2,0,0,6,20,20,6
2020-05-18,09,Bayern,09562,SK Erlangen,2,2,0,0,5,21,21,5
2020-05-19,09,Bayern,09562,SK Erlangen,2,2,0,0,5,21,21,5
2020-05-20,09,Bayern,09562,SK Erlangen,2,2,0,0,3,23,23,3
2020-05-21,09,Bayern,09562,SK Erlangen,2,2,0,0,5,21,21,5
2020-05-22,09,Bayern,09562,SK Erlangen,2,2,0,0,7,19,19,7
2020-05-23,09,Bayern,09562,SK Erlangen,3,3,5,4,34,131,131,34
2020-05-24,09,Bayern,09562,SK Erlangen,3,3,5,4,34,131,131,34
2020-05-25,09,Bayern,09562,SK Erlangen,3,3,4,3,31,134,134,31
2020-05-26,09,Bayern,09562,SK Erlangen,3,3,4,3,32,133,133,32
2020-05-27,09,Bayern,09562,SK Erlangen,3,3,4,3,30,135,135,30
2020-05-28,09,Bayern,09562,SK Erlangen,3,3,4,3,42,124,124,42
2020-05-29,09,Bayern,09562,SK Erlangen,3,3,4,3,44,122,122,44
2020-05-30,09,Bayern,09562,SK Erlangen,3,3,4,3,43,121,121,43
2020-05-31,09,Bayern,09562,SK Erlangen,3,3,4,3,44,120,120,44
2020-06-01,09,Bayern,09562,SK Erlangen,3,3,3,2,42,119,119,42
2020-06-02,09,Bayern,09562,SK Erlangen,3,3,3,1,39,122,122,39
2020-06-03,09,Bayern,09562,SK Erlangen,3,3,4,2,32,130,130,32
2020-06-04,09,Bayern,09562,SK Erlangen,3,3,5,2,38,123,123,38
2020-06-05,09,Bayern,09562,SK Erlangen,3,3,5,1,34,125,125,34
2020-06-06,09,Bayern,09562,SK Erlangen,3,3,5,1,35,124,124,35
2020-06-07,09,Bayern,09562,SK Erlangen,3,3,5,1,31,126,126,31
2020-06-08,09,Bayern,09562,SK Erlangen,3,3,5,1,37,121,121,37
2020-06-09,09,Bayern,09562,SK Erlangen,3,3,4,1,32,125,125,32
2020-06-10,09,Bayern,09562,SK Erlangen,3,3,4,1,29,128,128,29
2020-06-11,09,Bayern,09562,SK Erlangen,3,3,4,1,27,130,130,27
2020-06-12,09,Bayern,09562,SK Erlangen,3,3,4,1,33,124,124,33
2020-06-13,09,Bayern,09562,SK Erlangen,3,3,3,0,40,117,117,40
2020-06-14,09,Bayern,09562,SK Erlangen,3,3,3,0,33,124,124,33
2020-06-15,09,Bayern,09562,SK Erlangen,3,3,4,1,41,116,116,41
2020-06-16,09,Bayern,09562,SK Erlangen,3,3,4,1,43,114,114,43
2020-06-17,09,Bayern,09562,SK Erlangen,3,3,1,0,28,129,129,28
2020-06-18,09,Bayern,09562,SK Erlangen,3,3,1,0,22,135,135,22
2020-06-19,09,Bayern,09562,SK Erlangen,3,3,2,1,25,133,133,25
2020-06-20,09,Bayern,09562,SK Erlangen,3,3,2,1,32,126,126,32
2020-06-21,09,Bayern,09562,SK Erlangen,3,3,2,1,33,125,125,33
2020-06-22,09,Bayern,09562,SK Erlangen,3,3,1,0,32,125,125,32
2020-06-23,09,Bayern,09562,SK Erlangen,3,3,1,0,30,127,127,30
2020-06-24,09,Bayern,09562,SK Erlangen,3,3,0,0,39,118,118,39
2020-06-25,09,Bayern,09562,SK Erlangen,3,3,0,0,34,124,124,34
2020-06-26,09,Bayern,09562,SK Erlangen,3,3,0,0,37,121,121,37
2020-06-27,09,Bayern,09562,SK Erlangen,3,3,0,0,43,117,117,43
2020-06-28,09,Bayern,09562,SK Erlangen,3,3,0,0,37,121,121,37
2020-06-29,09,Bayern,09562,SK Erlangen,3,3,0,0,36,122,122,36
2020-06-30,09,Bayern,09562,SK Erlangen,3,3,0,0,37,121,121,37
2020-07-01,09,Bayern,09562,SK Erlangen,3,3,0,0,19,139,139,19
2020-07-02,09,Bayern,09562,SK Erlangen,3,3,0,0,19,139,139,19
2020-07-03,09,Bayern,09562,SK Erlangen,3,3,0,0,24,134,134,24
2020-07-04,09,Bayern,09562,SK Erlangen,3,3,0,0,30,128,128,30
2020-07-05,09,Bayern,09562,SK Erlangen,3,3,0,0,33,125,125,33
2020-07-06,09,Bayern,09562,SK Erlangen,3,3,0,0,30,126,126,30
2020-07-07,09,Bayern,09562,SK Erlangen,3,3,0,0,28,130,130,28
2020-07-08,09,Bayern,09562,SK Erlangen,3,3,0,0,25,131,131,25
2020-07-09,09,Bayern,09562,SK Erlangen,3,3,0,0,28,128,128,28
2020-07-10,09,Bayern,09562,SK Erlangen,3,3,0,0,25,130,130,25
2020-07-11,09,Bayern,09562,SK Erlangen,3,3,0,0,23,132,132,23
2020-07-12,09,Bayern,09562,SK Erlangen,3,3,0,0,23,132,132,23
2020-07-13,09,Bayern,09562,SK Erlangen,3,3,0,0,28,114,114,28
2020-07-14,09,Bayern,09562,SK Erlangen,3,3,0,0,19,122,122,19
2020-07-15,09,Bayern,09562,SK Erlangen,3,3,0,0,25,114,114,25
2020-07-16,09,Bayern,09562,SK Erlangen,3,3,0,0,24,117,117,24
2020-07-17,09,Bayern,09562,SK Erlangen,3,3,0,0,21,120,120,21
2020-07-18,09,Bayern,09562,SK Erlangen,3,3,0,0,20,117,117,20
2020-07-19,09,Bayern,09562,SK Erlangen,3,3,0,0,27,110,110,27
2020-07-20,09,Bayern,09562,SK Erlangen,3,3,0,0,30,113,113,30
