dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,5,4,61,65,65,61
2020-04-25,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,4,64,60,60,64
2020-04-26,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,4,72,39,39,72
2020-04-27,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,4,86,54,54,86
2020-04-28,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,5,5,88,57,57,88
2020-04-29,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,5,5,69,55,55,69
2020-04-30,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,3,63,61,61,63
2020-05-01,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,4,69,50,50,69
2020-05-02,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,4,65,65,65,65
2020-05-03,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,4,61,59,59,61
2020-05-04,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,3,62,61,61,62
2020-05-05,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,3,55,65,65,55
2020-05-06,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,1,57,66,66,57
2020-05-07,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,1,65,59,59,65
2020-05-08,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,5,1,62,60,60,62
2020-05-09,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,1,55,70,70,55
2020-05-10,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,1,51,69,69,51
2020-05-11,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,3,1,46,65,65,46
2020-05-12,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,2,54,71,71,54
2020-05-13,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,2,50,78,78,50
2020-05-14,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,3,52,64,64,52
2020-05-15,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,2,2,65,70,70,65
2020-05-16,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,3,3,46,76,76,46
2020-05-17,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,3,3,52,68,68,52
2020-05-18,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,3,3,54,69,69,54
2020-05-19,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,3,3,48,74,74,48
2020-05-20,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,3,2,60,67,67,60
2020-05-21,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,3,1,56,69,69,56
2020-05-22,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,3,1,58,59,59,58
2020-05-23,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,2,1,66,59,59,66
2020-05-24,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,2,1,63,66,66,63
2020-05-25,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,2,1,56,67,67,56
2020-05-26,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,2,1,61,64,64,61
2020-05-27,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,2,1,60,64,64,60
2020-05-28,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,2,1,52,72,72,52
2020-05-29,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,3,2,49,60,60,49
2020-05-30,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,4,3,54,57,57,54
2020-05-31,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,4,3,55,56,56,55
2020-06-01,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,4,3,48,60,60,48
2020-06-02,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,3,57,64,64,57
2020-06-03,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,3,55,68,68,55
2020-06-04,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,3,58,66,66,58
2020-06-05,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,3,49,69,69,49
2020-06-06,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,3,52,69,69,52
2020-06-07,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,3,52,69,69,52
2020-06-08,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,2,55,70,70,55
2020-06-09,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,4,2,53,65,65,53
2020-06-10,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,3,1,55,69,69,55
2020-06-11,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,9,9,3,2,58,66,66,58
2020-06-12,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,3,2,51,60,60,51
2020-06-13,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,4,1,55,55,55,55
2020-06-14,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,4,1,52,58,58,52
2020-06-15,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,4,1,48,62,62,48
2020-06-16,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,4,1,45,64,64,45
2020-06-17,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,4,1,42,65,65,42
2020-06-18,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,4,1,43,64,64,43
2020-06-19,05,Nordrhein-Westfalen,05958,LK Hochsauerlandkreis,8,8,5,2,46,66,66,46
