dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,10,7,6,19,19,6
2020-04-25,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,12,10,4,20,20,4
2020-04-26,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,13,10,3,21,21,3
2020-04-27,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,13,8,8,17,17,8
2020-04-28,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,13,9,3,22,22,3
2020-04-29,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,10,8,6,19,19,6
2020-04-30,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,11,8,6,19,19,6
2020-05-01,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,9,8,11,14,14,11
2020-05-02,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,9,8,10,17,17,10
2020-05-03,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,8,7,11,16,16,11
2020-05-04,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,10,9,11,16,16,11
2020-05-05,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,10,7,5,21,21,5
2020-05-06,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,9,6,9,17,17,9
2020-05-07,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,6,5,13,15,15,13
2020-05-08,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,5,5,15,13,13,15
2020-05-09,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,5,5,12,16,16,12
2020-05-10,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,4,3,14,14,14,14
2020-05-11,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,4,3,13,17,17,13
2020-05-12,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,6,2,12,18,18,12
2020-05-13,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,5,3,14,16,16,14
2020-05-14,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,6,3,16,14,14,16
2020-05-15,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,11,2,14,16,16,14
2020-05-16,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,6,3,16,14,14,16
2020-05-17,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,4,2,14,16,16,14
2020-05-18,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,4,3,13,17,17,13
2020-05-19,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,7,5,7,23,23,7
2020-05-20,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,7,4,8,22,22,8
2020-05-21,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,5,3,9,21,21,9
2020-05-22,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,6,3,9,21,21,9
2020-05-23,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,7,4,10,20,20,10
2020-05-24,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,8,3,11,19,19,11
2020-05-25,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,7,3,8,22,22,8
2020-05-26,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,6,3,11,19,19,11
2020-05-27,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,6,3,12,18,18,12
2020-05-28,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,4,2,16,14,14,16
2020-05-29,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,3,0,14,16,16,14
2020-05-30,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,3,1,10,19,19,10
2020-05-31,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,3,0,10,19,19,10
2020-06-01,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,14,16,16,14
2020-06-02,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,11,19,19,11
2020-06-03,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,12,18,18,12
2020-06-04,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,16,14,14,16
2020-06-05,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,13,17,17,13
2020-06-06,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,19,11,11,19
2020-06-07,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,0,0,18,12,12,18
2020-06-08,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,0,0,18,12,12,18
2020-06-09,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,12,18,18,12
2020-06-10,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,9,21,21,9
2020-06-11,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,9,21,21,9
2020-06-12,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,11,19,19,11
2020-06-13,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,8,22,22,8
2020-06-14,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,10,20,20,10
2020-06-15,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,11,19,19,11
2020-06-16,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,11,19,19,11
2020-06-17,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,8,22,22,8
2020-06-18,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,7,23,23,7
2020-06-19,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,5,25,25,5
2020-06-20,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,7,23,23,7
2020-06-21,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,9,21,21,9
2020-06-22,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,12,18,18,12
2020-06-23,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,9,21,21,9
2020-06-24,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,7,23,23,7
2020-06-25,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,7,23,23,7
2020-06-26,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,8,22,22,8
2020-06-27,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,4,26,26,4
2020-06-28,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,4,26,26,4
2020-06-29,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,9,21,21,9
2020-06-30,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,9,21,21,9
2020-07-01,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,9,21,21,9
2020-07-02,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,3,1,10,20,20,10
2020-07-03,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,3,1,9,21,21,9
2020-07-04,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,4,1,7,23,23,7
2020-07-05,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,4,1,7,23,23,7
2020-07-06,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,5,2,8,22,22,8
2020-07-07,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,6,3,8,22,22,8
2020-07-08,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,2,9,21,21,9
2020-07-09,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,1,8,22,22,8
2020-07-10,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,14,16,16,14
2020-07-11,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,14,16,16,14
2020-07-12,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,17,13,13,17
2020-07-13,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,15,15,15,15
2020-07-14,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,16,14,14,16
2020-07-15,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,10,20,20,10
2020-07-16,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,5,25,25,5
2020-07-17,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,7,23,23,7
2020-07-18,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,4,26,26,4
2020-07-19,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,3,27,27,3
2020-07-20,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,3,27,27,3
2020-07-21,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,5,25,25,5
2020-07-22,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,0,0,12,18,18,12
2020-07-23,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,0,0,11,19,19,11
2020-07-24,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,8,22,22,8
2020-07-25,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,4,1,7,23,23,7
2020-07-26,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,8,22,22,8
2020-07-27,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,12,18,18,12
2020-07-28,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,10,20,20,10
2020-07-29,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,5,25,25,5
2020-07-30,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,7,23,23,7
2020-07-31,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,1,6,24,24,6
2020-08-01,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,11,19,19,11
2020-08-02,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,16,14,14,16
2020-08-03,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,14,16,16,14
2020-08-04,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,3,1,8,20,20,8
2020-08-05,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,6,22,22,6
2020-08-06,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,5,23,23,5
2020-08-07,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,3,25,25,3
2020-08-08,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,5,23,23,5
2020-08-09,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,5,23,23,5
2020-08-10,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,1,4,24,24,4
2020-08-11,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,2,0,3,25,25,3
2020-08-12,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,1,27,27,1
2020-08-13,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,3,25,25,3
2020-08-14,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,6,22,22,6
2020-08-15,08,Baden-Württemberg,08417,LK Zollernalbkreis,1,1,1,0,4,24,24,4
