dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,09,Bayern,09462,SK Bayreuth,2,5,10,9,12,51,51,12
2020-04-25,09,Bayern,09462,SK Bayreuth,2,5,10,9,10,53,53,10
2020-04-26,09,Bayern,09462,SK Bayreuth,2,5,10,9,9,54,54,9
2020-04-27,09,Bayern,09462,SK Bayreuth,2,5,10,9,9,54,54,9
2020-04-28,09,Bayern,09462,SK Bayreuth,2,5,8,8,10,52,52,10
2020-04-29,09,Bayern,09462,SK Bayreuth,2,5,8,8,13,50,50,13
2020-04-30,09,Bayern,09462,SK Bayreuth,2,5,8,8,13,50,50,13
2020-05-01,09,Bayern,09462,SK Bayreuth,2,5,8,8,10,51,51,10
2020-05-02,09,Bayern,09462,SK Bayreuth,2,5,8,8,10,51,51,10
2020-05-03,09,Bayern,09462,SK Bayreuth,2,5,6,6,13,49,49,13
2020-05-04,09,Bayern,09462,SK Bayreuth,2,5,6,6,13,49,49,13
2020-05-05,09,Bayern,09462,SK Bayreuth,2,5,5,5,8,55,55,8
2020-05-06,09,Bayern,09462,SK Bayreuth,2,5,5,5,8,55,55,8
2020-05-07,09,Bayern,09462,SK Bayreuth,2,5,4,4,7,56,56,7
2020-05-08,09,Bayern,09462,SK Bayreuth,2,5,4,4,11,52,52,11
2020-05-09,09,Bayern,09462,SK Bayreuth,2,5,4,4,10,53,53,10
2020-05-10,09,Bayern,09462,SK Bayreuth,2,5,4,4,10,53,53,10
2020-05-11,09,Bayern,09462,SK Bayreuth,2,5,4,4,8,55,55,8
2020-05-12,09,Bayern,09462,SK Bayreuth,2,5,3,3,10,54,54,10
2020-05-13,09,Bayern,09462,SK Bayreuth,2,5,2,2,11,52,52,11
2020-05-14,09,Bayern,09462,SK Bayreuth,2,5,2,2,13,50,50,13
2020-05-15,09,Bayern,09462,SK Bayreuth,2,5,1,0,10,53,53,10
2020-05-16,09,Bayern,09462,SK Bayreuth,2,5,1,0,12,51,51,12
2020-05-17,09,Bayern,09462,SK Bayreuth,2,5,1,0,14,49,49,14
2020-05-18,09,Bayern,09462,SK Bayreuth,2,5,1,0,13,50,50,13
2020-05-19,09,Bayern,09462,SK Bayreuth,2,5,1,0,16,47,47,16
2020-05-20,09,Bayern,09462,SK Bayreuth,2,5,1,0,17,46,46,17
2020-05-21,09,Bayern,09462,SK Bayreuth,2,5,0,0,20,43,43,20
2020-05-22,09,Bayern,09462,SK Bayreuth,2,5,0,0,20,43,43,20
2020-05-23,09,Bayern,09462,SK Bayreuth,2,5,0,0,19,44,44,19
