date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,14,Sachsen,14522,LK Mittelsachsen,5,5,5,4.0,22,47,47,22
2020-04-25,14,Sachsen,14522,LK Mittelsachsen,5,5,4,4.0,29,41,41,29
2020-04-26,14,Sachsen,14522,LK Mittelsachsen,5,5,4,3.0,34,35,35,34
2020-04-27,14,Sachsen,14522,LK Mittelsachsen,5,5,3,2.0,35,33,33,35
2020-04-28,14,Sachsen,14522,LK Mittelsachsen,5,5,2,2.0,35,34,34,35
2020-04-29,14,Sachsen,14522,LK Mittelsachsen,5,5,2,2.0,31,38,38,31
2020-04-30,14,Sachsen,14522,LK Mittelsachsen,5,5,2,2.0,36,33,33,36
2020-05-01,14,Sachsen,14522,LK Mittelsachsen,5,5,2,2.0,38,31,31,38
2020-05-02,14,Sachsen,14522,LK Mittelsachsen,5,5,1,1.0,46,32,32,46
2020-05-03,14,Sachsen,14522,LK Mittelsachsen,5,5,1,1.0,33,38,38,33
2020-05-04,14,Sachsen,14522,LK Mittelsachsen,5,5,1,1.0,36,35,35,36
2020-05-05,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,37,34,34,37
2020-05-06,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,40,31,31,40
2020-05-07,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,38,33,33,38
2020-05-08,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,34,38,38,34
2020-05-09,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,38,33,33,38
2020-05-10,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,43,28,28,43
2020-05-11,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,39,32,32,39
2020-05-12,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,32,39,39,32
2020-05-13,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,36,35,35,36
2020-05-14,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,33,38,38,33
2020-05-15,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,37,34,34,37
2020-05-16,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,36,35,35,36
2020-05-17,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,41,30,30,41
2020-05-18,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,41,30,30,41
2020-05-19,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,42,29,29,42
2020-05-20,14,Sachsen,14522,LK Mittelsachsen,5,5,0,0.0,41,30,30,41
