date,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,18,24,24,18
2020-04-25,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,24,18,18,24
2020-04-26,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,19,23,23,19
2020-04-27,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,16,26,26,16
2020-04-28,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,19,23,23,19
2020-04-29,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,17,25,25,17
2020-04-30,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,15,27,27,15
2020-05-01,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,22,20,20,22
2020-05-02,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,17,25,25,17
2020-05-03,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,17,25,25,17
2020-05-04,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,20,22,22,20
2020-05-05,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,23,19,19,23
2020-05-06,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,19,23,23,19
2020-05-07,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,17,23,23,17
2020-05-08,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,16,25,25,16
2020-05-09,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,18,24,24,18
2020-05-10,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,17,25,25,17
2020-05-11,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,14,28,28,14
2020-05-12,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,16,26,26,16
2020-05-13,3,Niedersachsen,3452,LK Aurich,3,3,1,1.0,18,24,24,18
2020-05-14,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,19,23,23,19
2020-05-15,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,17,25,25,17
2020-05-16,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,16,26,26,16
2020-05-17,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,17,25,25,17
2020-05-18,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,16,26,26,16
2020-05-19,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,18,24,24,18
2020-05-20,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,15,27,27,15
2020-05-21,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,19,23,23,19
2020-05-22,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,18,24,24,18
2020-05-23,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,18,24,24,18
2020-05-24,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,21,21,21,21
2020-05-25,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,17,25,25,17
2020-05-26,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,16,26,26,16
2020-05-27,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,17,25,25,17
2020-05-28,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,15,27,27,15
2020-05-29,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,19,23,23,19
2020-05-30,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,25,17,17,25
2020-05-31,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,20,22,22,20
2020-06-01,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,15,27,27,15
2020-06-02,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,17,25,25,17
2020-06-03,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,18,24,24,18
2020-06-04,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,16,26,26,16
2020-06-05,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,20,22,22,20
2020-06-06,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,21,21,21,21
2020-06-07,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,21,21,21,21
2020-06-08,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,18,24,24,18
2020-06-09,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,17,25,25,17
2020-06-10,3,Niedersachsen,3452,LK Aurich,3,3,1,0.0,20,22,22,20
2020-06-11,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,17,25,25,17
2020-06-12,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,21,21,21,21
2020-06-13,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,23,19,19,23
2020-06-14,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,24,18,18,24
2020-06-15,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,24,18,18,24
2020-06-16,3,Niedersachsen,3452,LK Aurich,3,3,0,0.0,17,25,25,17
