dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,11,9,2,25,25,2
2020-04-25,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,10,9,4,23,23,4
2020-04-26,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,10,9,4,23,23,4
2020-04-27,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,10,6,2,25,25,2
2020-04-28,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,10,6,3,25,25,3
2020-04-29,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,10,6,2,25,25,2
2020-04-30,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,11,7,2,25,25,2
2020-05-01,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,12,7,2,25,25,2
2020-05-02,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,12,8,2,25,25,2
2020-05-03,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,12,9,3,26,26,3
2020-05-04,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,11,9,2,26,26,2
2020-05-05,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,11,9,3,25,25,3
2020-05-06,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,11,8,3,25,25,3
2020-05-07,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,10,8,2,25,25,2
2020-05-08,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,10,9,2,25,25,2
2020-05-09,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,10,9,4,24,24,4
2020-05-10,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,10,9,2,25,25,2
2020-05-11,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,10,7,2,25,25,2
2020-05-12,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,9,7,3,21,21,3
2020-05-13,06,Hessen,06432,LK Darmstadt-Dieburg,2,2,8,6,3,24,24,3
