dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,3,3,1,1,14,7,7,14
2020-04-25,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,3,3,0,0,16,6,6,16
2020-04-26,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,3,3,1,1,15,7,7,15
2020-04-27,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,2,1,17,19,19,17
2020-04-28,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,3,0,20,18,18,20
2020-04-29,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,1,0,20,19,19,20
2020-04-30,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,2,0,17,21,21,17
2020-05-01,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,2,0,16,21,21,16
2020-05-02,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,1,0,24,15,15,24
2020-05-03,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,1,0,22,16,16,22
2020-05-04,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,1,0,21,18,18,21
2020-05-05,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,2,0,22,14,14,22
2020-05-06,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,2,0,21,15,15,21
2020-05-07,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,29,12,12,29
2020-05-08,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,28,12,12,28
2020-05-09,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,1,0,24,15,15,24
2020-05-10,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,21,18,18,21
2020-05-11,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,1,0,18,21,21,18
2020-05-12,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,2,1,18,18,18,18
2020-05-13,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,3,1,17,18,18,17
2020-05-14,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,13,18,18,13
2020-05-15,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,19,20,20,19
2020-05-16,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,20,19,19,20
2020-05-17,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,19,20,20,19
2020-05-18,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,19,19,19,19
2020-05-19,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,23,15,15,23
2020-05-20,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,17,19,19,17
2020-05-21,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,22,16,16,22
2020-05-22,07,Rheinland-Pfalz,07143,LK Westerwaldkreis,4,4,0,0,21,17,17,21
