dates,bundesland_id,bundesland_name,landkreis_id,landkreis_name,anzahl_standorte,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,intensivbetten_frei,occupancy,intensivbetten_belegt_erwachsen,intensivbetten_frei_erwachsen
2020-04-24,03,Niedersachsen,03351,LK Celle,1,3,0,0,26,21,16,21
2020-04-25,03,Niedersachsen,03351,LK Celle,1,3,0,0,26,21,15,22
2020-04-26,03,Niedersachsen,03351,LK Celle,1,3,0,0,28,19,14,23
2020-04-27,03,Niedersachsen,03351,LK Celle,1,3,1,0,27,20,16,21
2020-04-28,03,Niedersachsen,03351,LK Celle,1,3,1,0,27,20,16,21
2020-04-29,03,Niedersachsen,03351,LK Celle,1,3,2,0,21,26,21,16
2020-04-30,03,Niedersachsen,03351,LK Celle,1,3,0,0,23,24,19,18
2020-05-01,03,Niedersachsen,03351,LK Celle,1,3,2,0,23,24,19,18
2020-05-02,03,Niedersachsen,03351,LK Celle,1,3,0,0,6,16,11,1
2020-05-03,03,Niedersachsen,03351,LK Celle,1,3,3,0,20,27,22,15
2020-05-04,03,Niedersachsen,03351,LK Celle,1,3,3,0,19,28,23,14
2020-05-05,03,Niedersachsen,03351,LK Celle,1,3,3,0,19,28,22,15
2020-05-06,03,Niedersachsen,03351,LK Celle,1,3,3,0,18,29,23,14
2020-05-07,03,Niedersachsen,03351,LK Celle,1,3,2,0,18,29,23,14
2020-05-08,03,Niedersachsen,03351,LK Celle,1,3,0,0,24,23,17,20
2020-05-09,03,Niedersachsen,03351,LK Celle,1,3,0,0,22,25,19,18
2020-05-10,03,Niedersachsen,03351,LK Celle,1,3,0,0,21,26,19,18
2020-05-11,03,Niedersachsen,03351,LK Celle,1,3,1,0,22,25,19,18
2020-05-12,03,Niedersachsen,03351,LK Celle,1,3,0,0,23,24,18,19
2020-05-13,03,Niedersachsen,03351,LK Celle,1,3,0,0,26,21,17,20
2020-05-14,03,Niedersachsen,03351,LK Celle,1,3,0,0,28,19,15,22
2020-05-15,03,Niedersachsen,03351,LK Celle,1,3,1,0,25,22,18,19
2020-05-16,03,Niedersachsen,03351,LK Celle,1,3,1,0,22,25,21,16
2020-05-17,03,Niedersachsen,03351,LK Celle,1,3,0,0,9,26,21,4
2020-05-18,03,Niedersachsen,03351,LK Celle,1,3,0,0,10,25,19,6
2020-05-19,03,Niedersachsen,03351,LK Celle,1,3,0,0,15,26,20,11
2020-05-20,03,Niedersachsen,03351,LK Celle,1,3,0,0,12,29,23,8
2020-05-21,03,Niedersachsen,03351,LK Celle,1,3,0,0,14,27,24,7
2020-05-22,03,Niedersachsen,03351,LK Celle,1,3,0,0,11,30,26,5
2020-05-23,03,Niedersachsen,03351,LK Celle,1,3,0,0,11,30,23,8
2020-05-24,03,Niedersachsen,03351,LK Celle,1,3,0,0,10,31,24,7
2020-05-25,03,Niedersachsen,03351,LK Celle,1,3,0,0,13,28,21,10
2020-05-26,03,Niedersachsen,03351,LK Celle,1,3,0,0,13,28,20,11
2020-05-27,03,Niedersachsen,03351,LK Celle,1,3,1,0,10,31,23,8
2020-05-28,03,Niedersachsen,03351,LK Celle,1,3,0,0,11,30,22,9
2020-05-29,03,Niedersachsen,03351,LK Celle,1,3,0,0,10,31,24,7
2020-05-30,03,Niedersachsen,03351,LK Celle,1,3,0,0,15,26,20,11
2020-05-31,03,Niedersachsen,03351,LK Celle,1,3,0,0,9,32,24,7
2020-06-01,03,Niedersachsen,03351,LK Celle,1,3,0,0,9,32,25,6
2020-06-02,03,Niedersachsen,03351,LK Celle,1,3,0,0,9,32,25,6
2020-06-03,03,Niedersachsen,03351,LK Celle,1,3,1,0,13,28,20,11
2020-06-04,03,Niedersachsen,03351,LK Celle,1,3,1,0,9,32,23,8
2020-06-05,03,Niedersachsen,03351,LK Celle,1,3,0,0,7,34,25,6
2020-06-06,03,Niedersachsen,03351,LK Celle,1,3,1,0,9,32,24,7
2020-06-07,03,Niedersachsen,03351,LK Celle,1,3,0,0,8,33,25,6
2020-06-08,03,Niedersachsen,03351,LK Celle,1,3,0,0,5,36,28,3
2020-06-09,03,Niedersachsen,03351,LK Celle,1,3,0,0,5,36,28,3
2020-06-10,03,Niedersachsen,03351,LK Celle,1,3,0,0,7,34,25,6
